acc,n_transmem,n_intramem,topology,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_n_condensates,PhaSepDB_class,MLO Types,Gene Names,DrLLPS_type,PhaSePro_partner_dep,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length,mean_rank,rank_sd,n_predictors,Entry_name,Length,leakage_any
P12235,6,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.7489726511,0.4028270328,0.0,0.523,0.5142137,0.11,0.838418,-0.247,0.09,0.0,0.0402684563758389,0.5272713899612427,0.4721418023109436,0.06,0.62648135,0.1006711409395973,1.1011749610022372,-351.0,298,0.2080536912751678,0.0604026845637583,0.1192174278548421,0.5065995525727071,,,,,,136.0,0.1176470588235294,0.0588235294117647,0.1136569807352041,0.5774509803921557,34.0,0.2941176470588235,0.0,0.125626800591762,0.4140522875816993,,0.4563758389261745,0.1140939597315436,0,6,4,0.0,2.474216264076256,0.5174976524042454,0.3025493614964836,18.0,ADT1_HUMAN,298.0,False
P12236,6,0,multi-pass,True,False,True,False,False,2,member,4.0,,,,Client,,0.8077305578,0.4407502628,0.0,0.674,0.5929562,0.12,0.776555,-0.251,0.31,0.0,0.0402684563758389,0.5610286593437195,0.5380701422691345,0.09,0.711254,0.1006711409395973,1.605033133911377,-333.0,298,0.2114093959731543,0.0570469798657718,0.1117754227452674,0.5083519761372113,,,,,,136.0,0.1176470588235294,0.0588235294117647,0.1136569807352041,0.5784313725490184,35.0,0.2571428571428571,-0.0285714285714285,0.1197585214275358,0.4504761904761904,,0.4563758389261745,0.1174496644295302,0,6,4,0.0,2.474216264076256,0.5434126766470554,0.309651211836658,18.0,ADT3_HUMAN,298.0,True
P13073,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.5478118152,0.3578494377,0.000833333,0.575,0.54607654,0.29,-0.346475,-0.415,-0.68,0.0,0.0,0.4507189691066742,0.5935905575752258,0.02,0.025886688,0.0769230769230769,0.0,-149.0,169,0.2840236686390532,0.0473372781065088,0.0952513495745008,0.4490466798159106,,,,,,26.0,0.1153846153846153,0.0384615384615384,0.1923013088668,0.5747863247863245,45.0,0.3333333333333333,0.0666666666666666,0.0885405123672536,0.3797530864197531,,0.1538461538461538,0.2662721893491124,0,1,1,0.0,2.227886704613673,0.388691500682873,0.3327937310684156,18.0,COX41_HUMAN,169.0,True
P13498,4,1,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2194222572,0.1220549936,0.0,0.156,0.027455091,0.64,-0.0146529,-0.291,0.87,0.2871794871794871,0.1692307692307692,0.1510102152824401,0.0838318467140197,0.6,0.0768099,0.0923076923076923,0.0,-204.0,195,0.1692307692307692,0.0358974358974358,0.2332379523424283,0.503418803418802,97.0,0.2783505154639175,0.0515463917525773,0.2539836059871216,0.3641466208476515,80.0,0.0375,-0.0125,0.5110662525302643,0.6663888888888893,5.0,0.2,0.2,,0.3599999999999999,0.4974358974358974,0.4102564102564102,0.0256410256410256,4,4,1,0.0,2.290034611362518,0.4307591878297263,0.2576863307496498,18.0,CY24A_HUMAN,195.0,True
P13569,12,0,multi-pass,True,True,True,False,False,3,member,1.0,in_phasepdb_no_class,,CFTR ABCC7,Regulator,,0.2546825181,0.4120775603,0.0,0.663,0.021911938,0.13,0.597176,-0.2,0.31,0.0135135135135135,0.0337837837837837,0.1816045939922332,0.14284648001194,0.05,0.09145178,0.0797297297297297,52.7395275165172,-2025.0,1480,0.2168918918918919,0.0128378378378378,0.1942125491042079,0.5026276276276289,1122.0,0.2566844919786096,0.0106951871657754,0.1990575864120214,0.4604278074866297,253.0,0.0632411067193675,0.0237154150197628,0.1881863746969963,0.6845410628019324,105.0,0.1619047619047619,0.0095238095238095,0.1680712387188318,0.5152380952380955,0.7581081081081081,0.1709459459459459,0.0709459459459459,7,12,6,0.0,3.170261715394957,0.4752521346892037,0.2449635832599207,18.0,CFTR_HUMAN,1480.0,False
P13591,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.697263107,0.4382108774,0.004166667,0.693,0.030880889,0.39,0.770037,-0.185,0.66,0.0804195804195804,0.0454545454545454,0.0469365045428276,0.2610849738121032,0.91,0.9124739,0.0594405594405594,45.95662125048656,-367.0,858,0.2412587412587412,-0.0477855477855477,0.1615989013435078,0.4543771043771051,119.0,0.3361344537815126,-0.0672268907563025,0.0768370008133328,0.3891690009337061,21.0,0.0,0.0,,0.8412698412698411,699.0,0.2360515021459227,-0.0472103004291845,0.1844554151890581,0.4497377205531714,0.1386946386946387,0.0244755244755244,0.8146853146853147,1,1,1,0.0,2.9334872878487053,0.5902949831983038,0.2756372959663099,18.0,NCAM1_HUMAN,858.0,True
P13637,10,0,multi-pass,False,False,True,False,False,1,,,,,,Client,,0.6168858017000001,0.4242355506,0.000833333,0.679,0.48466927,0.31,0.705365,-0.266,1.93,0.0236920039486673,0.0394866732477788,0.0691059753298759,0.2170328199863433,0.27,0.97373,0.0661401776900296,36.140307220251565,-1120.0,1013,0.2250740375123396,-0.0256663376110562,0.1714474493097801,0.4981463200614222,716.0,0.2709497206703911,-0.0195530726256983,0.1642448693318074,0.4556331471135963,226.0,0.0752212389380531,-0.0309734513274336,0.2989347376600368,0.6559980334316622,71.0,0.2394366197183098,-0.0704225352112676,0.2729757880311571,0.4244131455399062,0.7068114511352419,0.2230997038499506,0.0700888450148075,6,10,5,0.0,3.0056094453602804,0.6174579520556395,0.2272791887669109,18.0,AT1A3_HUMAN,1013.0,False
P13866,14,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0459293736,0.0564584685,0.0,0.221,0.013191344,0.13,-0.0520448,-0.243,0.81,0.0,0.1490963855421686,0.0697178468108177,0.029647096991539,0.52,0.027202327,0.072289156626506,2.3651951627564385,-1134.0,664,0.1506024096385542,0.003012048192771,0.1835990258856203,0.5625836680053538,181.0,0.3149171270718232,0.0386740331491712,0.2189956422696919,0.4372621240024554,319.0,0.0470219435736677,-0.0031347962382445,0.2045630022043059,0.6698014629049112,164.0,0.1707317073170731,-0.024390243902439,0.1311361640116376,0.4923441734417343,0.2725903614457831,0.4804216867469879,0.2469879518072289,7,14,8,0.0,2.822168079368017,0.3159687856666066,0.2498092539523724,18.0,SC5A1_HUMAN,664.0,True
P14222,2,0,multi-pass,True,False,False,False,False,1,member,2.0,,,,,,0.1928620903,0.0873017343,0.0,0.221,0.07963328,0.17,0.391349,-0.239,0.76,0.0,0.0576576576576576,0.0638388246297836,0.043059904128313,0.05,0.14040919,0.0954954954954954,36.11978270066665,-512.0,555,0.2072072072072072,0.0054054054054054,0.169957466315392,0.458618618618616,,,,,,44.0,0.1363636363636363,0.0,0.1789725160289134,0.5363636363636362,,,,,,,0.0792792792792792,,0,2,0,0.0,2.7442929831226763,0.3669662701628319,0.1576324749733061,18.0,PERF_HUMAN,555.0,False
P14415,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3535495298,0.2432402554,0.000833333,0.184,0.32012922,0.13,0.424036,-0.022,1.12,0.0,0.0,0.1267379373311996,0.0980730578303337,0.16,0.10774881,0.096551724137931,27.29302000331125,-107.0,290,0.2068965517241379,0.0137931034482758,0.189656252083567,0.455517241379312,39.0,0.2564102564102564,0.0512820512820512,0.1504702869205848,0.4225071225071224,28.0,0.0,0.0,,0.6888888888888888,223.0,0.2242152466367713,0.0089686098654708,0.205873028637233,0.431988041853513,0.1344827586206896,0.096551724137931,0.7689655172413793,1,1,1,0.0,2.462397997898956,0.4469363958817803,0.2571354367378101,18.0,AT1B2_HUMAN,290.0,True
P14867,4,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2395266161,0.1552240981,0.0,0.176,0.061537612,0.2,-0.165936,-0.351,-0.48,0.0,0.0767543859649122,0.0521472282707691,0.0438147224485874,0.11,0.43828437,0.0986842105263157,21.20772682584917,-504.0,456,0.219298245614035,0.0263157894736842,0.1518436907749235,0.4775584795321629,93.0,0.3118279569892473,0.0967741935483871,0.0979310081019564,0.3902031063321384,85.0,0.0588235294117647,0.0117647058823529,0.3632703867723121,0.6423529411764707,251.0,0.247011952191235,0.0,0.1771479170131332,0.4487826471890218,0.2039473684210526,0.1864035087719298,0.5504385964912281,2,4,3,0.0,2.658964842664435,0.3358594604882453,0.1878430812669988,18.0,GBRA1_HUMAN,456.0,False
P15529,1,0,single-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,,CD46 MCP MIC10,,,0.2376365743,0.1220824125,0.0,0.326,0.0045261797,0.35,-0.00777568,-0.233,1.38,0.0,0.1658163265306122,0.0500138103961944,0.0324598103761673,0.21,0.40443537,0.0994897959183673,32.99965006191841,-233.0,392,0.2193877551020408,-0.0051020408163265,0.2235326359954042,0.474263038548751,26.0,0.4230769230769231,0.1923076923076923,0.4790831992098415,0.3333333333333333,23.0,0.0,0.0,,0.8294685990338165,309.0,0.2233009708737864,-0.0226537216828478,0.1955985744254503,0.4533620999640416,0.0663265306122449,0.0586734693877551,0.7882653061224489,1,1,1,0.0,2.593286067020457,0.3948262072308071,0.2303072139627651,18.0,MCP_HUMAN,392.0,False
P15941,1,0,single-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,,MUC1 PUM,,,0.5785296345000001,0.5411850709,0.001666667,0.64,0.14811698,1.0,0.468664,-0.074,3.69,0.6749003984063745,0.0533864541832669,0.4974970817565918,0.1480368673801422,0.88,0.8432403,0.0525896414342629,1047.8771367042204,1446.0,1255,0.1043824701195219,-0.0039840637450199,0.1030445146014709,0.4481186365648542,74.0,0.1621621621621621,0.027027027027027,0.2372375270885338,0.4142642642642642,23.0,0.0,0.0,,0.8294685990338163,1135.0,0.1048458149779735,-0.0061674008810572,0.0959426677278686,0.4385022026431723,0.0589641434262948,0.0183266932270916,0.904382470119522,1,1,1,0.0,3.098643725817057,0.6928894270412086,0.3013533161646874,18.0,MUC1_HUMAN,1255.0,False
P15954,1,0,single-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,Nucleolus,COX7C,,,0.1903205977,0.0629877918,,0.112,0.49630556,0.14,-1.17953,-0.447,,1.0,0.0,0.1738995760679245,0.2063409984111786,0.02,0.019097123,0.1111111111111111,1.978503163417904,-80.0,63,0.1904761904761904,0.0952380952380952,0.2306700534100816,0.4913580246913581,,,,,,27.0,0.1111111111111111,0.1111111111111111,0.2054264315987073,0.5827160493827159,3.0,0.3333333333333333,0.3333333333333333,,0.4703703703703703,,0.4285714285714285,0.0476190476190476,0,1,1,0.0,1.7993405494535817,0.3114227700871552,0.3568292625539962,16.0,COX7C_HUMAN,63.0,False
P16234,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.7721099726,0.9482722101,0.0,0.711,0.18248765,0.24,0.567135,-0.342,0.62,0.0440771349862259,0.0734618916437098,0.258044421672821,0.3883231878280639,0.92,0.3717164,0.0835629017447199,31.060072207162044,-1005.0,1089,0.2506887052341597,-0.0431588613406795,0.1804081456441876,0.4708703193551662,540.0,0.2740740740740741,-0.037037037037037,0.1761085160235512,0.4462962962962956,21.0,0.0,0.0,,0.885185185185185,505.0,0.2475247524752475,-0.0534653465346534,0.186000617144006,0.4702750275027516,0.4958677685950413,0.0192837465564738,0.4637281910009183,1,1,1,0.0,3.037027879755775,0.6305126342629251,0.2277120166849698,18.0,PGFRA_HUMAN,1089.0,True
P16615,10,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3143093623,0.5493898009,0.0,0.751,0.8021599,0.26,0.306519,-0.371,1.17,0.0,0.0172744721689059,0.3271161317825317,0.2294636070728302,0.18,0.94436467,0.0595009596928982,14.914803938517275,-1162.0,1042,0.2159309021113243,-0.0239923224568138,0.1641646067137739,0.5107378972062303,725.0,0.2537931034482759,-0.0110344827586206,0.1522995146465508,0.4709425287356343,204.0,0.1176470588235294,-0.0294117647058823,0.2093253088980341,0.638943355119825,113.0,0.1504424778761062,-0.0973451327433628,0.2720070873599311,0.5346116027531956,0.6957773512476008,0.1957773512476007,0.1084452975047984,6,10,5,0.0,3.017867718963505,0.5202649946193375,0.2960657743611965,18.0,AT2A2_HUMAN,1042.0,True
P17152,2,0,multi-pass,True,False,False,False,False,1,member,1.0,,,,,,0.0539757512,0.0688267218,0.0,0.04,0.113530315,0.19,-0.866204,-0.388,-1.35,0.0,0.0677083333333333,0.0958551317453384,0.1633036434650421,0.11,0.028912151,0.1302083333333333,7.171404941653046,-330.0,192,0.1979166666666666,0.0,0.2228841243250743,0.4987268518518515,,,,,,35.0,0.0,0.0,,0.6815873015873017,,,,,,,0.1822916666666666,,0,2,0,0.0,2.2833012287035497,0.2888963378204638,0.2560572662763388,18.0,TMM11_HUMAN,192.0,False
P17948,1,0,single-pass,False,True,False,False,False,1,,,PS-other only,,FLT1 FLT FRT VEGFR1,,,0.7882259247000001,0.9377701125,0.0,0.587,0.9283825,0.24,0.709074,-0.246,0.63,0.0,0.0358744394618834,0.06052777916193,0.4738643765449524,0.28,0.47822154,0.0881913303437967,54.36146620432707,-1213.0,1338,0.2391629297458893,0.0134529147982062,0.1689383359743036,0.4611111111111141,558.0,0.2831541218637993,-0.003584229390681,0.1649184794135531,0.4457586618876961,22.0,0.0,0.0,,0.7505050505050505,732.0,0.2199453551912568,0.0286885245901639,0.1670441755630933,0.4579690346083793,0.4170403587443946,0.0164424514200298,0.547085201793722,1,1,1,0.0,3.1264561134318045,0.5993104167113813,0.2572407182052206,18.0,VGFR1_HUMAN,1338.0,True
P18627,1,0,single-pass,True,False,False,False,False,1,member,2.0,,,,,,0.1698810114,0.0751175079,0.000833333,0.262,0.0020688786,0.89,0.274942,-0.128,1.92,0.0742857142857142,0.179047619047619,0.0652965754270553,0.0294329114258289,0.63,0.17346069,0.0952380952380952,31.3678246671306,-303.0,525,0.1752380952380952,0.0038095238095238,0.2335231491845641,0.4691005291005291,54.0,0.3703703703703703,-0.1481481481481481,0.4406534071359173,0.3041152263374486,21.0,0.0,0.0,,0.7888888888888889,428.0,0.1635514018691588,0.0233644859813084,0.1789583071469747,0.4681983385254413,0.1028571428571428,0.04,0.8152380952380952,1,1,1,0.0,2.720159303405957,0.4975826453411289,0.289849360531668,18.0,LAG3_HUMAN,525.0,False
P19022,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6618547659,0.5851590016,0.0,0.808,0.063752234,0.41,0.803035,-0.168,1.35,0.0629139072847682,0.1158940397350993,0.046483889222145,0.1644139587879181,0.22,0.9111338,0.0728476821192053,131.275687962596,-528.0,906,0.2240618101545254,-0.0518763796909492,0.1847901490327988,0.4615526122148659,161.0,0.3291925465838509,-0.1180124223602484,0.2067600270570376,0.3829537612146309,21.0,0.0,0.0,,0.8968253968253966,565.0,0.1893805309734513,-0.047787610619469,0.1643155682035317,0.4679646017699113,0.1777041942604856,0.0231788079470198,0.6236203090507726,1,1,1,0.0,2.957128197676813,0.6087060724868207,0.2484193948833313,18.0,CADH2_HUMAN,906.0,False
P20020,10,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.5415354896,0.6065342116,0.0,0.72,0.3388781,0.7,1.0661,-0.289,1.17,0.0426229508196721,0.0786885245901639,0.2427128106355667,0.4718949198722839,0.93,0.95890486,0.060655737704918,95.17225857229964,-1215.0,1220,0.2475409836065573,-0.0163934426229508,0.1847392308351681,0.4813843351548253,909.0,0.2937293729372937,-0.0077007700770077,0.1772168590145581,0.4398728761765025,209.0,0.0574162679425837,-0.0095693779904306,0.2170805571517551,0.6673577884104201,101.0,0.2277227722772277,-0.1089108910891089,0.2347237179696347,0.4678767876787676,0.7450819672131147,0.171311475409836,0.0827868852459016,6,10,5,0.0,3.0863598306747484,0.6887907265227965,0.2350731443425632,18.0,AT2B1_HUMAN,1220.0,False
P20648,10,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5524363774000001,0.3069526992,0.0,0.548,0.017456226,0.29,0.427123,-0.295,0.97,0.0405797101449275,0.0531400966183574,0.0636870712041854,0.048757217824459,0.47,0.9389491,0.0782608695652174,11.937726609544413,-1228.0,1035,0.2057971014492753,-0.0144927536231884,0.1764132584471791,0.5085775630703165,719.0,0.2433936022253129,-0.0069541029207232,0.1653804312332912,0.472152681193016,204.0,0.1127450980392156,-0.0147058823529411,0.2537675829836215,0.6332244008714589,112.0,0.1339285714285714,-0.0625,0.2763537377405364,0.5153769841269835,0.6946859903381642,0.1971014492753623,0.1082125603864734,6,10,5,0.0,3.014940349792937,0.4924782255576623,0.2139058904057494,18.0,ATP4A_HUMAN,1035.0,False
P20916,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1052489258,0.1882960955,0.0,0.237,0.0024869486,0.22,0.212541,-0.277,1.88,0.0734824281150159,0.1038338658146964,0.0472338236868381,0.0320754125714302,0.1,0.23347923,0.0910543130990415,15.864261551793936,-499.0,626,0.2028753993610223,-0.0399361022364217,0.1781521962325978,0.4887291444799437,90.0,0.3555555555555555,0.0,0.1618545583720281,0.3881481481481482,20.0,0.0,0.0,,0.7472222222222221,497.0,0.1891348088531187,-0.0523138832997987,0.1712625950832086,0.4898054996646536,0.1437699680511182,0.0319488817891373,0.7939297124600639,1,1,1,0.0,2.7965743332104296,0.3823598258264756,0.2336819367769545,18.0,MAG_HUMAN,626.0,True
P20963,1,0,single-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,,CD247 CD3Z T3Z TCRZ,,,0.3123967122,0.4840543155,0.000833333,0.557,0.7059225,0.57,0.55258,-0.224,-1.35,0.5365853658536586,0.0,0.723136305809021,0.6783183813095093,0.34,0.27302536,0.1341463414634146,18.487774328540205,-115.0,164,0.274390243902439,0.0304878048780487,0.1746490069274409,0.427913279132791,113.0,0.3451327433628318,0.0442477876106194,0.1687238258084451,0.3411012782694199,21.0,0.0476190476190476,-0.0476190476190476,0.9999999999999998,0.7465608465608465,9.0,0.2222222222222222,0.0,0.4913242009132419,0.4592592592592592,0.6890243902439024,0.1280487804878048,0.0548780487804878,1,1,1,0.0,2.214843848047698,0.5948357745420584,0.3133743478677638,18.0,CD3Z_HUMAN,164.0,False
P21397,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.689776536,0.3442991389,0.0,0.297,0.08280442,0.14,0.670228,-0.336,0.28,0.0,0.064516129032258,0.0518027544021606,0.1735488623380661,0.25,0.03559998,0.0986717267552182,25.081949951384583,-446.0,527,0.2428842504743833,0.0037950664136622,0.1533230952844252,0.469049125026356,497.0,0.249496981891348,-0.0040241448692152,0.1504561469507002,0.4614576346970711,21.0,0.0476190476190476,0.0476190476190476,0.9999999999999998,0.6867724867724868,9.0,0.3333333333333333,0.3333333333333333,0.0933191940615058,0.3802469135802469,0.9430740037950665,0.0398481973434535,0.01707779886148,1,1,1,0.0,2.7218106152125467,0.413252814596613,0.2183983548005277,18.0,AOFA_HUMAN,527.0,True
P21579,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.7212727453000001,0.4957744751,0.0,0.563,0.2980259,0.38,0.703029,-0.426,0.45,0.0,0.2061611374407582,0.0536685511469841,0.8130811452865601,0.89,0.97008306,0.0450236966824644,0.4599337289199844,-263.0,422,0.2962085308056872,0.0071090047393364,0.1959935914968577,0.4522380200105309,342.0,0.327485380116959,0.0175438596491228,0.2035179528508671,0.4274204028589993,23.0,0.0,0.0,,0.802415458937198,,,,,,0.8104265402843602,0.0545023696682464,,1,1,0,0.0,2.625312450961674,0.5239755794985599,0.3361367834238911,18.0,SYT1_HUMAN,422.0,True
P21796,19,0,multi-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.6477121304,0.7659546097000001,0.0,0.797,0.8754303,0.27,1.49015,-0.259,0.28,0.0,0.0,0.6643000245094299,0.9027553796768188,0.02,0.9695701,0.0636042402826855,33.51795240460725,-71.0,283,0.215547703180212,0.0106007067137809,0.187030248773644,0.4543384373773063,,,,,,183.0,0.1857923497267759,0.0327868852459016,0.1651224131626852,0.5049180327868859,,,,,,,0.6466431095406361,,0,19,0,0.0,2.45178643552429,0.557589527112572,0.3717920818060587,18.0,VDAC1_HUMAN,283.0,True
P21802,1,0,single-pass,True,True,True,False,False,3,member,1.0,in_phasepdb_no_class,,FGFR2 BEK KGFR KSAM,Client,,0.7650979889,0.9424842616,0.0,0.768,0.9132317,0.27,0.436729,-0.315,1.19,0.0341047503045067,0.0645554202192448,0.2020406723022461,0.6523162126541138,0.8,0.94704413,0.0901339829476248,52.2262689558531,-684.0,821,0.2375152253349573,-0.0207064555420219,0.1836260078156733,0.4612667478684524,423.0,0.2576832151300236,-0.0118203309692671,0.1623969039613205,0.4456527449435257,21.0,0.0,0.0,,0.8190476190476188,356.0,0.2387640449438202,-0.0365168539325842,0.2071343649073995,0.4450062421972539,0.5152253349573691,0.02557856272838,0.4336175395858709,1,1,1,0.0,2.9143431571194407,0.6793811558764036,0.2297532571927867,18.0,FGFR2_HUMAN,821.0,True
P21926,4,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2108344025,0.0885839746,0.0,0.178,0.04631559,0.12,0.00797171,-0.287,-0.21,0.0,0.1184210526315789,0.070062443614006,0.032025184482336,0.3,0.1991503,0.0526315789473684,3.197053277378552,-357.0,228,0.1842105263157894,0.0,0.1168418403536396,0.5541423001949325,29.0,0.2758620689655172,0.1379310344827586,0.2290237517334592,0.4314176245210727,92.0,0.0108695652173913,-0.0108695652173913,1.0,0.7492753623188411,106.0,0.3113207547169811,-0.0283018867924528,0.0865390652959048,0.4168763102725369,0.1271929824561403,0.4035087719298245,0.4649122807017544,3,4,2,0.0,2.357934847000454,0.2904864661023729,0.1727268640603367,18.0,CD9_HUMAN,228.0,True
P21964,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3005055619,0.125570549,0.0,0.097,0.13327496,0.1,-0.256614,-0.447,-1.03,0.0,0.07380073800738,0.0737460255622863,0.0603392943739891,0.01,0.029906364,0.066420664206642,0.0,-378.0,271,0.2140221402214022,-0.03690036900369,0.1546764172677516,0.517753177531775,6.0,0.1666666666666666,-0.1666666666666666,0.0769230769230771,0.4148148148148148,20.0,0.0,0.0,,0.8855555555555555,245.0,0.2326530612244897,-0.036734693877551,0.1536287102163676,0.4902494331065744,0.022140221402214,0.07380073800738,0.904059040590406,1,1,1,0.081180811808118,2.432969290874406,0.2288013998937155,0.1814716470354073,18.0,COMT_HUMAN,271.0,True
