UniProt_ID,Gene,Protein_name,reviewed,protein_existence,length,n_transmem,n_intramem,n_lipid,topology,tm_evidence,membrane_descriptor,kw_transmembrane,kw_gpi,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_driver_criteria,CDCODE_n_biomol_condensates,CDCODE_n_synthetic_condensates,CDCODE_condensate_names,PhaSepDB_class,PhaSepDB_MLO,DrLLPS_type,DrLLPS_condensate,PhaSePro_partner_dependent,all_pmids,n_pmids,flagged_pmid_citations,evidence_proteomics_inventory_only,evidence_rnai_screen_only,flag_no_pmid,flag_single_database,flag_unreviewed,flag_tm_predicted_only,flag_no_membrane_descriptor,n_flags,catgranule_leakage,catgranule_train_positive,catgranule_label_contradiction,set_legacy_427,set_legacy_rule_reconstructed,set_recommended_primary,set_strict_transmem,set_full_union_475,set_evidence_core,set_catgranule_clean
O00519,FAAH,Fatty-acid amide hydrolase 1 (EC 3.5.1.99) (Anandamide amidohydrolase 1) (Fatty acid ester hydrolase) (EC 3.1.1.-) (Oleamide hydrolase 1),reviewed,Evidence at protein level,579.0,1,1,0,single-pass,by_similarity,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
A1KXE4,FAM168B,Myelin-associated neurite-outgrowth inhibitor (Mani) (p20),reviewed,Evidence at protein level,195.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Stress granule,not_in_phasepdb,,Client,Stress granule,,29373831,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q5VUB5,FAM171A1,Protein FAM171A1 (Astroprincin) (APCN),reviewed,Evidence at protein level,890.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q6P995,FAM171B,Protein FAM171B,reviewed,Evidence at protein level,826.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,False,False,False,1,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,not_in_drllps,,,,0,,False,False,True,True,False,True,False,3,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q96D05,FAM241B,Protein FAM241B,reviewed,Evidence at protein level,121.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P11362,FGFR1,Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (CD antigen CD331),reviewed,Evidence at protein level,822.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,True,True,False,False,3,member,,3.0,0.0,Nuclear speckle;Centrosome;Nucleolus,PS-other only,,Client,"Nuclear speckle, Nucleolus, Centrosome/Spindle pole body",,15207352;18412956;26980300;35231400,4,26980300=Palm D RNA Biol 2016,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
P21802,FGFR2,Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1) (K-sam) (KGFR) (Keratinocyte growth factor receptor) (CD antigen CD332),reviewed,Evidence at protein level,821.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,True,True,False,False,3,member,,1.0,0.0,Nucleolus,PS-other only,,Client,Nucleolus,,26980300;35231400,2,26980300=Palm D RNA Biol 2016,False,False,False,False,False,True,False,1,not_in_catgranule,False,False,True,True,True,True,True,True,True
P22607,FGFR3,Fibroblast growth factor receptor 3 (FGFR-3) (EC 2.7.10.1) (CD antigen CD333),reviewed,Evidence at protein level,806.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
P22455,FGFR4,Fibroblast growth factor receptor 4 (FGFR-4) (EC 2.7.10.1) (CD antigen CD334),reviewed,Evidence at protein level,802.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Nucleolus,not_in_phasepdb,,Client,Nucleolus,,26980300,1,26980300=Palm D RNA Biol 2016,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q14318,FKBP8,Peptidyl-prolyl cis-trans isomerase FKBP8 (PPIase FKBP8) (EC 5.2.1.8) (38 kDa FK506-binding protein) (38 kDa FKBP) (FKBP-38) (hFKBP38) (FK506-binding protein 8) (FKBP-8) (FKBPR38) (Rotamase),reviewed,Evidence at protein level,412.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P17948,FLT1,Vascular endothelial growth factor receptor 1 (VEGFR-1) (EC 2.7.10.1) (Fms-like tyrosine kinase 1) (FLT-1) (Tyrosine-protein kinase FRT) (Tyrosine-protein kinase receptor FLT) (FLT) (Vascular permeability factor receptor),reviewed,Evidence at protein level,1338.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,False,True,False,False,False,1,not_in_cdcode,,,,,PS-other only,,not_in_drllps,,,35231400,1,,False,False,False,True,False,True,False,2,catgranule_test_positive,False,False,True,True,True,True,True,False,False
Q53EP0,FNDC3B,Fibronectin type III domain-containing protein 3B (Factor for adipocyte differentiation 104) (HCV NS5A-binding protein 37),reviewed,Evidence at protein level,1204.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,P-body;Stress granule,not_in_phasepdb,,Client,"P-body, Stress granule",,26777405;29395067,2,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q14332,FZD2,Frizzled-2 (Fz-2) (hFz2) (FzE2),reviewed,Evidence at protein level,565.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q9H461,FZD8,Frizzled-8 (Fz-8) (hFz8),reviewed,Evidence at protein level,694.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,True,True,False,False,2,not_in_cdcode,,,,,PS-other only,Wnt signalodroplet,Regulator,Stress granule,,18794846;36266931,2,18794846=Ohn T Nat Cell Biol 2008,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q9UBS5,GABBR1,Gamma-aminobutyric acid type B receptor subunit 1 (GABA-B receptor 1) (GABA-B-R1) (GABA-BR1) (GABABR1) (Gb1),reviewed,Evidence at protein level,961.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
O75899,GABBR2,Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G protein-coupled receptor 51) (HG20),reviewed,Evidence at protein level,941.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P14867,GABRA1,Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1) (GABAAR subunit alpha-1),reviewed,Evidence at protein level,456.0,4,0,0,multi-pass,experimental,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P48169,GABRA4,Gamma-aminobutyric acid receptor subunit alpha-4 (GABA(A) receptor subunit alpha-4) (GABAAR subunit alpha-4),reviewed,Evidence at protein level,554.0,4,0,0,multi-pass,experimental,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q8TB36,GDAP1,Ganglioside-induced differentiation-associated protein 1 (GDAP1),reviewed,Evidence at protein level,358.0,2,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q96F15,GIMAP5,GTPase IMAP family member 5 (Immune-associated nucleotide-binding protein 5) (Immunity-associated nucleotide 4-like 1 protein) (Immunity-associated nucleotide 5 protein) (IAN-5) (hIAN5) (Immunity-associated protein 3),reviewed,Evidence at protein level,307.0,1,0,0,single-pass,sequence_analysis,Single-pass type IV membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Centrosome,not_in_phasepdb,,Client,Centrosome/Spindle pole body,,12925764,1,,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
P32189,GK,Glycerol kinase (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase),reviewed,Evidence at protein level,559.0,1,0,0,single-pass,sequence_analysis,Single-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q92896,GLG1,Golgi apparatus protein 1 (CFR-1) (Cysteine-rich fibroblast growth factor receptor) (E-selectin ligand 1) (ESL-1) (Golgi sialoglycoprotein MG-160),reviewed,Evidence at protein level,1179.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q14789,GOLGB1,Golgin subfamily B member 1 (372 kDa Golgi complex-associated protein) (GCP372) (Giantin) (Macrogolgin),reviewed,Evidence at protein level,3259.0,1,0,0,single-pass,sequence_analysis,Single-pass type I membrane protein,True,False,True,False,True,False,False,2,member,,2.0,0.0,Centrosome;Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,"Centrosome/Spindle pole body, Postsynaptic density",,14654843;20139723;23071613,3,23071613=Bayés A PLoS One 2012,False,False,False,False,False,True,False,1,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q99527,GPER1,G protein-coupled estrogen receptor 1 (Chemoattractant receptor-like 2) (Flow-induced endothelial G protein-coupled receptor 1) (FEG-1) (G protein-coupled receptor 30) (GPCR-Br) (IL8-related receptor DRY12) (Lymphocyte-derived G protein-coupled receptor) (LYGPR) (Membrane estrogen receptor) (mER),reviewed,Evidence at protein level,375.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q96P66,GPR101,Probable G protein-coupled receptor 101,reviewed,Evidence at protein level,508.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,Stress granule,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,True,False,3,catgranule_train_positive,True,False,False,False,False,True,True,False,False
Q5T848,GPR158,Metabotropic glycine receptor (mGlyR) (G protein-coupled receptor 158),reviewed,Evidence at protein level,1215.0,7,0,0,multi-pass,experimental,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q9NZH0,GPRC5B,G protein-coupled receptor family C group 5 member B (A-69G12.1) (Retinoic acid-induced gene 2 protein) (RAIG-2),reviewed,Evidence at protein level,403.0,7,0,0,multi-pass,sequence_analysis,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P42261,GRIA1,"Glutamate receptor 1 (GluR-1) (AMPA-selective glutamate receptor 1) (GluR-A) (GluR-K1) (Glutamate receptor ionotropic, AMPA 1)",reviewed,Evidence at protein level,906.0,3,2,2,multi-pass,by_similarity,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,catgranule_train_positive,True,False,True,True,True,True,True,False,False
P42262,GRIA2,"Glutamate receptor 2 (GluR-2) (AMPA-selective glutamate receptor 2) (GluR-B) (GluR-K2) (Glutamate receptor ionotropic, AMPA 2)",reviewed,Evidence at protein level,883.0,3,2,2,multi-pass,by_similarity,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
P42263,GRIA3,"Glutamate receptor 3 (GluR-3) (AMPA-selective glutamate receptor 3) (GluR-C) (GluR-K3) (Glutamate receptor ionotropic, AMPA 3)",reviewed,Evidence at protein level,894.0,3,2,2,multi-pass,by_similarity,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
P48058,GRIA4,"Glutamate receptor 4 (GluR-4) (GluR4) (AMPA-selective glutamate receptor 4) (GluR-D) (Glutamate receptor ionotropic, AMPA 4)",reviewed,Evidence at protein level,902.0,3,2,2,multi-pass,by_similarity,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,True,False,2,not_in_catgranule,False,False,True,True,True,True,True,False,True
Q05586,GRIN1,"Glutamate receptor ionotropic, NMDA 1 (GluN1) (Glutamate [NMDA] receptor subunit zeta-1) (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1) (hNR1)",reviewed,Evidence at protein level,938.0,3,1,0,multi-pass,experimental,Multi-pass membrane protein,True,False,True,False,True,False,False,2,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,not_in_phasepdb,,Client,Postsynaptic density,,23071613,1,23071613=Bayés A PLoS One 2012,True,False,False,False,False,False,False,1,catgranule_train_positive,True,False,True,True,True,True,True,False,False
Q12879,GRIN2A,"Glutamate receptor ionotropic, NMDA 2A (GluN2A) (Glutamate [NMDA] receptor subunit epsilon-1) (N-methyl D-aspartate receptor subtype 2A) (NMDAR2A) (NR2A) (hNR2A)",reviewed,Evidence at protein level,1464.0,3,1,0,multi-pass,experimental,Multi-pass membrane protein,True,False,True,True,True,False,False,3,member,,1.0,0.0,Presynaptic clusters and postsynaptic densities,PS-other only,,Client,Postsynaptic density,,23071613;36693856,2,23071613=Bayés A PLoS One 2012,False,False,False,False,False,False,False,0,catgranule_train_positive,True,False,True,True,True,True,True,True,False
Q14957,GRIN2C,"Glutamate receptor ionotropic, NMDA 2C (GluN2C) (Glutamate [NMDA] receptor subunit epsilon-3) (N-methyl D-aspartate receptor subtype 2C) (NMDAR2C) (NR2C)",reviewed,Evidence at protein level,1233.0,3,1,0,multi-pass,experimental,Multi-pass membrane protein,True,False,False,False,True,False,False,1,not_in_cdcode,,,,,not_in_phasepdb,,Regulator,P-body,,18794846,1,18794846=Ohn T Nat Cell Biol 2008,False,True,False,True,False,False,False,2,not_in_catgranule,False,False,False,False,False,True,True,False,True
