UniProt_ID,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length
Q9BVI4,516,0.2267441860465116,-0.001937984496124,0.2139415312406345,0.4910206718346249,,,,,,63.0,0.0476190476190476,-0.0476190476190476,0.2920262565909656,0.6641975308641974,,,,,,,0.1220930232558139,,0,3,0,0.0,2.7126497016272118
Q9BW60,279,0.1146953405017921,0.043010752688172,0.2188671669829447,0.5390681003584227,,,,,,144.0,0.0277777777777777,-0.0138888888888888,0.4605314652652237,0.6483024691358024,,,,,,,0.5161290322580645,,0,7,0,0.0,2.4456042032735974
Q9BWM7,321,0.1619937694704049,0.0249221183800623,0.1772688908614611,0.5112149532710278,,,,,,82.0,0.024390243902439,0.024390243902439,0.5132298773684865,0.6815718157181574,,,,,,,0.2554517133956386,,0,4,0,0.0,2.506505032404872
Q9GZM5,350,0.1628571428571428,-0.0257142857142857,0.2682524167174154,0.5330476190476199,164.0,0.2560975609756097,-0.0609756097560975,0.3089329049955068,0.4425474254742547,109.0,0.018348623853211,0.0,0.8695387293298521,0.6873598369011215,76.0,0.1710526315789473,0.0131578947368421,0.166137290251104,0.504678362573099,0.4685714285714286,0.3114285714285714,0.2171428571428571,3,5,3,0.0,2.544068044350276
Q9GZY8,342,0.2543859649122807,0.0087719298245614,0.1992774975091732,0.4379142300194926,322.0,0.2639751552795031,0.0031055900621118,0.2018610036151875,0.4289510006901318,18.0,0.0,0.0,,0.6469135802469136,,,,,,0.9415204678362572,0.0526315789473684,,1,1,1,0.0,2.534026106056135
Q9H061,195,0.1692307692307692,0.0358974358974358,0.2032634741584263,0.5188603988603981,,,,,,80.0,0.025,0.025,0.8894529724533626,0.6469444444444448,29.0,0.2758620689655172,0.2758620689655172,0.203579894962522,0.4026819923371648,,0.4102564102564102,0.1487179487179487,0,4,2,0.0,2.290034611362518
Q9H0C2,315,0.2253968253968254,0.073015873015873,0.1184254041619345,0.4968253968253966,,,,,,136.0,0.1176470588235294,0.0588235294117647,0.1136569807352041,0.5824346405228746,54.0,0.3888888888888889,0.1296296296296296,0.110815148134642,0.3907407407407407,,0.4317460317460317,0.1714285714285714,0,6,4,0.0,2.4983105537896004
Q9H1K4,315,0.1714285714285714,0.0380952380952381,0.1625454443399513,0.5274779541446205,,,,,,126.0,0.0714285714285714,-0.0238095238095238,0.1520918433325838,0.6528218694885359,,,,,,,0.4,,0,6,0,0.0,2.4983105537896004
Q9H228,398,0.14321608040201,0.0477386934673366,0.2015501500090015,0.556644332774986,157.0,0.2356687898089172,0.1210191082802547,0.209419173584351,0.4172682236376502,147.0,0.0340136054421768,-0.0340136054421768,0.2428319117116663,0.7233560090702948,94.0,0.1595744680851064,0.0531914893617021,0.1820775233932355,0.5287234042553188,0.3944723618090452,0.3693467336683417,0.236180904522613,4,7,4,0.0,2.599883072073688
Q9H244,342,0.1725146198830409,0.0555555555555555,0.1809433496438662,0.539018843404808,105.0,0.2857142857142857,0.1333333333333333,0.2064284152243262,0.4078306878306877,153.0,0.065359477124183,0.0130718954248366,0.2384494035468986,0.6721859114015974,84.0,0.2261904761904762,0.0357142857142857,0.1477085058515292,0.4604497354497356,0.3070175438596491,0.4473684210526316,0.2456140350877192,4,7,4,0.0,2.534026106056135
Q9H2X9,1139,0.199297629499561,-0.0079016681299385,0.1768793955232814,0.4974246414983909,672.0,0.2425595238095238,-0.0133928571428571,0.1743225421367772,0.4563988095238082,274.0,0.1532846715328467,0.0,0.2016549375806775,0.5367396593673974,193.0,0.1139896373056994,0.0,0.1829768783357768,0.5844559585492228,0.5899912203687445,0.2405618964003512,0.1694468832309043,6,12,4,0.0,3.056523724079101
Q9H330,879,0.1410693970420933,0.0136518771331058,0.1820771899872831,0.5468082416887889,,,,,,294.0,0.0374149659863945,-0.010204081632653,0.2777607374373047,0.7085411942554799,,,,,,,0.3344709897610921,,0,14,0,0.0,2.943988875073772
Q9H3U5,465,0.1290322580645161,-0.0043010752688172,0.1366382780915079,0.5786857825567516,,,,,,253.0,0.0237154150197628,0.0,0.3222871931582687,0.7031181379007467,,,,,,,0.5440860215053763,,0,12,0,0.0,2.667452952889954
Q9H461,694,0.1498559077809798,0.0144092219020172,0.1496983806243781,0.5051713096381693,155.0,0.1612903225806451,0.0580645161290322,0.1399271602157484,0.469462365591398,147.0,0.0204081632653061,0.0204081632653061,0.3700108653420854,0.7136810279667419,365.0,0.2,-0.0027397260273972,0.1520882114214163,0.4299238964992401,0.223342939481268,0.2118155619596541,0.5259365994236311,4,7,4,0.0605187319884726,2.841359470454855
Q9H6L5,497,0.2414486921529175,-0.0724346076458752,0.2252658817711614,0.466756092108204,329.0,0.2857142857142857,-0.1276595744680851,0.2214714217190573,0.4127997298210065,84.0,0.0714285714285714,0.0238095238095238,0.2448116397253298,0.6761904761904762,84.0,0.238095238095238,0.0476190476190476,0.2284564265491797,0.4686507936507936,0.6619718309859155,0.1690140845070422,0.1690140845070422,3,4,2,0.0,2.696356388733332
Q9H936,323,0.1733746130030959,0.0371517027863777,0.1413559335346369,0.5179910560715513,,,,,,126.0,0.0634920634920634,-0.0158730158730158,0.1518375562224735,0.6459435626102291,,,,,,,0.3900928792569659,,0,6,0,0.0,2.509202522331103
Q9H9B4,322,0.1645962732919254,0.0217391304347826,0.1555665946331472,0.5040717736369917,,,,,,102.0,0.0294117647058823,0.0294117647058823,0.3557759824356122,0.654901960784314,94.0,0.2234042553191489,0.0106382978723404,0.1588371560690896,0.4193853427895979,,0.3167701863354037,0.2919254658385093,0,5,3,0.0,2.507855871695831
Q9HAR2,1447,0.1948859709744298,-0.0165860400829302,0.1692673816312772,0.4717039084696333,394.0,0.2284263959390862,-0.0101522842639593,0.1979738779989271,0.4109983079526224,163.0,0.0368098159509202,-0.0122699386503067,0.2850631239229828,0.7044989775051125,871.0,0.2135476463834672,-0.0206659012629161,0.1548010835185269,0.4512565378237027,0.2722874913614375,0.1126468555632342,0.6019350380096752,4,7,4,0.0,3.160468531119037
Q9HBL7,147,0.272108843537415,0.0408163265306122,0.1484663714523981,0.4748299319727886,5.0,0.8,0.8,,0.1177777777777777,42.0,0.0476190476190476,0.0,0.6461974110032361,0.6433862433862436,100.0,0.34,0.02,0.0996556337468646,0.4218888888888892,0.0340136054421768,0.2857142857142857,0.6802721088435374,1,2,2,0.0,2.167317334748176
Q9HCF6,1732,0.2407621247113164,-0.004041570438799,0.1770289003323377,0.4664998716961801,1520.0,0.2532894736842105,-0.0032894736842105,0.1818695011527168,0.4503801169590607,146.0,0.1027397260273972,0.0068493150684931,0.1357534238748012,0.6656773211567735,66.0,0.2575757575757575,-0.0454545454545454,0.1721804032287928,0.397138047138047,0.8775981524249422,0.0842956120092378,0.0381062355658198,4,6,3,0.0,3.238547887681328
Q9HCM3,1950,0.1815384615384615,-0.0174358974358974,0.213033113483796,0.4707635327635319,,,,,,42.0,0.0,0.0,,0.7783068783068785,,,,,,,0.0215384615384615,,0,2,0,0.0,3.290034611362518
Q9HCU4,2923,0.1984262743756414,-0.0348956551488197,0.1917481263940469,0.469916752195226,367.0,0.2479564032697547,-0.0299727520435967,0.2763140750082614,0.4057220708446863,147.0,0.0136054421768707,-0.0136054421768707,0.5311387349046092,0.6896447467876042,2377.0,0.2044594026083298,-0.0378628523348758,0.1764493067696702,0.4643481512644256,0.1255559356825179,0.0502907971262401,0.8132056106739651,4,7,3,0.0,3.4658288153574364
Q9HCU5,417,0.1918465227817745,0.0047961630695443,0.1763673537703034,0.4897681854516393,388.0,0.2061855670103092,0.0051546391752577,0.1716435350945246,0.4694444444444432,21.0,0.0,0.0,,0.8354497354497354,8.0,0.0,0.0,,0.5680555555555555,0.9304556354916068,0.0503597122302158,0.0191846522781774,1,1,1,0.0,2.6201360549737576
Q9HCX4,862,0.2424593967517401,0.0034802784222737,0.1900948122109888,0.481490074761533,625.0,0.2896,0.0048,0.1929659790258201,0.4382933333333321,126.0,0.0317460317460317,0.0,0.5508975451521567,0.7067901234567897,111.0,0.2162162162162162,0.0,0.1962831100070899,0.468968968968969,0.7250580046403712,0.1461716937354988,0.1287703016241299,4,6,3,0.0,2.9355072658247128
Q9HD20,1204,0.1976744186046511,0.0083056478405315,0.1617076719750396,0.512670727205612,768.0,0.23046875,0.01953125,0.1544524827428315,0.4776909722222224,210.0,0.0380952380952381,-0.0285714285714285,0.2649538000992785,0.6874074074074068,224.0,0.2321428571428571,0.0,0.2001795005372013,0.4698908730158722,0.6378737541528239,0.1744186046511628,0.1860465116279069,6,10,4,0.0,3.0806264869218056
Q9NPH5,578,0.1799307958477508,0.0242214532871972,0.1800990154694169,0.4942329873125735,182.0,0.2582417582417582,0.0934065934065934,0.1906866142487109,0.4251526251526245,126.0,0.0158730158730158,0.0158730158730158,0.5275492760168417,0.6814814814814814,270.0,0.2037037037037037,-0.0185185185185185,0.1718962020594247,0.4534156378600814,0.314878892733564,0.2179930795847751,0.4671280276816609,4,6,3,0.0,2.761927838420529
Q9NQC3,1192,0.2718120805369127,-0.0889261744966442,0.1818236588024372,0.4539709172259488,1056.0,0.2888257575757575,-0.0994318181818181,0.1787385582842413,0.4337331649831671,42.0,0.0,0.0,,0.7605820105820107,94.0,0.202127659574468,-0.0106382978723404,0.2454737956115377,0.5443262411347516,0.8859060402684564,0.035234899328859,0.0788590604026845,2,2,1,0.0285234899328859,3.076276255404218
Q9NRC1,585,0.2153846153846154,-0.0034188034188034,0.1619629902423913,0.4871225071225053,,,,,,63.0,0.0158730158730158,-0.0158730158730158,0.9999999999999984,0.7029982363315693,,,,,,,0.1076923076923077,,0,3,0,0.0,2.7671558660821804
Q9NTI2,1188,0.2146464646464646,0.0075757575757575,0.1830842855749451,0.4966049382716075,914.0,0.2527352297592998,0.0142231947483588,0.1929093489358795,0.4622902990517866,210.0,0.0380952380952381,-0.019047619047619,0.3007433686856398,0.6786772486772483,64.0,0.25,0.0,0.1432067662407774,0.389236111111111,0.7693602693602694,0.1767676767676767,0.0538720538720538,6,10,5,0.0,3.074816440645175
Q9NTJ5,587,0.2129471890971039,-0.0051107325383304,0.1830790214885772,0.4882453151618386,538.0,0.2286245353159851,-0.0018587360594795,0.1822483423119719,0.4685873605947946,42.0,0.0,0.0,,0.7589947089947091,7.0,0.2857142857142857,-0.2857142857142857,0.4136912751677852,0.3746031746031746,0.9165247018739352,0.0715502555366269,0.0119250425894378,2,2,1,0.0,2.7686381012476144
Q9NUQ2,364,0.228021978021978,0.0302197802197802,0.1450170003670366,0.487301587301586,,,,,,63.0,0.0476190476190476,-0.0158730158730158,0.5019131110632771,0.6252204585537918,,,,,,,0.173076923076923,,0,3,0,0.0,2.561101383649056
Q9NUT2,735,0.1836734693877551,0.0204081632653061,0.1597694561634431,0.5132123960695354,,,,,,63.0,0.0,0.0,,0.7137566137566135,449.0,0.2160356347438752,0.0022271714922048,0.1529353415444564,0.4944568176194027,,0.0857142857142857,0.6108843537414966,0,3,2,0.0,2.8662873390841948
Q9NV58,838,0.220763723150358,-0.0059665871121718,0.2025433227454906,0.4634844868735103,,,,,,42.0,0.0,0.0,,0.7592592592592595,,,,,,,0.0501193317422434,,0,2,0,0.0,2.9232440186302764
Q9NVI7,586,0.2969283276450511,0.0170648464163822,0.1256142958390729,0.4234357224118324,,,,,,18.0,0.0,0.0,,0.6876543209876543,245.0,0.3551020408163265,0.0040816326530612,0.0886940307143805,0.3676643990929699,,0.030716723549488,0.4180887372013652,0,1,1,0.0,2.767897616018091
Q9NVJ2,186,0.2634408602150537,0.0161290322580645,0.1275308375964296,0.4697729988052578,,,,,,,,,,,,,,,,,,,0,0,0,0.0,2.2695129442179165
Q9NY26,324,0.1265432098765432,-0.0216049382716049,0.183117939293598,0.5834705075445814,91.0,0.1978021978021978,0.0219780219780219,0.1845149756730599,0.4089133089133086,168.0,0.0476190476190476,-0.0238095238095238,0.2698373350515336,0.716732804232804,65.0,0.2307692307692307,-0.0769230769230769,0.1607314901049237,0.4834188034188034,0.2808641975308642,0.5185185185185185,0.2006172839506173,4,8,4,0.0,2.510545010206612
Q9NY47,1150,0.2243478260869565,-0.0191304347826086,0.1912500604361418,0.4583671497584534,16.0,0.1875,0.1875,0.3728597117614866,0.4090277777777779,21.0,0.0,0.0,,0.6973544973544973,1095.0,0.2301369863013698,-0.0255707762557077,0.1890760212510461,0.4543784880771196,0.0139130434782608,0.0182608695652173,0.9521739130434784,1,1,1,0.0,3.060697840353612
Q9NY59,655,0.2229007633587786,-0.0213740458015267,0.1917999483970181,0.4634096692111965,613.0,0.2381729200652528,-0.0228384991843393,0.1916730787862731,0.4476345840130487,,,,,,,,,,,0.9358778625954198,,,3,0,0,0.0,2.816241299991783
Q9NZ45,108,0.2685185185185185,0.0462962962962962,0.2332805432614904,0.4558641975308642,77.0,0.3506493506493506,0.0649350649350649,0.2242329090658487,0.3950937950937951,18.0,0.0,0.0,,0.6808641975308641,,,,,,0.7129629629629629,0.1666666666666666,,1,1,0,0.0,2.03342375548695
Q9NZA1,410,0.2829268292682926,-0.073170731707317,0.2073150641750862,0.4229539295392977,,,,,,21.0,0.0952380952380952,0.0952380952380952,0.3161916449094419,0.6275132275132274,,,,,,,0.0512195121951219,,0,1,0,0.0,2.6127838567197355
Q9NZG7,142,0.1478873239436619,0.0211267605633802,0.1879707295635198,0.5333333333333338,4.0,0.5,-0.5,,0.3249999999999999,62.0,0.0483870967741935,0.0483870967741935,0.5341649048931855,0.6480286738351254,76.0,0.2105263157894736,0.0263157894736842,0.2151222288850134,0.4507309941520465,0.028169014084507,0.4366197183098591,0.5352112676056338,1,2,2,0.0,2.1522883443830563
Q9NZH0,403,0.1538461538461538,0.009925558312655,0.249891133441618,0.5558864074993102,157.0,0.2229299363057325,0.0700636942675159,0.2410558264765603,0.4271762208067937,147.0,0.0340136054421768,-0.0204081632653061,0.2883723436565811,0.7378684807256234,71.0,0.2535211267605634,-0.0845070422535211,0.2605656757494493,0.4431924882629108,0.3895781637717121,0.3647642679900744,0.1761786600496278,4,7,4,0.0,2.6053050461411096
Q9NZJ5,1116,0.2562724014336917,-0.032258064516129,0.2056657224338914,0.4499203504579863,581.0,0.261617900172117,-0.027538726333907,0.1850113633744246,0.4297188755020076,21.0,0.0952380952380952,0.0,0.1843462246777163,0.6894179894179896,485.0,0.2639175257731959,-0.045360824742268,0.238877962030864,0.4505154639175264,0.5206093189964157,0.0188172043010752,0.4345878136200717,1,1,1,0.0,3.04766419460156
Q9NZJ7,389,0.1619537275064267,0.0282776349614395,0.1956775792101414,0.5119680091402458,105.0,0.1619047619047619,0.0666666666666666,0.1466668944795541,0.5175661375661378,115.0,0.1043478260869565,0.0347826086956521,0.3044749123791495,0.583864734299517,169.0,0.2011834319526627,0.0,0.2011761470372317,0.4595660749506901,0.2699228791773779,0.2956298200514138,0.4344473007712082,3,6,3,0.0,2.589949601325708
Q9P035,362,0.218232044198895,0.0193370165745856,0.2195187568465646,0.500337630448127,201.0,0.308457711442786,0.0398009950248756,0.2294254595693811,0.4099502487562193,116.0,0.0517241379310344,-0.0172413793103448,0.3622738333775545,0.6731800766283527,45.0,0.2444444444444444,0.0222222222222222,0.2283974890650057,0.4585185185185185,0.5552486187845304,0.3204419889502762,0.1243093922651933,4,6,3,0.0,2.558708570533166
Q9P0K1,906,0.2428256070640176,-0.0022075055187637,0.2009875234432016,0.447019867549671,149.0,0.2751677852348993,0.087248322147651,0.2537915172824128,0.3530947054436982,21.0,0.0,0.0,,0.8079365079365077,514.0,0.2431906614785992,-0.0097276264591439,0.1785283784926339,0.4561608300907898,0.1644591611479028,0.0231788079470198,0.5673289183222958,1,1,1,0.0,2.957128197676813
Q9P0L0,249,0.2730923694779116,0.0160642570281124,0.1546069107990363,0.4480142793395809,226.0,0.2964601769911504,0.0132743362831858,0.1551636150285039,0.4156833824975418,21.0,0.0476190476190476,0.0476190476190476,0.6902017924891406,0.7608465608465609,,,,,,0.9076305220883534,0.0843373493975903,,1,1,0,0.0,2.3961993470957363
Q9P0L9,805,0.2111801242236025,-0.0248447204968944,0.1680996358129868,0.4848447204968977,384.0,0.2838541666666667,-0.0182291666666666,0.1562782267431826,0.4192129629629642,124.0,0.0483870967741935,-0.032258064516129,0.453481279499782,0.6846774193548391,282.0,0.1843971631205673,-0.0283687943262411,0.1734596402351652,0.481284475965326,0.4770186335403726,0.1540372670807453,0.3503105590062111,4,6,4,0.0,2.9057958803678687
Q9P2E9,1410,0.3134751773049645,0.0085106382978723,0.1330276740050692,0.3811662726556353,1382.0,0.3183791606367583,0.0101302460202604,0.1327268759869888,0.3751648174947749,21.0,0.0,0.0,,0.7687830687830688,7.0,0.2857142857142857,-0.2857142857142857,0.3178523489932888,0.4031746031746031,0.9801418439716312,0.0148936170212765,0.0049645390070921,1,1,1,0.0163120567375886,3.14921911265538
Q9P2U7,560,0.1571428571428571,0.0,0.2196782679220004,0.5250595238095239,228.0,0.293859649122807,-0.0131578947368421,0.2262589715632641,0.4007797270955167,252.0,0.0238095238095238,0.0079365079365079,0.3700784581081915,0.6645502645502643,80.0,0.1875,0.0125,0.2622711856400851,0.4398611111111112,0.4071428571428571,0.45,0.1428571428571428,7,12,6,0.0,2.7481880270062
Q9UBL9,471,0.1932059447983015,0.0106157112526539,0.2069019854262705,0.4772587874498671,155.0,0.1935483870967742,0.0258064516129032,0.2310005028794257,0.4340501792114698,42.0,0.0238095238095238,0.0238095238095238,0.7758120515392333,0.7050264550264552,274.0,0.218978102189781,0.0,0.2021841593673911,0.4667883211678838,0.3290870488322717,0.0891719745222929,0.5817409766454352,2,2,1,0.0,2.673020907128896
Q9UBP0,616,0.2435064935064935,0.0389610389610389,0.182690601796946,0.4564033189033186,595.0,0.2504201680672269,0.0386554621848739,0.182966774575691,0.4465359477124169,,,,,,,,,,,0.9659090909090908,,,2,0,0,0.0,2.7895807121644256
Q9UBS5,961,0.2206035379812695,0.0083246618106139,0.1577805454053697,0.4751300728407875,163.0,0.3496932515337423,0.0429447852760736,0.1104713760675322,0.3360599863667347,147.0,0.0272108843537414,0.0,0.5509005894554274,0.6962962962962964,632.0,0.2373417721518987,0.0,0.1753566618436936,0.4538502109704654,0.1696149843912591,0.1529656607700312,0.6576482830385015,4,7,4,0.0,2.9827233876685453
Q9UH99,717,0.2357043235704323,-0.00976290097629,0.1926552092167711,0.4464590113125676,,,,,,21.0,0.0,0.0,,0.6867724867724868,696.0,0.2428160919540229,-0.0100574712643678,0.1926446074617664,0.4392081736909329,,0.0292887029288702,0.9707112970711296,0,1,2,0.0,2.8555191556678
Q9UHC6,1331,0.1915852742299023,-0.0142749812171299,0.1704653806000644,0.4563820018365448,48.0,0.3125,-0.0625,0.2094040220036149,0.3840277777777779,21.0,0.0,0.0,,0.8328042328042327,1235.0,0.1927125506072874,-0.0145748987854251,0.1695325784092674,0.4495816464237521,0.0360631104432757,0.0157776108189331,0.9278737791134484,1,1,1,0.0,3.124178055474675
Q9UHP7,191,0.2094240837696335,-0.0104712041884816,0.1553007293651171,0.4618964514252469,38.0,0.2368421052631578,-0.0263157894736842,0.1178766928429504,0.4309941520467835,21.0,0.0,0.0,,0.7962962962962963,132.0,0.2348484848484848,-0.0075757575757575,0.1729390057536753,0.4175925925925929,0.1989528795811518,0.1099476439790576,0.6910994764397905,1,1,1,0.0,2.281033367247728
Q9UHQ9,305,0.2163934426229508,0.0327868852459016,0.2076700350589112,0.482185792349728,,,,,,21.0,0.0,0.0,,0.721164021164021,,,,,,,0.0688524590163934,,0,1,0,0.0,2.484299839346786
Q9UIW2,1896,0.2199367088607595,-0.005801687763713,0.1657166645289091,0.4733942803563118,631.0,0.2709984152139461,-0.0047543581616481,0.1580270619179516,0.448917062863179,21.0,0.0,0.0,,0.7910052910052907,1218.0,0.2011494252873563,-0.0073891625615763,0.1714893851459927,0.4761357416529807,0.3328059071729958,0.0110759493670886,0.6424050632911392,1,1,1,0.0158227848101265,3.2778383330020477
Q9UJA2,301,0.1428571428571428,0.0498338870431893,0.2366525888401482,0.536581764488742,,,,,,107.0,0.0560747663551401,-0.0186915887850467,0.3206494135119416,0.646313603322949,,,,,,,0.3554817275747508,,0,5,0,0.0,2.478566495593844
Q9UJS0,675,0.2088888888888889,0.0103703703703703,0.1493714278720562,0.5035226337448566,,,,,,110.0,0.0727272727272727,0.0363636363636363,0.2058078229036236,0.5922222222222223,447.0,0.2259507829977628,-0.0156599552572706,0.1430738779570946,0.4867511807109098,,0.1629629629629629,0.6622222222222223,0,6,4,0.0,2.829303772831025
Q9UKM7,699,0.2374821173104435,0.0,0.157701834568298,0.449070100143062,84.0,0.2023809523809523,0.0833333333333333,0.3197894299903601,0.4248677248677249,21.0,0.0,0.0,,0.7825396825396825,594.0,0.2508417508417508,-0.0117845117845117,0.1416181239799071,0.4407033295922168,0.1201716738197424,0.0300429184549356,0.8497854077253219,1,1,1,0.0,2.844477175745681
Q9UKU0,697,0.2209469153515064,0.0,0.1739738674756139,0.4874860513311014,652.0,0.2269938650306748,0.0,0.1718885139838626,0.481782549420587,21.0,0.0,0.0,,0.6656084656084656,,,,,,0.9354375896700144,0.0301291248206599,,1,1,0,0.0,2.8432327780980096
Q9UL19,164,0.2317073170731707,0.024390243902439,0.1795467442874759,0.4754742547425475,134.0,0.2462686567164179,0.0074626865671641,0.1546106979155092,0.4490878938640127,21.0,0.0476190476190476,-0.0476190476190476,0.5598394457579586,0.7322751322751322,9.0,0.4444444444444444,0.4444444444444444,0.2566999474513924,0.2691358024691358,0.8170731707317073,0.1280487804878048,0.0548780487804878,1,1,1,0.0,2.214843848047698
Q9UL54,1235,0.2591093117408907,-0.0032388663967611,0.2524425684769207,0.4361763382816028,,,,,,105.0,0.0095238095238095,-0.0095238095238095,0.9999999999999984,0.6726984126984129,,,,,,,0.0850202429149797,,0,5,0,0.0267206477732793,3.091666957595685
Q9ULB1,1477,0.2207176709546378,-0.0176032498307379,0.187823070345122,0.4671481230722958,55.0,0.3454545454545454,0.0909090909090909,0.1581096570321439,0.3010101010101011,21.0,0.0,0.0,,0.7883597883597881,1371.0,0.2224653537563822,-0.0226112326768781,0.1889594441533686,0.4651997730772397,0.0372376438727149,0.0142180094786729,0.928232904536222,1,1,1,0.0,3.169380495311949
Q9UM73,1620,0.1944444444444444,-0.0043209876543209,0.1820712235320213,0.4669753086419683,561.0,0.2174688057040998,0.0035650623885918,0.174179329305891,0.4493166963755192,21.0,0.0,0.0,,0.7608465608465607,1020.0,0.1892156862745098,-0.0088235294117647,0.1853495285488359,0.4663943355119844,0.3462962962962962,0.0129629629629629,0.6296296296296297,1,1,1,0.0185185185185185,3.2095150145426308
Q9UMF0,924,0.1991341991341991,-0.0129870129870129,0.1650295173034372,0.4782587782587801,68.0,0.1617647058823529,-0.1029411764705882,0.2470260139805863,0.4913398692810456,21.0,0.0,0.0,,0.6835978835978835,804.0,0.2126865671641791,-0.0087064676616915,0.1578222789944999,0.4677031509121084,0.0735930735930736,0.0227272727272727,0.8701298701298701,1,1,1,0.0,2.9656719712201065
Q9UNK0,236,0.2923728813559322,-0.0381355932203389,0.1726014831702731,0.4476459510357815,215.0,0.3209302325581395,-0.041860465116279,0.1722382264649431,0.414315245478036,17.0,0.0,0.0,,0.900653594771242,,,,,,0.9110169491525424,0.0720338983050847,,1,1,0,0.0,2.3729120029701067
Q9UPR5,921,0.2160694896851248,-0.0358306188925081,0.2257822999937462,0.5120521172638425,550.0,0.3090909090909091,-0.0472727272727272,0.2234933030514484,0.4411111111111108,233.0,0.03862660944206,-0.0128755364806866,0.2194096166964186,0.7105388650453021,118.0,0.1694915254237288,-0.0338983050847457,0.2985535260032674,0.422787193973635,0.5971769815418024,0.252985884907709,0.1281216069489685,6,11,6,0.0,2.964259630196849
Q9Y241,93,0.1935483870967742,0.064516129032258,0.2863104179488171,0.5009557945041816,,,,,,42.0,0.0476190476190476,0.0,0.5923139158576051,0.6455026455026456,,,,,,,0.4516129032258064,,0,2,0,0.0,1.968482948553935
Q9Y276,419,0.2124105011933174,0.0071599045346062,0.1594558723667428,0.4745690798196761,,,,,,17.0,0.0,0.0,,0.6954248366013072,14.0,0.2142857142857142,-0.0714285714285714,0.2024382705705806,0.5063492063492062,,0.0405727923627685,0.0334128878281622,0,1,1,0.0,2.622214022966295
Q9Y277,283,0.1978798586572438,0.0212014134275618,0.156463500022755,0.4689438555162932,,,,,,183.0,0.1693989071038251,0.0382513661202185,0.1662552376031513,0.509714632665453,,,,,,,0.6466431095406361,,0,19,0,0.0,2.45178643552429
Q9Y2A7,1128,0.2234042553191489,-0.0124113475177304,0.1528113626159047,0.4899133175728889,,,,,,21.0,0.0,0.0,,0.7306878306878305,,,,,,,0.0186170212765957,,0,1,0,0.0,3.0523090996473234
Q9Y2Q0,1164,0.2053264604810996,-0.0060137457044673,0.1660721433321143,0.4969740358915608,868.0,0.2476958525345622,-0.0126728110599078,0.1655930170799627,0.4574884792626726,221.0,0.0588235294117647,0.0226244343891402,0.2234452658003135,0.6668677727501243,75.0,0.1466666666666666,-0.0133333333333333,0.1623164895444853,0.4533333333333331,0.7457044673539519,0.1898625429553264,0.0644329896907216,6,10,5,0.0,3.06595298031387
Q9Y2U8,911,0.243688254665203,0.0,0.2358123906398963,0.4384559092572256,,,,,,42.0,0.0238095238095238,0.0238095238095238,0.9999999999999996,0.75,,,,,,,0.0461031833150384,,0,2,0,0.0263446761800219,2.9595183769729982
Q9Y342,182,0.0824175824175824,0.0274725274725274,0.2314134664375743,0.587179487179486,65.0,0.1384615384615384,0.0461538461538461,0.2096474273296556,0.4808547008547009,84.0,0.0119047619047619,0.0119047619047619,0.2387690816573777,0.7288359788359787,33.0,0.1515151515151515,0.0303030303030303,0.3904547329792108,0.436026936026936,0.3571428571428571,0.4615384615384615,0.1813186813186813,3,4,2,0.0,2.2600713879850747
Q9Y4C0,1643,0.2166768107121119,-0.0206938527084601,0.1720799920131713,0.4668830729695016,54.0,0.3518518518518518,0.0925925925925925,0.1651518435628269,0.2788065843621399,21.0,0.0,0.0,,0.7883597883597881,1541.0,0.218040233614536,-0.0259571706683971,0.1715786910239359,0.4656572211406745,0.0328667072428484,0.0127814972611077,0.9379184418746196,1,1,1,0.0,3.215637563435062
Q9Y4W6,797,0.2722710163111669,0.0112923462986198,0.153762738487147,0.460839258329847,,,,,,42.0,0.0238095238095238,0.0238095238095238,0.4557055782732813,0.7042328042328043,87.0,0.2873563218390804,-0.0114942528735632,0.1376700360015632,0.4472541507024265,,0.0526976160602258,0.1091593475533249,0,2,1,0.0,2.9014583213961123
Q9Y5M8,271,0.2287822878228782,0.022140221402214,0.1550371444495656,0.4977039770397704,,,,,,21.0,0.0476190476190476,0.0476190476190476,0.6902017924891406,0.7984126984126985,,,,,,,0.077490774907749,,0,1,0,0.0,2.432969290874406
Q9Y624,299,0.1939799331103679,0.0066889632107023,0.1490139181263815,0.4897807506503166,40.0,0.275,0.125,0.1806371656834456,0.3919444444444444,21.0,0.0,0.0,,0.8206349206349206,211.0,0.2037914691943128,-0.0236966824644549,0.1526575493313658,0.454555028962612,0.1337792642140468,0.0702341137123745,0.705685618729097,1,1,1,0.0,2.4756711883244296
