Entry,Gene,Protein_name,cohort,n_tm,topology,cdcode_role,n_cdcode_biomol_condensates,in_source_db,has_bg_scores,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,Entry name,p(LLPS),pLLPS_Class,Length
P17948,FLT1,Vascular endothelial growth factor receptor 1 (VEGFR-1) (EC 2.7.10.1) (Fms-like tyrosine kinase 1) (FLT-1) (Tyrosine-protein kinase FRT) (Tyrosine-protein kinase receptor FLT) (FLT) (Vascular permeability factor receptor),legacy,1,single-pass,not_in_cdcode,,True,True,0.7882259247000001,0.9377701125,0.0,0.587,0.9283825,0.24,0.709074,-0.246,0.63,0.0,0.0358744394618834,0.06052777916193,0.4738643765449524,0.28,0.47822154,0.0881913303437967,54.36146620432707,-1213.0,1.0,VGFR1_HUMAN,0.24,Low,1338.0
Q53EP0,FNDC3B,Fibronectin type III domain-containing protein 3B (Factor for adipocyte differentiation 104) (HCV NS5A-binding protein 37),legacy,1,single-pass,member,2.0,True,True,0.5624234402,0.7411970984,0.0,0.663,0.3989838,0.89,0.726667,-0.056,1.24,0.0,0.0465116279069767,0.0718575343489646,0.6862367391586304,0.8,0.88933885,0.090531561461794,213.02483516816187,-465.0,1.0,FND3B_HUMAN,0.89,High,1204.0
Q14332,FZD2,Frizzled-2 (Fz-2) (hFz2) (FzE2),new,7,multi-pass,not_in_cdcode,,True,True,0.0709780057,0.0514358402,0.0,0.1,0.009450231,0.32,-0.245865,-0.148,1.98,0.0,0.0884955752212389,0.0554046630859375,0.0371968820691108,0.64,0.19856973,0.095575221238938,63.254908384427786,-773.0,7.0,FZD2_HUMAN,0.32,Low,565.0
Q9H461,FZD8,Frizzled-8 (Fz-8) (hFz8),legacy,7,multi-pass,not_in_cdcode,,True,True,0.0801331697,0.0894939003,0.000833333,0.501,0.0016049944,0.94,1.27683,0.073,6.14,0.0677233429394812,0.2377521613832853,0.5861709713935852,0.0795627683401107,0.48,0.5680879,0.0893371757925072,422.04399390970127,-449.0,7.0,FZD8_HUMAN,0.94,High,694.0
Q9UBS5,GABBR1,Gamma-aminobutyric acid type B receptor subunit 1 (GABA-B receptor 1) (GABA-B-R1) (GABA-BR1) (GABABR1) (Gb1),legacy,7,multi-pass,member,1.0,True,True,0.285709929,0.0797448553,0.0,0.18,0.0023884873,0.32,0.648404,-0.17,1.67,0.0572320499479708,0.1488033298647242,0.0460605844855308,0.0398527048528194,0.92,0.34914005,0.0926118626430801,83.40151485272855,-990.0,7.0,GABR1_HUMAN,0.32,Low,961.0
O75899,GABBR2,Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G protein-coupled receptor 51) (HG20),legacy,7,multi-pass,member,1.0,True,True,0.3838589928,0.0967115213,0.0,0.202,0.0050590667,0.38,0.471703,-0.223,0.61,0.0180658873538788,0.0786397449521785,0.0458162650465965,0.0938391536474227,0.72,0.24905857,0.0828905419766206,46.0293757312235,-1101.0,7.0,GABR2_HUMAN,0.38,Low,941.0
P14867,GABRA1,Gamma-aminobutyric acid receptor subunit alpha-1 (GABA(A) receptor subunit alpha-1) (GABAAR subunit alpha-1),legacy,4,multi-pass,member,1.0,True,True,0.2395266161,0.1552240981,0.0,0.176,0.061537612,0.2,-0.165936,-0.351,-0.48,0.0,0.0767543859649122,0.0521472282707691,0.0438147224485874,0.11,0.43828437,0.0986842105263157,21.20772682584917,-504.0,4.0,GBRA1_HUMAN,0.2,Low,456.0
P48169,GABRA4,Gamma-aminobutyric acid receptor subunit alpha-4 (GABA(A) receptor subunit alpha-4) (GABAAR subunit alpha-4),legacy,4,multi-pass,member,1.0,True,True,0.4728386671,0.172404622,0.000833333,0.252,0.020946294,0.84,0.000588077,-0.128,1.11,0.0,0.0776173285198556,0.0593276508152484,0.0755973309278488,0.47,0.2808558,0.0902527075812274,71.72578559156563,-330.0,4.0,GBRA4_HUMAN,0.84,High,554.0
Q8TB36,GDAP1,Ganglioside-induced differentiation-associated protein 1 (GDAP1),legacy,2,multi-pass,member,1.0,True,True,0.4634179789,0.3623820387,0.0,0.157,0.0050951513,0.26,-0.0287994,-0.399,0.4,0.0,0.0418994413407821,0.0597694516181945,0.2189244776964187,0.09,0.041673217,0.1089385474860335,0.0,-464.0,2.0,GDAP1_HUMAN,0.26,Low,358.0
Q96F15,GIMAP5,GTPase IMAP family member 5 (Immune-associated nucleotide-binding protein 5) (Immunity-associated nucleotide 4-like 1 protein) (Immunity-associated nucleotide 5 protein) (IAN-5) (hIAN5) (Immunity-associated protein 3),legacy,1,single-pass,member,1.0,True,True,0.3942114968,0.231119614,0.0,0.068,0.116054215,0.18,0.293744,-0.322,-0.32,0.0,0.1042345276872964,0.0574619695544242,0.0439864322543144,0.09,0.16895069,0.0977198697068403,11.140137650419184,-370.0,1.0,GIMA5_HUMAN,0.18,Low,307.0
P32189,GK,Glycerol kinase (Glycerokinase) (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase),legacy,1,single-pass,member,1.0,True,True,0.5087133757,0.7590161824,0.0,0.363,0.09542094,0.16,0.414888,-0.284,0.34,0.0,0.0268336314847942,0.0855932906270027,0.0464709512889385,0.0,0.032627933,0.0608228980322003,3.765892165725015,-570.0,1.0,GLPK_HUMAN,0.16,Low,559.0
Q92896,GLG1,Golgi apparatus protein 1 (CFR-1) (Cysteine-rich fibroblast growth factor receptor) (E-selectin ligand 1) (ESL-1) (Golgi sialoglycoprotein MG-160),legacy,1,single-pass,member,1.0,True,True,0.657860522,0.4013543764,0.0,0.467,0.64629763,0.28,0.366568,0.51,0.71,0.0,0.0754877014418999,0.5406849980354309,0.5926951169967651,0.88,0.78035516,0.089058524173028,93.67566006685504,-1259.0,1.0,GSLG1_HUMAN,0.28,Low,1179.0
Q14789,GOLGB1,Golgin subfamily B member 1 (372 kDa Golgi complex-associated protein) (GCP372) (Giantin) (Macrogolgin),legacy,1,single-pass,member,2.0,True,True,0.7485777491000001,0.9423254189,,0.657,0.88828677,0.95,1.00522,-0.162,1.79,0.0420374347959496,0.1034059527462411,0.635529637336731,0.8311058282852173,0.77,0.90468025,0.0527769254372506,34.248332499031015,-2486.0,1.0,GOGB1_HUMAN,0.95,High,3259.0
Q99527,GPER1,G protein-coupled estrogen receptor 1 (Chemoattractant receptor-like 2) (Flow-induced endothelial G protein-coupled receptor 1) (FEG-1) (G protein-coupled receptor 30) (GPCR-Br) (IL8-related receptor DRY12) (Lymphocyte-derived G protein-coupled receptor) (LYGPR) (Membrane estrogen receptor) (mER),new,7,multi-pass,not_in_cdcode,,True,True,0.0298317205,0.0414772902,0.0,0.021,0.021393776,0.19,-0.927887,-0.219,-0.54,0.0,0.032,0.0807037129998207,0.0287092570215463,0.44,0.08090366,0.0906666666666666,9.127149232502068,-733.0,7.0,GPER1_HUMAN,0.19,Low,375.0
Q96P66,GPR101,Probable G protein-coupled receptor 101,new,7,multi-pass,not_in_cdcode,,True,True,0.1745263946,0.0967305982,0.0,0.066,0.00031947615,0.76,-0.128299,-0.316,0.37,0.0649606299212598,0.1102362204724409,0.0616314783692359,0.0303501449525356,0.41,0.19440964,0.0708661417322834,18.959667502665805,-616.0,7.0,GP101_HUMAN,0.76,High,508.0
Q5T848,GPR158,Metabotropic glycine receptor (mGlyR) (G protein-coupled receptor 158),legacy,7,multi-pass,member,1.0,True,True,0.5253102787,0.1248804176,0.0,0.239,0.009271997,0.99,0.750402,-0.05,1.35,0.2534979423868312,0.0732510288065843,0.0885930880904197,0.3893166184425354,0.98,0.2361639,0.0781893004115226,117.41678066998908,-828.0,7.0,GP158_HUMAN,0.99,High,1215.0
Q9NZH0,GPRC5B,G protein-coupled receptor family C group 5 member B (A-69G12.1) (Retinoic acid-induced gene 2 protein) (RAIG-2),legacy,7,multi-pass,member,1.0,True,True,0.0301276335,0.0501144497,0.0,0.079,0.023165349,0.22,-0.602174,-0.133,0.47,0.0,0.1166253101736972,0.1830222308635711,0.1413341909646988,0.46,0.16849084,0.0694789081885856,17.82173267533067,-711.0,7.0,GPC5B_HUMAN,0.22,Low,403.0
P42261,GRIA1,"Glutamate receptor 1 (GluR-1) (AMPA-selective glutamate receptor 1) (GluR-A) (GluR-K1) (Glutamate receptor ionotropic, AMPA 1)",legacy,3,multi-pass,member,1.0,True,True,0.5087744366,0.1705492249,0.0,0.504,0.19668517,0.65,1.09905,-0.082,1.25,0.0,0.0441501103752759,0.0727821514010429,0.2970636188983917,0.16,0.9211871,0.0883002207505518,173.58236303026064,-711.0,5.0,GRIA1_HUMAN,0.65,Medium,906.0
P42262,GRIA2,"Glutamate receptor 2 (GluR-2) (AMPA-selective glutamate receptor 2) (GluR-B) (GluR-K2) (Glutamate receptor ionotropic, AMPA 2)",legacy,3,multi-pass,member,1.0,True,True,0.5594899174,0.2141944523,0.0,0.504,0.098623216,0.34,1.15096,-0.234,0.68,0.0,0.0430351075877689,0.0486434437334537,0.0956318825483322,0.15,0.9085706,0.0849377123442808,89.55157042180218,-677.0,5.0,GRIA2_HUMAN,0.34,Low,883.0
P42263,GRIA3,"Glutamate receptor 3 (GluR-3) (AMPA-selective glutamate receptor 3) (GluR-C) (GluR-K3) (Glutamate receptor ionotropic, AMPA 3)",legacy,3,multi-pass,member,1.0,True,True,0.4561770346,0.1981006671,0.0,0.443,0.27321514,0.56,0.983199,-0.084,1.97,0.0,0.0626398210290827,0.058513481169939,0.1646669656038284,0.24,0.9076638,0.1017897091722595,91.95329610535111,-718.0,5.0,GRIA3_HUMAN,0.56,Medium,894.0
P48058,GRIA4,"Glutamate receptor 4 (GluR-4) (GluR4) (AMPA-selective glutamate receptor 4) (GluR-D) (Glutamate receptor ionotropic, AMPA 4)",legacy,3,multi-pass,member,1.0,True,True,0.3710733558,0.2031827983,0.0,0.44,0.023312734,0.38,0.909983,-0.237,1.02,0.0,0.0277161862527716,0.0465752109885215,0.0937378257513046,0.2,0.8908799,0.08980044345898,71.3751785914435,-859.0,5.0,GRIA4_HUMAN,0.38,Low,902.0
Q05586,GRIN1,"Glutamate receptor ionotropic, NMDA 1 (GluN1) (Glutamate [NMDA] receptor subunit zeta-1) (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1) (hNR1)",legacy,3,multi-pass,member,1.0,True,True,0.5151651741000001,0.2887271088,0.0,0.489,0.032843664,0.26,0.689308,-0.257,0.8,0.0309168443496801,0.0,0.0719703957438469,0.0769684165716171,0.67,0.46471924,0.0927505330490405,56.95391535913242,-797.0,4.0,NMDZ1_HUMAN,0.26,Low,938.0
Q12879,GRIN2A,"Glutamate receptor ionotropic, NMDA 2A (GluN2A) (Glutamate [NMDA] receptor subunit epsilon-1) (N-methyl D-aspartate receptor subtype 2A) (NMDAR2A) (NR2A) (hNR2A)",legacy,3,multi-pass,member,1.0,True,True,0.5079130691,0.2602143113,0.000833333,0.406,0.21759966,0.5,0.970588,-0.055,1.23,0.0,0.0198087431693989,0.1277660280466079,0.6018996834754944,0.78,0.20490889,0.0840163934426229,149.38050094315895,-738.0,4.0,NMDE1_HUMAN,0.5,Medium,1464.0
Q14957,GRIN2C,"Glutamate receptor ionotropic, NMDA 2C (GluN2C) (Glutamate [NMDA] receptor subunit epsilon-3) (N-methyl D-aspartate receptor subtype 2C) (NMDAR2C) (NR2C)",new,3,multi-pass,not_in_cdcode,,True,True,0.0918339907,0.0692753695,0.0,0.341,0.006452474,0.82,0.661031,-0.164,3.41,0.0,0.08110300081103,0.1620412766933441,0.0606717951595783,0.45,0.23655942,0.0900243309002433,195.79768069001017,-951.0,4.0,NMDE3_HUMAN,0.82,High,1233.0
O15399,GRIN2D,"Glutamate receptor ionotropic, NMDA 2D (GluN2D) (EB11) (Glutamate [NMDA] receptor subunit epsilon-4) (N-methyl D-aspartate receptor subtype 2D) (NMDAR2D) (NR2D)",legacy,3,multi-pass,member,1.0,True,True,0.1980836382,0.0849679366,0.000833333,0.475,0.008563827,0.99,1.0002,-0.089,3.24,0.0449101796407185,0.2455089820359281,0.18865667283535,0.0569999516010284,0.97,0.38526237,0.1040419161676646,204.04535032617864,-1027.0,4.0,NMDE4_HUMAN,0.99,High,1336.0
Q14416,GRM2,Metabotropic glutamate receptor 2 (mGluR2),legacy,7,multi-pass,member,1.0,True,True,0.0927983352,0.0784753833,0.0,0.273,0.00055346976,0.35,0.270548,-0.229,1.22,0.0,0.0699541284403669,0.061191190034151,0.0318679884076118,0.18,0.39617667,0.1032110091743119,76.11672820470142,-1050.0,7.0,GRM2_HUMAN,0.35,Low,872.0
P41594,GRM5,Metabotropic glutamate receptor 5 (mGluR5),legacy,7,multi-pass,member,1.0,True,True,0.4472689263,0.2700821069,0.0,0.448,0.024300087,0.8,0.697361,-0.125,2.96,0.0528052805280528,0.0866336633663366,0.0978040918707847,0.264308750629425,0.62,0.33365947,0.0833333333333333,224.6271801839122,-975.0,7.0,GRM5_HUMAN,0.8,High,1212.0
Q96QA5,GSDMA,"Gasdermin-A (Gasdermin-1) [Cleaved into: Gasdermin-A, N-terminal (GSDMA-NT); Gasdermin-A, C-terminal (GSDMA-CT)]",legacy,4,multi-pass,member,1.0,True,True,0.7442238836,0.4680721554,0.0,0.217,0.16782801,0.26,0.270385,-0.416,0.24,0.0,0.0674157303370786,0.052300851792097,0.2214233577251434,0.0,0.060529295,0.0539325842696629,26.472740803469826,-341.0,4.0,GSDMA_HUMAN,0.26,Low,445.0
Q9P035,HACD3,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 3) (HACD3) (Butyrate-induced protein 1) (B-ind1) (hB-ind1) (Protein-tyrosine phosphatase-like A domain-containing protein 1),legacy,6,multi-pass,member,1.0,True,True,0.1839622648,0.1041973796,0.0,0.366,0.001843651,0.11,-0.4546,-0.38,-0.5,0.0,0.0883977900552486,0.0602707341313362,0.0492806769907474,0.18,0.030413076,0.1104972375690607,0.8240507311917833,-645.0,6.0,HACD3_HUMAN,0.11,Low,362.0
P55084,HADHB,"Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase (EC 2.3.1.16) (3-oxoacyl-CoA thiolase) (Acetyl-CoA acyltransferase) (Beta-ketothiolase) (Long chain 3-ketoacyl-CoA thiolase) (LCKAT)]",new,0,intramembrane-only,in_cdcode_no_role,2.0,True,True,0.7828879326,0.925684558,0.0,0.719,0.17560616,0.22,0.331169,-0.274,0.3,0.0,0.0,0.0634193271398544,0.1513677388429641,0.0,0.02880713,0.0717299578059071,10.987682595533183,-409.0,1.0,ECHB_HUMAN,0.22,Low,474.0
Q8TDQ0,HAVCR2,Hepatitis A virus cellular receptor 2 (HAVcr-2) (T-cell immunoglobulin and mucin domain-containing protein 3) (TIMD-3) (T-cell immunoglobulin mucin receptor 3) (TIM-3) (T-cell membrane protein 3) (CD antigen CD366),new,1,single-pass,not_in_cdcode,,True,True,0.0204071436,0.0641465391,0.0,0.309,0.038362335,0.15,-0.112225,-0.33,0.33,0.0,0.1760797342192691,0.0858173668384552,0.0594145283102989,0.05,0.121323496,0.1029900332225913,10.63241571381215,-292.0,1.0,HAVR2_HUMAN,0.15,Low,301.0
Q99075,HBEGF,Proheparin-binding EGF-like growth factor [Cleaved into: Heparin-binding EGF-like growth factor (HB-EGF) (HBEGF) (Diphtheria toxin receptor) (DT-R)],legacy,1,single-pass,member,1.0,True,True,0.3361428453,0.1763255412,0.000833333,0.047,0.20515087,0.67,0.307401,-0.433,-0.27,0.0,0.1682692307692307,0.0638924539089202,0.2177707850933075,0.25,0.12604667,0.110576923076923,33.132827501643895,-266.0,1.0,HBEGF_HUMAN,0.67,Medium,208.0
Q9BQS7,HEPH,Hephaestin (Hp) (EC 1.16.3.1),legacy,1,single-pass,member,1.0,True,True,0.350229964,0.1895369482,0.0,0.361,0.2086459,0.28,1.05022,-0.117,1.78,0.0,0.0284974093264248,0.0475330501794815,0.1392131298780441,0.11,0.07993446,0.0880829015544041,77.71084895406943,-731.0,1.0,HEPH_HUMAN,0.28,Low,1158.0
Q6MZM0,HEPHL1,Ferroxidase HEPHL1 (EC 1.16.3.1) (Hephaestin-like protein 1),legacy,1,single-pass,member,1.0,True,True,0.6483203824,0.3189716845,0.0,0.491,0.045865778,0.22,1.28184,-0.195,1.98,0.0,0.0189818809318377,0.0600161962211132,0.1626611500978469,0.2,0.09022916,0.0966350301984469,120.10728126292916,-740.0,1.0,HPHL1_HUMAN,0.22,Low,1159.0
Q9Y241,HIGD1A,"HIG1 domain family member 1A, mitochondrial (Hypoxia-inducible gene 1 protein) (RCF1 homolog A) (RCF1a)",legacy,2,multi-pass,member,1.0,True,True,0.4700852744,0.5112101711,,0.103,0.27088216,0.2,-0.0928998,-0.285,,0.7204301075268817,0.0,0.1585192382335662,0.1369069516658783,0.02,0.018124644,0.0967741935483871,0.7990338506381058,-80.0,2.0,HIG1A_HUMAN,0.2,Low,93.0
P04439,HLA-A,"HLA class I histocompatibility antigen, A alpha chain (Human leukocyte antigen A) (HLA-A)",legacy,1,single-pass,member,2.0,True,True,0.2361928031,0.7760290045,,0.441,0.0036858474,0.47,0.167831,-0.233,1.02,0.021917808219178,0.1178082191780822,0.4405030310153961,0.8237566947937012,0.18,0.9771061,0.1150684931506849,45.40904191714134,-308.0,1.0,HLAA_HUMAN,0.47,Medium,365.0
P01889,HLA-B,"HLA class I histocompatibility antigen, B alpha chain (Human leukocyte antigen B) (HLA-B)",legacy,1,single-pass,member,2.0,True,True,0.2369118462,0.191855895,,0.446,0.0049406844,0.44,0.158307,-0.16,0.99,0.0276243093922651,0.1519337016574585,0.6243929266929626,0.4445153176784515,0.23,0.9774065,0.1270718232044199,54.57193863817915,-313.0,1.0,HLAB_HUMAN,0.44,Medium,362.0
P10321,HLA-C,"HLA class I histocompatibility antigen, C alpha chain (HLA-C) (HLA-Cw) (Human leukocyte antigen C)",legacy,1,single-pass,member,2.0,True,True,0.2756040531,0.1227070059,,0.418,0.009576401,0.43,0.151707,-0.216,1.17,0.0,0.1939890710382513,0.5287086963653564,0.4055361151695251,0.21,0.96875185,0.1174863387978142,79.13664297481697,-243.0,1.0,HLAC_HUMAN,0.43,Medium,366.0
P30519,HMOX2,Heme oxygenase 2 (HO-2) (EC 1.14.14.18) [Cleaved into: Heme oxygenase 2 soluble form],legacy,1,single-pass,member,1.0,True,True,0.6955462250000001,0.8262960500000001,0.0,0.603,0.840006,0.24,0.339222,-0.228,-0.33,0.0917721518987341,0.0411392405063291,0.4257625937461853,0.4372998774051666,0.75,0.037514053,0.0886075949367088,3.978677568268932,-242.0,1.0,HMOX2_HUMAN,0.24,Low,316.0
Q53GQ0,HSD17B12,Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 12C member 1),legacy,3,multi-pass,member,1.0,True,True,0.5512224872,0.2711687311,0.0,0.48,0.3252985,0.14,0.394224,-0.373,0.43,0.0,0.0,0.2389228790998459,0.2081239521503448,0.09,0.03639131,0.0737179487179487,15.567854968319145,-379.0,3.0,DHB12_HUMAN,0.14,Low,312.0
P08908,HTR1A,5-hydroxytryptamine receptor 1A (5-HT-1A) (5-HT1A) (G-21) (Serotonin receptor 1A),legacy,7,multi-pass,unknown,0.0,True,True,0.4170778534,0.0921235735,0.0,0.68,0.8727934,0.45,-0.0856142,-0.299,1.58,0.0,0.0260663507109004,0.0675643682479858,0.042797066271305,,0.26355502,0.0829383886255924,59.43262391067863,-676.0,7.0,5HT1A_HUMAN,0.45,Medium,422.0
Q9UMF0,ICAM5,Intercellular adhesion molecule 5 (ICAM-5) (Telencephalin),legacy,1,single-pass,member,1.0,True,True,0.3027913043,0.1383209699,0.000833333,0.492,0.03120158,0.63,0.828175,-0.152,2.25,0.0313852813852813,0.1417748917748917,0.0496872998774051,0.1293041408061981,0.78,0.3098053,0.0974025974025974,132.10457086971485,-594.0,1.0,ICAM5_HUMAN,0.63,Medium,924.0
P11717,IGF2R,Cation-independent mannose-6-phosphate receptor (CI Man-6-P receptor) (CI-MPR) (M6PR) (300 kDa mannose 6-phosphate receptor) (MPR 300) (Insulin-like growth factor 2 receptor) (Insulin-like growth factor II receptor) (IGF-II receptor) (M6P/IGF2 receptor) (M6P/IGF2R) (CD antigen CD222),legacy,1,single-pass,member,1.0,True,True,0.5191939162,0.7980232263,0.0,0.74,0.049089346,0.41,1.3343,-0.099,1.9,0.0228823765556001,0.0305098354074668,0.1092471480369567,0.1757679283618927,0.79,0.12866752,0.0847049377759935,218.93830398220604,-1029.0,1.0,MPRI_HUMAN,0.41,Medium,2491.0
P01876,IGHA1,Immunoglobulin heavy constant alpha 1 (Ig alpha-1 chain C region) (Ig alpha-1 chain C region BUR) (Ig alpha-1 chain C region TRO),legacy,1,single-pass,member,2.0,True,True,0.406900482,0.2920401712,,0.574,0.023143549,0.73,-0.635744,-0.209,2.42,0.0,0.0764872521246459,0.0521801635622978,0.0369230434298515,0.39,0.4587105,0.0509915014164305,89.1844342293688,-245.0,1.0,IGHA1_HUMAN,0.73,High,353.0
P01857,IGHG1,Immunoglobulin heavy constant gamma 1 (Ig gamma-1 chain C region) (Ig gamma-1 chain C region EU) (Ig gamma-1 chain C region KOL) (Ig gamma-1 chain C region NIE),legacy,1,single-pass,member,1.0,True,True,0.5233330433,0.3389780551,,0.688,0.37336266,0.43,0.101035,-0.21,1.07,0.0,0.0454545454545454,0.3214626908302307,0.5604758858680725,0.09,0.8466357,0.0545454545454545,19.738685526251142,-96.0,1.0,IGHG1_HUMAN,0.43,Medium,330.0
P01871,IGHM,Immunoglobulin heavy constant mu (Ig mu chain C region) (Ig mu chain C region BOT) (Ig mu chain C region GAL) (Ig mu chain C region OU),legacy,1,single-pass,member,1.0,True,True,0.3531464501,0.275929923,,0.548,0.16983573,0.4,-0.0910866,-0.306,1.18,0.0,0.0,0.067810483276844,0.0594022758305072,0.09,0.65568495,0.0640176600441501,46.38713673751985,-211.0,1.0,IGHM_HUMAN,0.4,Low,453.0
Q969P0,IGSF8,Immunoglobulin superfamily member 8 (IgSF8) (CD81 partner 3) (Glu-Trp-Ile EWI motif-containing protein 2) (EWI-2) (Keratinocytes-associated transmembrane protein 4) (KCT-4) (LIR-D1) (Prostaglandin regulatory-like protein) (PGRL) (CD antigen CD316),legacy,1,single-pass,member,1.0,True,True,0.2379888815,0.1040456487,0.0,0.623,0.019343382,0.32,0.803607,-0.282,1.76,0.0,0.0685154975530179,0.0483364984393119,0.0801069810986518,0.3,0.18982942,0.1141924959216965,71.46072570570732,-553.0,1.0,IGSF8_HUMAN,0.32,Low,613.0
Q16891,IMMT,MICOS complex subunit MIC60 (Cell proliferation-inducing gene 4/52 protein) (Mitochondrial inner membrane protein) (Mitofilin) (p87/89),legacy,1,single-pass,member,3.0,True,True,0.8211743416,0.9364688563,0.003333333,0.608,0.8820199,0.57,0.156673,-0.285,0.54,0.0,0.1517150395778364,0.5051859617233276,0.7722716331481934,0.95,0.53019154,0.0738786279683377,5.001794260408853,-891.0,1.0,MIC60_HUMAN,0.57,Medium,758.0
Q6P9B9,INTS5,Integrator complex subunit 5 (Int5),legacy,3,multi-pass,member,1.0,True,True,0.2203402879,0.1163042239,0.0,0.396,0.026206765,0.76,0.54353,-0.235,1.23,0.0,0.1844946025515211,0.0600281283259391,0.0426689311861991,0.51,0.24909742,0.0667320902845927,146.2819152456632,-1385.0,3.0,INT5_HUMAN,0.76,High,1019.0
P05556,ITGB1,Integrin beta-1 (Fibronectin receptor subunit beta) (Glycoprotein IIa) (GPIIA) (VLA-4 subunit beta) (CD antigen CD29),legacy,1,single-pass,member,1.0,True,True,0.6429573146,0.4607566586,0.000833333,0.77,0.3943021,0.24,0.933915,-0.23,2.82,0.0,0.0363408521303258,0.053682554513216,0.6110550165176392,0.74,0.8566749,0.0651629072681704,85.80557016666538,-270.0,1.0,ITB1_HUMAN,0.24,Low,798.0
Q14643,ITPR1,"Inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 (IP3 receptor isoform 1) (IP3R 1) (InsP3R1) (Inositol 1,4,5 trisphosphate receptor) (Inositol 1,4,5-trisphosphate receptor type 1) (Type 1 inositol 1,4,5-trisphosphate receptor) (Type 1 InsP3 receptor)",legacy,6,multi-pass,member,1.0,True,True,0.6303189020000001,0.2750675696,0.0,0.648,0.47269744,0.9,1.06208,-0.068,2.92,0.0101522842639593,0.0369833212472806,0.0894868671894073,0.2451795041561126,0.76,0.50767255,0.0812182741116751,161.33271244948088,-2947.0,6.0,ITPR1_HUMAN,0.9,High,2758.0
Q9BR39,JPH2,Junctophilin-2 (JP-2) (Junctophilin type 2) [Cleaved into: Junctophilin-2 N-terminal fragment (JP2NT)],legacy,1,single-pass,not_in_cdcode,,True,True,0.7654327439,0.5621715362,0.0075,0.677,0.5504534,1.0,1.59152,0.038,4.39,0.2758620689655172,0.2614942528735632,0.8719042539596558,0.6746797561645508,1.0,0.83787763,0.1063218390804597,276.6461553093689,112.0,1.0,JPH2_HUMAN,1.0,High,696.0
