Protein,Degree,Betweenness,pLLPS,Is_High_pLLPS
RPE65,48,0.0002528333751317699,0.12,False
IMPG2,23,2.7300125679355184e-05,0.94,True
RDH12,43,0.0002846447014650494,0.13,False
ADCY3,129,0.0012271280518195633,0.23,False
PDE6C,44,0.000140933941429579,0.22,False
KIFC3,10,1.571757711974968e-05,0.7,True
GUCA1A,35,8.842303745102698e-05,0.11,False
BEST1,47,0.0003871503044433842,0.45,False
CNGB3,46,0.0002366870328039453,0.48,False
LRRC26,15,3.104269327555038e-05,0.44,False
PLAUR,45,0.0007961348371962365,0.22,False
SPRR1B,19,1.675258115958816e-05,0.99,True
MTMR9,11,6.296541422135824e-05,0.14,False
SH2D3C,24,0.0002381603578417851,0.94,True
MYO1C,26,7.46542934150143e-05,0.19,False
PDLIM4,16,7.43880382789876e-05,0.97,True
CANX,165,0.007062247736068294,0.76,True
GPX8,39,0.0003280053669358094,0.13,False
CD274,101,0.001086524509184401,0.12,False
PDCD1,76,0.00029255062491925966,0.83,True
AGTR2,112,0.0011290540241411231,0.18,False
TIGIT,62,0.00065655190194881,0.2,False
BDKRB2,52,0.0002993110178382259,0.12,False
LAG3,68,0.00015920037330270976,0.89,True
PDCD1LG2,56,0.00012518053434262258,0.16,False
LGI3,10,1.8830747588486333e-05,0.12,False
ROS1,31,0.0003623962258168805,0.48,False
CD28,113,0.0006666089669940414,0.22,False
AGTR1,103,0.0017715333092580402,0.18,False
TNFRSF9,59,0.00014406946559892753,0.46,False
TMEM200B,3,2.8866325333367987e-06,0.95,True
TNFRSF4,56,0.00020817876104427835,0.91,True
CD276,54,9.041574013574206e-05,0.43,False
PHLPP2,27,0.0002986656926332501,0.77,True
WDR48,8,5.780454141850273e-05,0.31,False
CAP1,16,8.753633402606418e-05,0.52,False
CAP2,13,6.564406680931112e-05,0.3,False
TBC1D4,30,0.00015581695865808862,0.96,True
CD200,43,0.00011436058294779101,0.14,False
RPS6KB1,39,0.0004655561700521316,0.95,True
PDPK1,45,0.0002144983724142021,0.41,False
RELCH,10,9.716167945508051e-05,0.92,True
NEDD4,62,0.0014347630548939044,0.78,True
CNIH4,35,0.0003897430955385783,0.1,False
PRKCG,82,0.0008864537766360434,0.26,False
CATSPER4,47,0.0001041252738554361,0.25,False
RHAG,37,0.0004521978500812462,0.11,False
RHCE,24,0.0001237767408705059,0.16,False
RHD,25,9.411074176391748e-05,0.13,False
NRAP,14,9.115689058778998e-05,0.52,False
SIAH2,15,4.6549509655030145e-05,0.42,False
RHOV,26,8.960481627989268e-05,0.17,False
MYLIP,22,0.00011502952931093545,0.21,False
TMEM268,5,1.534227468340648e-05,0.3,False
OSBPL9,16,3.950773384855743e-05,0.62,False
FGD5,8,4.9471560654989605e-05,1.0,True
PDZK1IP1,29,0.0003894939380074412,0.14,False
SLAMF1,55,0.00029490811736345384,0.33,False
PTPRB,43,0.0002925532352539875,0.28,False
NGF,63,0.0007996872628161011,0.28,False
DTNBP1,43,0.00046933371594447325,0.47,False
UTRN,46,0.0002618573615773412,0.77,True
ARHGAP44,16,8.377427043709771e-05,0.97,True
TNK2,32,0.0001875300240089232,0.95,True
NGEF,44,0.0002550033140818029,0.58,False
SFRP1,50,0.00012186703236781014,0.25,False
WNT11,51,0.00021809522161336098,0.17,False
RELL2,2,1.6698270944829391e-06,1.0,True
HADHA,20,0.0001623148183264946,0.13,False
CLMN,12,1.0778311288087632e-05,1.0,True
SYNE2,31,0.0002819373018776195,0.97,True
SYNE3,21,0.00023621311516740156,0.42,False
SUN2,41,0.0004782130920926057,0.7,True
SUN3,20,2.704834446987627e-05,0.71,True
SPAG4,18,0.00010040797772991773,0.89,True
CCDC155,21,7.580821987285598e-05,0.82,True
TESC,7,5.729387505235802e-05,0.23,False
CXXC5,7,2.6783974763557205e-05,1.0,True
PSD2,11,0.00013476801017307742,0.89,True
SSH1,26,0.00022714659106959836,1.0,True
PPP3R1,18,0.00019550926780284084,0.12,False
PDXP,12,0.00018521755384878565,0.51,False
TMOD2,20,4.1995265136102635e-05,0.41,False
STT3B,48,0.0002628665087293884,0.39,False
PTP4A1,20,0.00021741106310141955,0.11,False
STT3A,57,0.0006058877236995136,0.11,False
CYP20A1,21,0.00015702650024107407,0.22,False
FLRT2,24,0.00010526532770838818,0.27,False
KDF1,12,8.285142661620436e-05,1.0,True
RIPK4,28,0.0005234525302856397,0.45,False
TMEM125,4,5.188386718422653e-06,0.48,False
C1orf210,7,0.00022004191926972553,0.99,True
MCOLN3,44,0.0003814733225834628,0.11,False
KRTCAP3,15,0.00013016965469890367,0.21,False
WIPF2,27,0.00011538500904748526,1.0,True
MYO1E,19,6.942194669337728e-05,0.41,False
FNBP1L,37,0.00014924474566584383,0.84,True
NCKIPSD,26,0.00020989044805660813,0.79,True
HIP1,30,0.00017072144070515678,0.77,True
TMEM40,3,9.422223177363736e-06,1.0,True
SMIM3,15,0.001161880681157807,0.25,False
GP1BB,36,0.0003810968982585596,0.24,False
ALOX12,52,0.0004212048685761221,0.15,False
ZNRF4,18,0.00019534196105332123,0.34,False
PLEKHA8,22,0.00019225579340856423,0.22,False
MANEAL,11,7.439461632098568e-05,0.69,False
MANEA,19,0.00021000325696522379,0.43,False
SNX20,20,0.00011916114521205806,0.21,False
NEURL1,17,0.00022283634581514257,0.67,False
RB1CC1,49,0.00018098307654907444,0.73,True
ATG101,37,3.1496231756901076e-05,0.17,False
ATG13,45,0.00014768598010263148,0.86,True
PIK3R4,56,0.0002297189995631857,0.45,False
ATG2A,34,0.00017851084110847865,0.97,True
ATG2B,32,9.888158430254419e-05,0.98,True
WIPI1,41,5.676014308646421e-05,0.33,False
FUNDC1,48,0.0002975171765444148,0.12,False
WIPI2,45,0.00012933790356689845,0.11,False
ATG9B,36,4.6103365793513164e-05,0.76,True
PGR,39,0.0007872425571624702,1.0,True
PGRMC1,43,0.0007046295518004153,0.88,True
CYP19A1,53,0.0004980590019426253,0.12,False
GREB1,7,2.1398896088343648e-05,0.91,True
MARK3,35,0.0002720506322104668,0.9,True
FEZ1,23,0.00011163865185878329,0.82,True
JAKMIP1,9,0.00013751497002774559,0.82,True
PAFAH1B1,38,0.00042992781200254526,0.3,False
TMEM121B,4,1.3224523239569445e-05,1.0,True
SLC35E4,6,5.657579646714841e-05,0.36,False
ATP5MGL,52,0.0002047309563523067,0.13,False
LHFPL3,6,3.911321788397645e-05,0.12,False
LRP8,36,0.000336475072834172,0.68,False
LRP1,52,0.0004731452206170681,0.57,False
AKR1A1,17,0.0001169997963042539,0.18,False
PARVB,43,9.863074012608551e-05,0.19,False
PTPRN,32,0.00026562141646778236,0.99,True
TMEM151A,11,0.000198479442754503,0.75,True
HGS,67,0.0005289975020577231,1.0,True
STAM,50,0.0007933914342919382,0.89,True
TSG101,80,0.0012223313102562782,0.51,False
STAM2,56,0.0004376704111594295,0.96,True
VPS36,35,8.205515650782468e-05,0.34,False
VPS25,39,0.0001251001519944291,0.17,False
VPS28,39,0.0001121452278051894,0.46,False
CHMP6,43,0.00021780572145817237,0.21,False
CHMP3,40,0.00011174247431131989,0.69,False
CHMP2A,44,0.00014433469255856595,0.53,False
SNF8,34,0.00014440882046303223,0.12,False
CHMP4A,39,0.00019787083850162079,0.5,False
CHMP4B,43,0.00018840910123248786,0.57,False
VPS37C,34,9.350778851438929e-05,1.0,True
CHMP1B,38,6.718591785187832e-05,0.65,False
VPS37B,33,7.956427362157434e-05,0.96,True
VPS37A,44,0.00018773199791847462,0.64,False
CHMP2B,43,0.00023188262068712676,0.46,False
MVB12B,35,0.00013521310588066138,0.67,False
VPS37D,35,0.00024191005846533204,0.72,True
VPS4A,39,7.988344546692907e-05,0.78,True
CHMP1A,36,3.4070229626205594e-05,0.45,False
CHMP4C,38,6.079320537794931e-05,0.71,True
IST1,35,7.873729651807455e-05,0.97,True
C11orf87,3,7.14731956565973e-06,1.0,True
OR5W2,10,0.00011682377543905199,0.1,False
TMEM17,26,0.0002125054435105997,0.16,False
SRI,26,0.00038216316255210733,0.55,False
TECRL,13,8.00144707202576e-05,0.15,False
EMC10,22,0.00020169577070202377,0.67,False
SRL,15,3.4615088074312607e-05,0.99,True
CALR,85,0.0018731916805918701,0.8,True
EMC8,21,0.0001773617504685521,0.11,False
ZNRF1,10,4.507645158048322e-05,1.0,True
GLUL,42,0.000613211120705537,0.53,False
RNF152,18,0.0001063818033938936,0.45,False
RNF167,10,9.274888535423699e-05,0.45,False
NMT2,13,0.00016055658956160061,0.23,False
OR7D2,16,0.00029572416342868213,0.12,False
PTPRS,52,0.0004407635891726269,0.46,False
LIN7B,41,0.00027780682146754315,0.33,False
LIN7C,44,0.00039833170481707854,0.29,False
LRRC4B,32,0.00021819290610991993,0.93,True
SESTD1,7,2.797102627591406e-05,0.18,False
WNT7B,46,3.509582954777989e-05,0.11,False
MTDH,20,0.00020069352539120295,1.0,True
TYMS,33,0.00043709728161454495,0.27,False
SLC1A2,65,0.0008393890691035169,0.19,False
LRRC59,25,0.00039323876206516674,0.71,True
SLC1A3,58,0.0007498894938521809,0.19,False
SLC38A3,34,0.00025487560218700176,0.13,False
PCDH9,17,0.0001058532447592806,0.62,False
SEPTIN8,10,0.00014194192818821935,0.43,False
CDC42SE1,5,4.3414364298966025e-06,0.88,True
CDC42SE2,25,0.0005332283875592869,0.2,False
WDPCP,24,9.306578637230576e-05,0.16,False
RTN4IP1,12,4.115040747258219e-05,0.12,False
VDAC1,121,0.0023980555240043977,0.27,False
PRKN,80,0.00129955382819527,0.41,False
MARK1,14,2.75069705237401e-05,0.99,True
TRPC3,49,0.00020885199715281631,0.14,False
TRIM72,22,0.00019613197398735317,0.34,False
MTM1,48,0.000452565979690857,0.5,False
RHEX,9,4.6088204582499694e-05,0.77,True
STIM2,37,0.00013791925875876088,0.93,True
PODXL2,16,0.0001223283519887515,1.0,True
TMCC1,7,3.9052546137418124e-05,0.98,True
PLXND1,37,0.00014701650247158466,0.39,False
TPST2,13,5.893844883174578e-05,0.16,False
TPST1,12,0.0002015445049372484,0.12,False
COMTD1,11,7.183444098626023e-05,0.16,False
TMC4,9,3.652459062572377e-05,0.46,False
SLC26A9,28,0.00011937868633588405,0.21,False
SLCO6A1,35,0.000621426676607531,0.23,False
BSPRY,5,3.4214471060641326e-06,0.27,False
SNX25,29,0.00018353046610216172,0.29,False
ENTPD1,49,0.0003020570601955845,0.13,False
OR11L1,16,0.0005583763121315332,0.11,False
TLCD5,8,0.00021683585978710799,0.13,False
PCNX3,9,4.213936191001645e-05,1.0,True
ATP13A1,18,0.00016140786885605402,0.27,False
TAOK2,24,0.00024379420484790356,0.98,True
FAM189A2,20,0.00029357360544190076,0.66,False
ARFGAP1,44,0.0002724801181190307,0.98,True
MPHOSPH9,7,0.00010110183342695324,1.0,True
PIGO,44,0.000364964482407644,0.43,False
SELENON,27,0.0002847352202308504,0.06,False
ATP2A2,65,0.001155430935880198,0.26,False
DMD,74,0.0008301190832033987,0.83,True
PSMC1,17,0.00021052245717688466,0.53,False
PSMA3,7,2.4898227377652955e-05,0.21,False
UBQLN1,30,0.00037917999487333004,1.0,True
ADRM1,19,0.00024035072373306142,1.0,True
MPDZ,54,0.0009698706887047027,0.98,True
LHFPL1,6,8.258298118072008e-05,0.1,False
FGF1,50,0.0003812079430289799,0.14,False
TMEM74,10,2.0170110478356632e-05,0.96,True
SMAP2,15,5.2967997212616874e-05,1.0,True
STX2,56,0.00014608044876262966,0.14,False
SLC22A12,39,0.0003088790383022656,0.2,False
SLC25A11,41,0.0004913525569721265,0.29,False
TMF1,44,0.00021710492953363634,1.0,True
SLC1A1,67,0.0008075473669969435,0.15,False
CYTH3,29,0.00015671395211622465,0.22,False
CYTH2,39,0.0006486315578767435,0.19,False
SLC66A2,10,5.701056103762881e-05,0.18,False
THSD1,7,3.547848658760628e-05,0.93,True
SYT9,27,6.568273117811821e-05,0.29,False
ABCC3,58,0.0005917725033385455,0.44,False
GP2,32,0.0003346573648196129,0.3,False
DCTN2,24,0.00017320750896133844,0.6,False
EDA,20,0.00017653740454994364,1.0,True
EDAR,27,0.00018700258830844444,0.84,True
EDA2R,17,9.287379108358054e-05,0.34,False
WNT10A,39,2.053257298576161e-05,0.82,True
DKK4,39,0.0001512467221907651,0.52,False
AP3B2,42,0.00022419751297685423,0.52,False
TNFSF12,28,1.0871454615016171e-05,0.85,True
TNFRSF1A,74,0.000679619160804606,0.58,False
TNFRSF19,23,0.00014979695984977892,0.31,False
NIPAL3,15,2.492668626988727e-05,0.38,False
CYLD,29,0.00020778607536720586,0.48,False
LTB,35,5.9450908227975224e-05,0.84,True
EMP3,10,0.00019747454170129247,0.11,False
CD47,72,0.0009107557792036897,0.12,False
PSEN2,62,0.0005968818458100967,0.4,False
UBXN4,29,0.00022312393790718793,0.89,True
BCL2L10,25,5.002428410186639e-05,0.26,False
DNAJB2,19,5.976206419462925e-05,0.98,True
PLAA,14,5.7903790982678307e-05,0.39,False
USP14,24,0.0001686049848530434,0.43,False
SHB,36,0.00016590399365659284,1.0,True
LAT,33,6.981836134518527e-05,1.0,True
EPS8,30,0.00024839061561060614,0.9,True
P4HB,43,0.0005574708609788095,0.16,False
ELMO2,41,0.0001727196201258428,0.28,False
ELMO1,40,0.00031719919755089594,0.21,False
PODXL,42,0.000533631997496013,1.0,True
PDPN,45,0.0002945363212889271,0.71,True
CD300LG,24,0.00012642569155648284,0.64,False
CNTN1,47,0.0004884299353947896,0.26,False
PTPRO,18,9.29201379157985e-05,0.25,False
CDH3,46,0.00016512237882888926,0.42,False
RIC3,40,0.0006522505041939365,0.99,True
AQP2,62,0.0012416060710779507,0.19,False
SCEL,18,0.00017387579006420754,0.96,True
DAG1,80,0.0011492231330301494,0.92,True
YIPF3,18,0.0001567982677132462,0.4,False
CYP26A1,53,0.0004548742829968231,0.16,False
BORCS6,21,9.699317638080602e-05,1.0,True
SNAPIN,51,0.0005299304256818501,0.22,False
BLOC1S2,26,9.007478709289213e-05,0.19,False
BLOC1S1,41,0.0003225821154256093,0.13,False
KXD1,17,9.961985547717048e-05,0.89,True
BORCS7,20,6.828542261893364e-05,0.2,False
BORCS5,15,2.2814799235632607e-05,0.24,False
BORCS8,13,3.430268698887221e-06,0.25,False
ARL8B,45,0.00024277961726293582,0.11,False
BLOC1S5,17,2.190227933498987e-05,0.88,True
VPS39,69,0.0005146501892956904,0.2,False
MPDU1,42,0.00022099798161317942,0.14,False
ARL8A,26,0.00016264615654250407,0.11,False
CPTP,5,2.200133931771067e-05,0.17,False
SLC38A9,51,0.0006786611377272415,0.28,False
LAD1,5,3.114892095859885e-06,1.0,True
EPHA4,41,0.00018227879696525523,0.16,False
TMEM119,31,8.626460510026334e-05,1.0,True
P2RY12,66,0.0008358004763259814,0.3,False
TREM2,72,0.0005473767216664109,0.2,False
CX3CR1,46,0.0002991582097724171,0.14,False
AIF1,47,0.00034254942627816635,0.62,False
GPR34,18,0.00019672118053283582,0.13,False
CLEC7A,61,0.0006393355876919366,0.3,False
TYROBP,138,0.0015229483109474961,0.62,False
P2RY13,46,0.00047823685028803507,0.24,False
MERTK,43,0.0005926203777621911,0.22,False
MRC1,52,0.0003364491786194853,0.19,False
SLC2A5,35,0.0002509594536101522,0.12,False
GPNMB,32,0.0002661853354789784,0.5,False
CD33,82,0.0005226319518228983,0.73,True
TLR2,104,0.001250825690502876,0.15,False
PTPRZ1,47,0.00049697516041035,1.0,True
CNTNAP1,48,0.0004406218717600347,0.43,False
CNTN2,55,0.0006478747682750824,0.44,False
GPM6B,16,9.242311605473129e-05,0.11,False
IGFBP2,27,0.0002507757104249621,0.87,True
FAM107A,5,5.569799381458894e-06,0.89,True
MOG,43,0.00039047383155485635,0.17,False
UVRAG,58,0.0003996463199876014,0.8,True
AHCYL1,18,0.00012917340586824004,0.21,False
COA1,47,6.273490514920022e-05,0.57,False
PIP4K2C,50,0.00034531491049067525,0.48,False
SLC4A11,11,0.00011942793350329435,0.3,False
CYYR1,12,0.00038025680101366586,0.23,False
TMEM123,4,3.1094231759087525e-05,1.0,True
TRAM1,38,0.00036883624160614665,0.19,False
SLC25A31,43,0.0005444097762859131,0.19,False
MTG1,10,9.162898424580533e-05,0.13,False
C5orf15,3,7.694630691035963e-06,0.91,True
RASGRP2,48,0.00030798405922792093,0.36,False
RASGRF2,48,0.0004375705504754485,0.53,False
RASGRP1,45,0.0001740862655565473,0.33,False
RASGRP4,42,0.0002023741397969144,0.58,False
TRPM4,56,0.00020841687939479253,0.68,False
WDR81,43,0.000787057004327473,1.0,True
WDR91,17,6.777229880820466e-05,0.49,False
ATP8A2,24,0.00020838227717553435,0.16,False
CCZ1B,46,0.00012310771623382291,0.24,False
CCZ1,49,0.00015241698594900993,0.24,False
VPS18,49,0.00016889614683366445,0.28,False
TLCD2,1,0.0,0.27,False
MON1A,41,0.00029976817566153746,0.73,True
ERMP1,14,0.00013161145488205147,0.39,False
COG3,70,0.000635592771297049,0.21,False
MFSD12,33,0.0006086785644116735,0.15,False
VPS33A,52,0.000176239470094784,0.15,False
COG8,56,0.00011666875195692024,0.19,False
COMMD3,16,6.160477721197407e-05,0.18,False
COG7,60,0.0002795930288336998,0.21,False
COG2,59,0.0003250331360435941,0.56,False
VPS11,55,0.00022339974292050327,0.2,False
LRATD2,8,2.71563293548316e-05,0.52,False
SLC35B2,44,0.0006283395209963632,0.3,False
PRRT3,5,2.033779981096845e-05,1.0,True
TEX51,5,1.75922476711097e-05,0.14,False
JAGN1,18,0.00013557154688208968,0.17,False
CRELD1,13,9.06504522967558e-05,0.17,False
PHACTR2,19,0.00012014111581933093,1.0,True
TMEM150C,11,9.015949541337297e-05,0.12,False
CD109,38,0.00023685038739306347,0.17,False
CD36,123,0.0023447463852282594,0.15,False
GPRC5C,16,0.00019048790466562709,0.46,False
KCND3,57,0.0001858145688370666,0.65,False
SLITRK6,13,0.0002254193440211369,0.26,False
SYTL4,39,0.00033438321420533777,0.78,True
CYB5R1,33,0.00044566051430594783,0.43,False
APLP2,52,0.00044902168088811664,0.83,True
TMX3,25,0.0002503700720771462,0.22,False
LHFPL2,18,0.00014906249830923577,0.17,False
PCDH7,41,0.0005109605324301862,0.67,False
LY6G6F,25,0.000159159420794633,0.28,False
SH3BP5,16,9.138723148702361e-05,0.99,True
CD244,56,0.00029202208447990947,0.41,False
ITK,69,0.0005129181278500535,0.23,False
PTPN6,96,0.0008326235029678672,0.26,False
TMEM131,8,3.2089066834363704e-05,0.99,True
TNK1,6,1.733738220235438e-05,0.96,True
GRAP,24,8.955695216977865e-05,0.12,False
KCNC1,52,0.0003046826275676475,0.37,False
KCNAB2,56,0.000741727393827184,0.14,False
KCNAB1,50,0.00026452823815009804,0.46,False
KCNC4,27,9.621289332403522e-05,0.96,True
AFG3L2,35,0.0002538380256086304,0.49,False
KCNA4,58,0.00030879601617967513,0.9,True
RPL15,67,0.000633178472032314,0.67,False
PIANP,10,3.0359799685464137e-05,1.0,True
PILRA,43,0.0005571030725304486,0.92,True
NPDC1,10,0.00011061271485369291,0.98,True
COLEC12,14,3.990453227438908e-05,0.43,False
CLEC4G,39,0.000234081332092043,0.16,False
AJAP1,13,0.00013995378978166743,0.99,True
NPPA,44,0.000602732923345147,0.96,True
ASTN1,16,7.210816395633062e-05,0.6,False
PLEKHM3,5,4.1304102318865236e-05,0.25,False
APLP1,46,0.0006877354307063215,0.96,True
CEP83,16,5.171467085941446e-05,0.69,False
ZGRF1,3,5.148254496004531e-06,0.85,True
PITPNM2,13,0.00026388470722346624,0.99,True
RGS2,39,8.12350327574627e-05,0.61,False
SAG,55,0.00048146695293218905,0.27,False
DRD2,81,0.00091475414605903,0.36,False
ADRA2A,54,0.00030224356410293965,0.89,True
GRK2,497,0.008376638771515845,0.28,False
ADRA2B,51,0.00047263401619232866,0.77,True
OSBPL2,20,0.00033637305720414105,0.3,False
ZP2,17,7.352263709668543e-05,0.24,False
SHH,38,0.0005559633966707756,0.67,False
DYNC2H1,14,5.4721656967395476e-05,0.17,False
RAB44,5,3.1687360190914717e-06,1.0,True
CHML,75,0.0005701135427982883,0.24,False
CHM,81,0.0007780443006058877,0.48,False
VAMP8,98,0.0005890687462860304,0.28,False
SYTL2,20,7.569816083233865e-05,0.99,True
TREML2,25,0.0001133253728683394,0.79,True
SPATA31A3,1,0.0,1.0,True
CNTNAP3B,2,0.0002639567110993797,0.92,True
ANKRD13D,7,1.9955022118362248e-05,0.62,False
VSIG10,10,0.0001199439817037682,0.36,False
GPAA1,43,0.0004076706465426537,0.23,False
CLCN7,46,0.0006625881420308354,0.22,False
FBF1,19,0.00017668087462176916,1.0,True
CEP89,15,5.029078654842991e-05,0.94,True
IFT20,34,0.00015142274429065392,0.11,False
OFD1,36,0.00022441681039687804,0.78,True
SCARA3,17,0.00020835569797629625,0.36,False
ARL13B,47,0.0005672650243583834,0.97,True
CEP290,54,0.00043340491605425873,0.7,True
MKS1,39,0.00012022051242576024,0.28,False
FAS,49,0.0004451402978998899,0.22,False
INPP5E,45,0.00018256903739264968,0.87,True
PRRT1B,6,8.083324226568737e-06,1.0,True
TMEM91,15,0.00018799500931559852,0.88,True
TRARG1,16,0.0002969214892908965,0.89,True
IFITM10,4,3.815165563672731e-05,0.66,False
LPP,14,0.0001422863850965468,1.0,True
COX6C,68,0.00021893245443394417,0.2,False
LHFPL6,4,1.630189161029602e-05,0.1,False
BLOC1S6,40,0.0003680224741207615,0.61,False
RNASE7,4,3.5361517858698004e-06,0.26,False
SBF2,29,0.00018221754603533767,0.67,False
LPXN,27,0.0001047229969254653,0.41,False
TLR1,52,0.0001741676753577201,0.12,False
RAB6B,41,9.294056210628223e-05,0.15,False
ANKAR,8,4.355653805415809e-05,0.12,False
GOLGA4,49,0.00019240367723307028,0.85,True
GCC1,32,0.00022748444358059383,0.99,True
VPS51,49,0.00016105552959308278,0.61,False
VPS52,54,0.00029984874897071576,0.25,False
STX6,103,0.0005694204399655081,0.19,False
VPS53,56,0.0002473606476705238,0.35,False
VTI1A,88,0.0003593400695772208,0.62,False
GOLGA5,54,0.0002708526519400324,0.96,True
COG5,58,0.000387478403313098,0.37,False
COG1,60,0.00043788452641912616,0.54,False
GOLGB1,53,0.000642372030955297,0.95,True
COG6,66,0.00029629199818301434,0.29,False
ZFPL1,29,0.0003551356965104595,0.91,True
RIC1,53,0.0006112809878811368,0.73,True
ARL1,48,0.00029853024165553876,0.13,False
NAPG,80,0.0003686700284816206,0.31,False
RAB43,31,8.996535773533773e-05,0.15,False
NAPB,71,0.00017700117643117236,0.22,False
RGP1,36,0.00013109083057620937,0.59,False
NAPA,111,0.0007648550951164742,0.21,False
BLZF1,33,0.0003584205744697166,0.61,False
FRMD4B,8,1.8354769189351767e-05,0.97,True
RRAS,56,0.00030538527312149615,0.68,False
RRAS2,39,0.00020291482209359394,0.2,False
SPRED1,24,4.456542558378776e-05,0.71,True
RAB40AL,18,0.00013704042025757616,0.12,False
RASA3,23,3.748704951923088e-05,0.18,False
RASA4,21,4.574635358748559e-05,0.58,False
CUTA,5,3.5067494769131605e-06,0.32,False
BIN2,26,0.00013148804104472233,1.0,True
PSTPIP1,32,0.00016384060748803858,0.21,False
SLC35G1,25,0.0005646409040993578,0.16,False
ARHGAP15,35,0.00031050834442102737,0.23,False
CD53,60,0.0003696300393295867,0.11,False
DOCK2,38,0.00011780030548963107,0.27,False
PARVG,41,8.272966802786848e-05,0.21,False
CORO1A,41,0.0004761243328370396,0.4,False
EVI2B,28,0.00017441695822853837,1.0,True
CX3CL1,44,0.0004615320661601173,1.0,True
CXCR1,35,0.00010801195253228102,0.15,False
CXCR3,45,0.0003136080360990276,0.25,False
