UniProt_ID,Protein_Name,Gene_Names,MLO_Types,Source,is_membrane,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,PSPire_includes_IDRs,PSPspredict_PDL,PSPspredict_catGRANULE,PSPspredict_PLAAC,PSPspredict_PScore,PSPspredict_ESpritz_DisProt,PSPspredict_SEG,PSPspredict_DeepPhase,PSPspredict_SaPS_10fea,PSPspredict_PdPS_10fea,PSPspredict_Psphunter,PSPspredict_PSPire
A1L020,RNA-binding protein MEX3A,MEX3A RKHD4,P-body,PhasePDB,False,0.752270654,0.8206151129,0.0075,0.65,0.3216526,Yes,0.8218443,0.915877300613496,0.945578567544856,0.897640791476408,0.63720245398773,0.93040490797546,0.246412085606378,0.752539877300613,0.638920245398773,0.65,0.25773286819458
A4D1B5,Gamma-secretase-activating protein,GSAP PION,,PhasePDB,False,0.1947932279,0.126374494,0.0,0.184,0.937308,No,0.06421729,0.511803680981595,0.49097919035144,0.345075016307893,4.9079754601227e-05,0.27720245398773,0.689550986151909,0.009472392638036,0.056785276073619,0.184,0.980940222740173
A7MCY6,TANK-binding kinase 1-binding protein 1,TBKBP1 KIAA0775 SINTBAD,SINT-speckle,PhasePDB,False,0.3690355971,0.2861720879,0.0,0.445,0.8996293,Yes,0.3756566,0.434208588957055,0.927092086402056,0.954718417047184,0.777128834355828,0.941889570552147,0.478052874527906,0.94679754601227,0.980368098159509,0.445,0.967662215232849
B1Q3L0,RING-type E3 ubiquitin transferase,TRIM5 TRIM5alpha,,PhasePDB,False,,,,,,,,,,,,,,,,,
O00165,HCLS1-associated protein X-1,HAX1 HS1BP1,P-body,PhasePDB,False,0.411754258,0.4702570013,0.013333333,0.862,0.65704733,Yes,0.10737376,0.931484662576687,0.465720923335475,0.939388997608175,0.94483435582822,0.752294478527607,0.54049517415023,0.938355828220859,0.908711656441717,0.862,0.648570358753204
O00254,Proteinase-activated receptor 3,F2RL2 PAR3,,PhasePDB,True,0.033985114,0.0564192103,0.0,0.082,0.0067556067,Yes,0.0671593,0.068073619631901,0.329692056744599,0.226081756903674,4.9079754601227e-05,0.307877300613496,,0.291190184049079,0.092220858895705,0.082,0.0044090170413255
O00267,Transcription elongation factor SPT5,SUPT5H SPT5 SPT5H,,PhasePDB,False,0.9275300248,0.9654203406,0.03,0.972,0.88386697,Yes,0.9699442,0.976441717791411,0.992931639563046,0.974233529028049,0.68201226993865,0.680098159509202,0.256986991187578,0.998920245398773,0.951558282208589,0.972,0.803627610206604
O00411,"DNA-directed RNA polymerase, mitochondrial",POLRMT,Mitochondrial nucleoid,PhasePDB,False,0.5468700115,0.8812211451,0.0,0.455,0.7068252,Yes,0.07166279,0.510184049079754,0.657901240670258,0.471135029354207,0.548269938650306,0.48603680981595,0.501216953420058,0.043386503067484,0.094920245398773,0.455,0.955439209938049
O00472,RNA polymerase II elongation factor ELL2,ELL2,,PhasePDB,False,0.8521063674,0.6881702877,0.009166667,0.498,0.90249836,Yes,0.7698596,0.815460122699386,0.857199347535959,0.817895194607523,4.9079754601227e-05,0.627337423312883,0.557868233319345,0.810944785276073,0.945079754601227,0.498,0.964322090148925
O00541,Pescadillo homolog,PES1,Nucleolus,PhasePDB,False,0.923838765,0.9566217457,0.001666667,0.805,0.6225585,Yes,0.35459998,0.726723926380368,0.277692649893727,0.555609915198956,0.795288343558282,0.815018404907975,0.998153587914393,0.721570552147239,0.908662576687116,0.805,0.643796205520629
O00560,Syntenin-1,SDCBP MDA9 SYCL,,PhasePDB,False,0.7549107084000001,0.4618429654,0.0,0.697,0.60902494,Yes,0.96396595,0.561668711656441,0.619445405565716,0.068601869971732,4.9079754601227e-05,4.9079754601227e-05,0.307259756609316,0.813447852760736,0.615018404907975,0.697,0.618345379829406
O14490,Disks large-associated protein 1,DLGAP1 DAP1 GKAP,,PhasePDB,False,0.6525555376000001,0.4742085931,0.004166667,0.81,0.13019164,Yes,0.75905246,0.605595092024539,0.876476694182195,0.733257229832572,0.638773006134969,0.624588957055214,,0.909398773006134,0.866748466257668,0.81,0.165097326040267
O14526,F-BAR domain only protein 1,FCHO1 KIAA0290,,PhasePDB,False,0.5853100337,0.3017244598,0.004166667,0.537,0.22255993,Yes,0.59932834,0.647852760736196,0.81824922149177,0.919547727766905,0.797693251533742,0.680245398773006,0.484683172471674,0.822871165644171,0.781791411042944,0.537,0.948905169963836
O14607,Histone demethylase UTY,UTY KDM6C,,PhasePDB,False,0.5167366552,0.4206498046,0.000833333,0.469,0.90601623,Yes,0.83257353,0.839705521472392,0.825663585586476,0.725646879756468,4.9079754601227e-05,0.429595092024539,0.794880402853546,0.414134969325153,0.576490797546012,0.469,0.97773540019989
O14639,Actin-binding LIM protein 1,ABLIM1 ABLIM KIAA0059 LIMAB1,,PhasePDB,False,0.6641148836,0.321949767,0.0025,0.862,0.81750166,Yes,0.9554209,0.82080981595092,0.923730908012456,0.916340508806262,4.9079754601227e-05,0.464196319018404,0.351657574485942,0.928049079754601,0.997644171779141,0.862,0.64006495475769
O14746,Telomerase reverse transcriptase,TERT EST2 TCS1 TRT,Cajal body,PhasePDB,False,0.2846399283,0.7792263581000001,0.0,0.419,0.009594506,Yes,0.08450305,0.568,0.574810933715585,0.852739726027397,4.9079754601227e-05,0.56161963190184,0.939907679395719,0.219730061349693,0.378846625766871,0.419,0.0099966805428266
O14763,Tumor necrosis factor receptor superfamily member 10B,TNFRSF10B DR5 KILLER TRAILR2 TRICK2 ZTNFR9,,PhasePDB,True,0.4304014178,0.2870047146,0.003333333,0.512,0.005453388,Yes,0.18987988,0.475680981595092,0.347783105135682,0.615677321156773,0.659239263803681,0.852564417177914,,0.135558282208588,0.214723926380368,0.512,0.0255585554987192
O14773,Tripeptidyl-peptidase 1,TPP1 CLN2,,PhasePDB,False,0.16006906,0.1692163316,0.0,0.441,0.96047175,No,0.22499277,0.735460122699386,0.901042953882655,0.652641878669275,4.9079754601227e-05,0.363092024539877,,0.597300613496932,0.361570552147239,0.441,0.984877586364746
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,IKBKB IKKB,SARS-CoV-2 N condensate,PhasePDB,False,0.3749897114,0.9554152631,0.0,0.707,0.98637486,Yes,0.22419599,0.47283435582822,0.676832583658741,0.194933681235051,4.9079754601227e-05,0.219680981595092,0.731095258078052,0.85722699386503,0.900269938650306,0.707,0.983992576599121
O14933,Ubiquitin/ISG15-conjugating enzyme E2 L6,UBE2L6 UBCH8,p62 cluster,PhasePDB,False,0.2517970804,0.5488713022,0.0,0.464,0.06901026,No,0.94828296,0.056539877300613,0.144876674410558,0.210534898891063,4.9079754601227e-05,4.9079754601227e-05,0.29626521191775,0.275190184049079,0.565595092024539,0.464,0.0690102577209472
O14936,Peripheral plasma membrane protein CASK,CASK LIN2,,PhasePDB,False,0.8260645833,0.9446829431,0.0,0.826,0.9012432,Yes,0.97906667,0.708564417177914,0.806040235282487,0.574363992172211,4.9079754601227e-05,0.215263803680981,0.085186739404112,0.841963190184049,0.906650306748466,0.826,0.832525730133056
O14965,Aurora kinase A,AURKA AIK AIRK1 ARK1 AURA AYK1 BTAK IAK1 STK15 STK6,Centrosome,PhasePDB,False,0.7580545677,0.9631817861,0.000833333,0.808,0.99095833,Yes,0.92787766,0.517546012269938,0.930403835697691,0.671232876712328,0.794944785276073,4.9079754601227e-05,0.684515316827528,0.918282208588957,0.913521472392638,0.808,0.995558857917785
O14979,Heterogeneous nuclear ribonucleoprotein D-like,HNRNPDL HNRPDL JKTBP,Nucleus; Cytoplasm.,LLPSDB+PhasePDB,False,0.9057193941,0.9372348185,,0.997,0.99530137,Yes,0.95190084,0.990085889570552,0.99738025801987,0.999945640356599,0.782969325153374,0.945766871165644,0.056986991187578,0.998282208588957,0.938993865030674,0.997,0.996165454387664
O15016,Tripartite motif-containing protein 66,TRIM66 C11orf29 KIAA0298,Heterochromatin,PhasePDB,False,0.368510327,0.1207929787,0.001666667,0.426,0.018205624,Yes,0.6115177,0.409472392638036,0.97375315110474,0.853935638182213,0.603435582822085,0.580957055214724,0.683508182962652,0.858257668711656,0.583312883435582,0.426,0.0165117718279361
O15027,Protein transport protein Sec16A,SEC16A KIAA0310 SEC16 SEC16L,,PhasePDB,False,0.7198614554,0.2979226917,0.000833333,0.812,0.89302367,Yes,0.72997254,0.942576687116564,0.958182986505857,0.981843879104153,0.800294478527607,0.787975460122699,0.590180444817457,0.987730061349693,0.961030674846625,0.812,0.848241031169891
O15054,Lysine-specific demethylase 6B,KDM6B JMJD3 KIAA0346,Transcriptional condensate,PhasePDB,False,0.615615259,0.4226714058,0.0025,0.583,0.070814505,Yes,0.688607,0.82601226993865,0.958578419257575,0.962981082844096,0.904883435582822,0.935018404907975,0.971044901384809,0.847509202453987,0.640932515337423,0.583,0.0432116948068141
O15067,Phosphoribosylformylglycinamidine synthase,PFAS KIAA0361,Purinosome,PhasePDB,False,0.2728256826,0.3445237774,0.0,0.64,0.8074899,No,0.09435311,0.91842944785276,0.657901240670258,0.722330941509023,4.9079754601227e-05,0.261447852760736,0.593789341166596,0.078969325153374,0.591509202453987,0.64,0.981157779693603
O15119,T-box transcription factor TBX3,TBX3,,PhasePDB,False,0.5814345416000001,0.4823622946,0.001666667,0.7,0.83266747,Yes,0.6152133,0.582576687116564,0.904848994117937,0.92134159599913,0.636368098159509,0.846674846625766,0.597566093159882,0.92642944785276,0.839263803680981,0.7,0.833560943603515
O15205,Ubiquitin D,UBD FAT10,,PhasePDB,False,0.6980304119,0.5154556488,0.0,0.579,0.63920814,No,0.84720707,0.232588957055214,0.032277198358954,0.186942813655142,4.9079754601227e-05,4.9079754601227e-05,0.573227024758707,0.814527607361963,0.747239263803681,0.579,0.520261287689209
O15232,Matrilin-3,MATN3,,PhasePDB,False,0.1728064083,0.2540503263,0.0025,0.294,0.117317095,Yes,0.2148292,0.470331288343558,0.421383026049132,0.695966514459665,4.9079754601227e-05,0.664883435582822,0.669240453210239,0.113570552147239,0.4440245398773,0.294,0.10994704067707
O15294,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,OGT,Transcriptional condensate,PhasePDB,False,0.7857114764,0.4499927253,0.0,0.668,0.9756214,No,0.9791493,0.667337423312883,0.816716919578864,0.54337899543379,4.9079754601227e-05,4.9079754601227e-05,0.201174989509022,0.480294478527607,0.575803680981595,0.668,0.990736842155456
O15514,DNA-directed RNA polymerase II subunit RPB4,POLR2D,,PhasePDB,False,0.2834779076,0.8832699497000001,0.0,0.346,0.33787048,No,0.051610705,0.09963190184049,0.016361030102318,0.000869754294411,0.910527607361963,4.9079754601227e-05,0.899118757868233,0.285447852760736,0.608049079754601,0.346,0.429590165615081
O15550,Lysine-specific demethylase 6A,KDM6A UTX,,PhasePDB,False,0.5789904851000001,0.5687388696,0.0025,0.712,0.9539918,Yes,0.90305597,0.851779141104294,0.978646631407246,0.797347249402043,0.55361963190184,0.466257668711656,0.794880402853546,0.866699386503067,0.827435582822085,0.712,0.982425093650818
O43251,RNA binding protein fox-1 homolog 2,RBFOX2 FOX2 HRNBP2 RBM9 RTA,,PhasePDB,False,0.7043368145000001,0.9177656788,0.014166667,0.931,0.8394079,Yes,0.9758306,0.910625766871165,0.965449063318669,0.925907806044792,0.805987730061349,0.883435582822085,0.551237935375577,0.870380368098159,0.606674846625766,0.931,0.84889543056488
O43290,U4/U6.U5 tri-snRNP-associated protein 1,SART1,,PhasePDB,False,0.9443239787,0.9603695918,0.019166667,0.865,0.7469311,Yes,0.12342586,0.97761963190184,0.272601453215362,0.746738421395955,0.944,0.907926380368098,0.977591271506504,0.973153374233128,0.985472392638036,0.865,0.763301312923431
O43324,Eukaryotic translation elongation factor 1 epsilon-1,EEF1E1 AIMP3 P18,,PhasePDB,False,0.4116218668,0.3976919027,0.000833333,0.285,0.9083187,No,0.3778232,0.347779141104294,0.337748999060847,0.002283105022831,4.9079754601227e-05,0.652515337423312,0.087872429710449,0.641717791411042,0.382085889570552,0.285,0.932057976722717
O43583,Density-regulated protein,DENR DRP1,,PhasePDB,False,0.7392998557,0.9219516697,0.0,0.593,0.33042723,Yes,0.48767444,0.687852760736196,0.027136572586624,0.426179604261796,0.706110429447852,0.842699386503067,0.075870751154007,0.9320245398773,0.916564417177914,0.593,0.533330619335174
O43660,Pleiotropic regulator 1,PLRG1,Nuclear speckle,PhasePDB,False,0.7214414406,0.372282188,0.001666667,0.727,0.9083191,Yes,0.9538788,0.595141104294478,0.781721121051851,0.342791911285062,4.9079754601227e-05,4.9079754601227e-05,0.537641628199748,0.344196319018404,0.822380368098159,0.727,0.973480820655822
O43663,Protein regulator of cytokinesis 1,PRC1,Polycomb body,PhasePDB,False,0.6878241237,0.6574782295,0.0,0.882,0.99343145,Yes,0.7066084,0.451190184049079,0.775789629776086,0.746738421395955,0.619582822085889,0.451975460122699,,0.984147239263803,0.972957055214724,0.882,0.995270371437072
O43707,Alpha-actinin-4,ACTN4,,PhasePDB,False,0.7296519019000001,0.9061409096,0.000833333,0.857,0.99806154,Yes,0.9858779,0.713276073619631,0.648707429192822,0.441345944770602,4.9079754601227e-05,0.225177914110429,0.943516575744859,0.943361963190184,0.993717791411043,0.857,0.998990416526794
O43896,Kinesin-like protein KIF1C,KIF1C KIAA0706,P-body; Stress granule,PhasePDB,False,0.7839062969,0.8659276979,0.025833333,0.851,0.7676102,Yes,0.841955,0.893349693251533,0.962928179526469,0.9779843444227,0.808049079754601,0.815067484662576,,0.93001226993865,0.90282208588957,0.851,0.729275584220886
O60264,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5,SMARCA5 SNF2H WCRF135,,PhasePDB,False,0.7766107175,0.6715033383,0.0,0.849,0.9802548,Yes,0.977353,0.859092024539877,0.679205180169047,0.396281800391389,0.729079754601227,0.676171779141104,0.980025178346622,0.860760736196319,0.970699386503067,0.849,0.99257218837738
O60333,Kinesin-like protein KIF1B,KIF1B KIAA0591 KIAA1448,,PhasePDB,False,0.7765342998,0.6471488738,0.001666667,0.866,0.56963074,Yes,0.84234035,0.865570552147239,0.75651228312985,0.733257229832572,4.9079754601227e-05,0.636564417177914,0.433319345362987,0.759361963190184,0.898503067484662,0.866,0.563714742660522
O60356,Nuclear protein 1,NUPR1 COM1,Stress granule,PhasePDB,False,0.4728908577,0.8184485267,,0.228,0.8796342,No,0.19177672,0.832588957055214,0.499678710889229,,0.960638036809816,0.950380368098159,0.215358791439362,0.87121472392638,0.913374233128834,0.228,0.896170616149902
O60506,Heterogeneous nuclear ribonucleoprotein Q,SYNCRIP HNRPQ NSAP1,P-body,PhasePDB,False,0.9517479796,0.9486231733,0.073333333,0.981,0.998522,Yes,0.9855333,0.992147239263803,0.974049725668528,0.996520982822352,0.716957055214724,0.879018404907975,0.603860679815358,0.998773006134969,0.975509202453987,0.981,0.999134838581085
O60674,Tyrosine-protein kinase JAK2,JAK2,,PhasePDB,False,0.7608752512,0.9819680822,0.0,0.633,0.6483239,Yes,0.72922343,0.831656441717791,0.55439671790816,0.290552293976951,4.9079754601227e-05,0.272441717791411,0.061015526647083,0.173791411042944,0.81879754601227,0.633,0.717166006565094
O60733,85/88 kDa calcium-independent phospholipase A2,PLA2G6 PLPLA9,,PhasePDB,True,0.5664662817,0.399266885,0.0,0.3,0.095477454,Yes,0.07689765,0.675533742331288,0.79714299836884,0.184714068275712,4.9079754601227e-05,4.9079754601227e-05,0.904825849769198,0.301398773006135,0.289766871165644,0.3,0.0843325778841972
O60812,Heterogeneous nuclear ribonucleoprotein C-like 1,HNRNPCL1 HNRPCL1,,PhasePDB,False,0.8494362617000001,0.9489442987,0.006666667,0.615,0.7656275,No,0.90684265,0.975754601226993,0.730858583362167,0.867253750815394,0.87283435582822,0.963141104294478,,0.98120245398773,0.950625766871165,0.615,0.765566229820251
O60934,Nibrin,NBN NBS NBS1 P95,,PhasePDB,False,0.7869967397000001,0.81307423,0.0,0.824,0.6787185,Yes,0.5243273,0.821055214723926,0.893282586130196,0.418188736681887,4.9079754601227e-05,0.213791411042944,0.812924884599244,0.964760736196319,0.969963190184049,0.824,0.567648231983184
O75128,Protein cordon-bleu,COBL KIAA0633,,PhasePDB,False,0.7433801453000001,0.5547893001,0.0025,0.789,0.16612756,Yes,0.66280156,0.922993865030674,0.880381592605407,0.880789302022178,0.878085889570552,0.729668711656441,0.008308854385228,0.946355828220858,0.738993865030674,0.789,0.208858639001846
O75151,Lysine-specific demethylase PHF2,PHF2 CENP-35 KIAA0662,,PhasePDB,False,0.8529286971000001,0.5948011995,0.0125,0.688,0.45025644,Yes,0.6791532,0.906748466257668,0.927092086402056,0.79560774081322,0.915337423312883,0.849423312883435,,0.96480981595092,0.85560736196319,0.688,0.416274607181549
O75157,TSC22 domain family protein 2,TSC22D2 KIAA0669 TILZ4,TWN body,PhasePDB,False,0.4976445827,0.3121962173,0.008333333,0.705,0.09358152,Yes,0.84644896,0.62841717791411,0.987346151945034,0.777288540987171,0.886134969325153,0.956368098159509,0.328157784305497,0.93320245398773,0.89722699386503,0.705,0.139474317431449
O75312,Zinc finger protein ZPR1,ZPR1 ZNF259,Transcriptional condensate,PhasePDB,False,0.7728969566,0.5922844768000001,0.000833333,0.572,0.23131344,Yes,0.06707569,0.447509202453987,0.49097919035144,0.390302239617308,0.77163190184049,0.568049079754601,0.679983214435585,0.107877300613496,0.386355828220858,0.572,0.063443049788475
O75340,Programmed cell death protein 6,PDCD6 ALG2,,PhasePDB,False,0.5961696976,0.2587704596,0.0025,0.706,0.8165108,No,0.97534776,0.706257668711656,0.64154021056794,0.109969558599695,4.9079754601227e-05,0.57280981595092,0.346789760805707,0.861546012269938,0.859092024539877,0.706,0.816905617713928
O75445,Usherin,USH2A,,PhasePDB,True,0.1711297,0.0767009046,,0.607,0.1819633,No,0.6192894,0.952343558282208,0.905985863279126,0.907914764079147,4.9079754601227e-05,0.208539877300613,,0.805742331288343,0.424343558282208,0.607,
O75475,PC4 and SFRS1-interacting protein,PSIP1 DFS70 LEDGF PSIP2,,PhasePDB,False,0.9225550982,0.9483929984,0.010833333,0.828,0.9238836,Yes,0.91949975,0.980760736196319,0.537047105926548,0.450695803435529,0.91842944785276,0.915484662576687,0.37943768359211,0.97482208588957,0.950184049079754,0.828,0.903222918510437
O75533,Splicing factor 3B subunit 1,SF3B1 SAP155,,PhasePDB,False,0.8432309089000001,0.8821935238,0.0025,0.862,0.99606884,Yes,0.9821816,0.80922699386503,0.636893875735257,0.959175907806044,0.835975460122699,0.240441717791411,0.685270667226185,0.909153374233128,0.988662576687116,0.862,0.996513962745666
O75581,Low-density lipoprotein receptor-related protein 6,LRP6,Wnt signalodroplet,PhasePDB,True,0.3626361058,0.1679332333,0.0,0.632,0.56313956,Yes,0.92131233,0.836368098159509,0.886906233008748,0.940204392259186,0.579484662576687,0.462576687116564,,0.816736196319018,0.690355828220859,0.632,0.54847776889801
O75920,Small EDRK-rich factor 1,SERF1A FAM2A SERF1 SMAM1,Nucleolus,PhasePDB,False,0.139514737,0.2736034448,0.001666667,0.164,0.011439031,Yes,0.114188,0.336736196319018,0.607038702980574,,0.942233128834355,0.934723926380368,0.729332773814519,0.811042944785276,0.571190184049079,0.164,0.0301218833774328
O75928,E3 SUMO-protein ligase PIAS2,PIAS2 PIASX,PML nuclear body,LLPSDB+PhasePDB,False,0.6491340445,0.8629015480000001,0.0,0.882,0.8952095,Yes,0.9176907,0.233668711656441,0.539567989718748,0.494292237442922,4.9079754601227e-05,0.792343558282208,0.070163659253042,0.023411042944785,0.381644171779141,0.882,0.977701961994171
O75940,Survival of motor neuron-related-splicing factor 30,SMNDC1 SMNR SPF30,Nuclear speckle,PhasePDB,False,0.8210458423,0.9158994045,0.004166667,0.603,0.9553582,No,0.840826,0.698650306748466,0.660422124462458,0.552728854098717,0.904392638036809,0.700073619631901,0.683927822073017,0.967950920245398,0.974773006134969,0.603,0.918878555297851
O75970,Multiple PDZ domain protein,MPDZ MUPP1,,PhasePDB,False,0.8041084423,0.5178021082,0.001666667,0.773,0.35254002,Yes,0.90185314,0.973938650306748,0.720775048193366,0.714231354642313,4.9079754601227e-05,0.363239263803681,,0.488785276073619,0.681128834355828,0.773,0.351787745952606
O94822,E3 ubiquitin-protein ligase listerin,LTN1 C21orf10 C21orf98 KIAA0714 RNF160 ZNF294,,PhasePDB,False,0.308313349,0.3423752388,0.0,0.514,0.4954628,Yes,0.3515549,0.509300613496932,0.360980673224259,0.473853011524244,0.514944785276073,0.442061349693251,0.672513638271086,0.076711656441717,0.0680245398773,0.514,0.944131731986999
