UniProt_ID,LLPhyScore_score
Q12792,-396.0
Q12794,-314.0
Q12797,-192.0
Q12798,-46.0
Q12800,-374.0
Q12802,-749.0
Q12805,-141.0
Q12809,-993.0
Q12815,-369.0
Q12816,809.0
Q12824,-301.0
Q12830,-362.0
Q12834,-260.0
Q12836,-411.0
Q12837,-65.0
Q12840,-688.0
Q12841,-176.0
Q12846,-339.0
Q12849,-416.0
Q12851,-899.0
Q12852,-340.0
Q12857,-41.0
Q12860,-711.0
Q12864,-492.0
Q12866,-779.0
Q12870,-91.0
Q12873,-1007.0
Q12874,-414.0
Q12879,-738.0
Q12882,-760.0
Q12884,-626.0
Q12887,-617.0
Q12888,-9.0
Q12889,-424.0
Q12891,-562.0
Q12893,-616.0
Q12899,-460.0
Q12901,-267.0
Q12904,-128.0
Q12905,-282.0
Q12906,531.0
Q12907,-223.0
Q12908,-543.0
Q12912,-433.0
Q12913,-528.0
Q12918,-255.0
Q12923,-1358.0
Q12929,-360.0
Q12931,-890.0
Q12933,-554.0
Q12934,-497.0
Q12946,163.0
Q12947,65.0
Q12948,195.0
Q12951,140.0
Q12952,-69.0
Q12955,-1417.0
Q12959,-496.0
Q12962,-113.0
Q12965,-671.0
Q12967,-723.0
Q12968,-204.0
Q12972,-91.0
Q12974,-222.0
Q12979,-805.0
Q12980,-786.0
Q12981,-282.0
Q12982,-185.0
Q12983,-57.0
Q12986,-354.0
Q12996,-797.0
Q13002,-895.0
Q13003,-1101.0
Q13007,-235.0
Q13009,-1017.0
Q13011,-341.0
Q13015,-66.0
Q13017,-1317.0
Q13018,-1088.0
Q13021,-409.0
Q13023,-745.0
Q13029,-363.0
Q13033,-317.0
Q13042,-796.0
Q13043,-290.0
Q13045,-1077.0
Q13049,-631.0
Q13057,-721.0
Q13061,-125.0
Q13064,-155.0
Q13075,-1591.0
Q13077,-350.0
Q13084,-299.0
Q13085,-2398.0
Q13087,-490.0
Q13093,-486.0
Q13094,14.0
Q13098,-611.0
Q13099,-776.0
Q13105,-500.0
Q13107,-443.0
Q13111,-19.0
Q13112,-331.0
Q13113,-93.0
Q13114,-487.0
Q13115,-382.0
Q13117,426.0
Q13118,-146.0
Q13123,-231.0
Q13126,-275.0
Q13127,162.0
Q13129,-1384.0
Q13131,-578.0
Q13133,-466.0
Q13136,-920.0
Q13137,-186.0
Q13144,-526.0
Q13145,-310.0
Q13148,313.0
Q13151,448.0
Q13153,-292.0
Q13155,-318.0
Q13156,-264.0
Q13158,-223.0
Q13162,-346.0
Q13163,-359.0
Q13164,-421.0
Q13177,-338.0
Q13183,-1044.0
Q13185,2.0
Q13188,-243.0
Q13190,-338.0
Q13191,-552.0
Q13200,-941.0
Q13201,-730.0
Q13202,-251.0
Q13206,-626.0
Q13207,-360.0
Q13214,-724.0
Q13216,-127.0
Q13217,-462.0
Q13219,-766.0
Q13224,-619.0
Q13227,58.0
Q13228,-345.0
Q13231,-128.0
Q13232,-272.0
Q13233,-840.0
Q13237,-694.0
Q13239,-240.0
Q13241,-148.0
Q13242,-14.0
Q13243,-119.0
Q13247,-3.0
Q13253,-181.0
Q13255,-1060.0
Q13257,-243.0
Q13258,-689.0
Q13261,-183.0
Q13263,-318.0
Q13268,-335.0
Q13275,-655.0
Q13277,-348.0
Q13283,68.0
Q13285,-359.0
Q13286,-654.0
Q13287,-144.0
Q13291,-318.0
Q13303,-374.0
Q13304,-719.0
Q13308,-766.0
Q13309,-438.0
Q13310,-268.0
Q13315,-4143.0
Q13316,707.0
Q13319,-222.0
Q13322,-479.0
Q13323,-193.0
Q13324,-809.0
Q13325,-583.0
Q13326,-333.0
Q13330,-573.0
Q13332,-1249.0
Q13336,-544.0
Q13342,-181.0
Q13347,-113.0
Q13349,-776.0
Q13351,-45.0
Q13352,-114.0
Q13356,-196.0
Q13360,-186.0
Q13361,-202.0
Q13362,-778.0
Q13363,-568.0
Q13367,-825.0
Q13370,-772.0
Q13371,-205.0
Q13387,48.0
Q13393,-1155.0
Q13394,-382.0
Q13395,-2341.0
Q13398,-273.0
Q13402,-2511.0
Q13404,-31.0
Q13405,-144.0
Q13409,-187.0
Q13410,-464.0
Q13415,-995.0
Q13416,-405.0
Q13418,-411.0
Q13421,-826.0
Q13422,-188.0
Q13423,-1044.0
Q13424,-399.0
Q13425,-557.0
Q13426,-188.0
Q13427,87.0
Q13428,776.0
Q13432,-106.0
Q13433,-827.0
Q13435,-74.0
Q13438,-296.0
Q13439,-1499.0
Q13443,-300.0
Q13444,-495.0
Q13445,-179.0
Q13449,-217.0
Q13451,-109.0
Q13454,-406.0
Q13459,-1972.0
Q13461,-207.0
Q13464,-1033.0
Q13467,-771.0
Q13469,-149.0
Q13470,-507.0
Q13472,-661.0
Q13474,-877.0
Q13477,-230.0
Q13478,-723.0
Q13480,65.0
Q13485,-266.0
Q13487,-288.0
Q13488,-1244.0
Q13489,-452.0
Q13490,-459.0
Q13491,-345.0
Q13492,-318.0
Q13495,12.0
Q13496,-804.0
Q13501,-57.0
Q13503,-125.0
Q13505,-405.0
Q13506,-444.0
Q13507,-1035.0
Q13508,-245.0
Q13509,-158.0
Q13510,-398.0
Q13515,-353.0
Q13516,-54.0
Q13519,-109.0
Q13520,-383.0
Q13522,-53.0
Q13523,-484.0
Q13526,-13.0
Q13530,-743.0
Q13535,-3829.0
Q13541,21.0
Q13542,-16.0
Q13546,-330.0
Q13547,-151.0
Q13554,-584.0
Q13555,-524.0
Q13557,-487.0
Q13561,-340.0
Q13562,-35.0
Q13563,-944.0
Q13564,-571.0
Q13568,-380.0
Q13569,100.0
Q13571,-502.0
Q13572,-375.0
Q13573,-101.0
Q13574,-666.0
Q13576,-1759.0
Q13585,-732.0
Q13586,-613.0
Q13588,-148.0
Q13591,-399.0
Q13595,-1.0
Q13596,-385.0
Q13601,-282.0
Q13608,-1075.0
Q13609,-270.0
Q13610,-258.0
Q13613,-569.0
Q13614,-684.0
Q13615,-774.0
Q13616,-833.0
Q13617,-897.0
Q13618,-830.0
Q13619,-884.0
Q13620,-839.0
Q13621,-1312.0
Q13625,-140.0
Q13627,-96.0
Q13630,-167.0
Q13634,-644.0
Q13635,-1386.0
Q13636,-202.0
Q13637,-219.0
Q13639,-703.0
Q13641,-556.0
Q13642,-176.0
Q13643,-97.0
Q13651,-254.0
Q13671,-582.0
Q13683,-906.0
Q13685,-176.0
Q13686,-262.0
Q13698,-2501.0
Q13702,-516.0
Q13705,-530.0
Q13724,-619.0
Q13733,-1246.0
Q13740,-389.0
Q13751,-695.0
Q13753,-413.0
Q13761,57.0
Q13765,10.0
Q13769,-680.0
Q13772,-327.0
Q13790,-320.0
Q13794,-40.0
Q13795,-201.0
Q13796,-522.0
Q13797,-673.0
Q13813,-2429.0
Q13822,-566.0
Q13823,-321.0
Q13825,-361.0
Q13829,-362.0
Q13835,-259.0
Q13838,-374.0
Q13867,-381.0
Q13868,-246.0
Q13873,-509.0
Q13875,63.0
Q13882,-621.0
Q13884,-427.0
Q13885,-80.0
Q13886,-115.0
Q13887,-275.0
Q13888,-453.0
Q13889,-305.0
Q13895,-580.0
Q13901,-120.0
Q13905,-674.0
Q13907,-273.0
Q13936,-2613.0
Q13946,-605.0
Q13948,-747.0
Q13950,89.0
Q13951,-150.0
Q13952,-29.0
Q13956,32.0
Q13972,-1404.0
Q13976,-613.0
Q14002,-227.0
Q14003,-375.0
Q14004,-203.0
Q14005,-467.0
Q14008,-1901.0
Q14011,280.0
Q14012,-374.0
Q14019,-92.0
Q14028,-657.0
Q14031,3534.0
Q14032,-436.0
Q14050,1579.0
Q14055,1702.0
Q14061,-41.0
Q14088,-167.0
Q14103,331.0
Q14106,119.0
Q14108,-533.0
Q14112,-430.0
Q14114,-553.0
Q14116,-109.0
Q14117,-442.0
Q14118,-507.0
Q14119,-294.0
Q14123,-576.0
Q14126,-611.0
Q14129,-284.0
Q14134,-98.0
Q14135,-173.0
Q14137,-477.0
Q14139,-1486.0
Q14140,-151.0
Q14141,-338.0
Q14142,-635.0
Q14145,-544.0
Q14147,-1210.0
Q14149,-514.0
Q14151,107.0
Q14152,-1078.0
Q14153,-16.0
Q14154,-369.0
Q14155,-614.0
Q14156,-1118.0
Q14157,799.0
Q14159,-793.0
Q14160,-1088.0
Q14161,-462.0
Q14162,297.0
Q14164,-948.0
Q14165,-233.0
Q14166,-701.0
Q14168,-598.0
Q14181,-433.0
Q14183,-333.0
Q14184,-272.0
Q14185,-2035.0
Q14186,-42.0
Q14188,-176.0
Q14190,-653.0
Q14191,-1154.0
Q14192,-208.0
Q14194,-334.0
Q14195,-239.0
Q14197,-246.0
Q14202,-477.0
Q14203,-1079.0
Q14204,-5642.0
Q14207,-29.0
Q14209,-301.0
Q14210,-143.0
Q14213,-252.0
Q14232,-365.0
Q14240,-446.0
Q14241,-96.0
Q14242,-230.0
Q14244,-230.0
Q14246,-637.0
Q14247,252.0
Q14249,-269.0
Q14254,-471.0
Q14257,-143.0
Q14258,-699.0
Q14264,-430.0
Q14289,-1078.0
Q14296,-683.0
Q14314,-148.0
Q14315,-70.0
Q14318,-298.0
Q14320,-225.0
Q14330,-684.0
Q14331,-132.0
Q14332,-773.0
Q14344,-438.0
Q14353,-262.0
Q14376,-255.0
Q14392,-804.0
Q14393,-493.0
Q14397,-753.0
Q14406,-236.0
Q14410,-543.0
Q14416,-1050.0
Q14432,-860.0
Q14435,-622.0
Q14442,-315.0
Q14444,316.0
Q14449,-405.0
Q14451,-604.0
Q14457,-176.0
Q14469,-75.0
Q14493,-80.0
Q14494,-258.0
Q14498,-314.0
Q14500,-456.0
Q14508,-44.0
Q14511,-314.0
Q14512,-159.0
Q14515,8.0
Q14517,-2733.0
Q14520,-111.0
Q14524,-2363.0
Q14525,-428.0
Q14526,-248.0
Q14527,-768.0
Q14532,-516.0
Q14533,-294.0
Q14534,-711.0
Q14541,-397.0
Q14542,-772.0
Q14554,-494.0
Q14558,-500.0
Q14562,-1136.0
Q14563,-565.0
Q14565,-297.0
Q14566,-870.0
Q14571,-3233.0
Q14573,-3268.0
Q14574,-565.0
Q14584,-258.0
Q14585,-180.0
Q14587,-515.0
Q14592,-426.0
Q14596,-525.0
Q14623,-492.0
Q14624,-752.0
Q14626,-314.0
Q14627,-396.0
Q14642,-437.0
Q14643,-2947.0
Q14644,-721.0
Q14651,-668.0
Q14653,-215.0
Q14654,-584.0
Q14656,-511.0
Q14657,-73.0
Q14669,-1181.0
Q14671,30.0
Q14674,-2694.0
Q14676,16.0
Q14677,191.0
Q14678,-513.0
Q14679,-610.0
Q14680,-618.0
Q14683,-988.0
Q14684,-166.0
Q14686,1666.0
Q14687,-634.0
Q14689,-1623.0
Q14690,-1675.0
Q14691,-229.0
Q14692,-413.0
Q14693,-414.0
Q14694,-152.0
Q14696,-11.0
Q14697,-796.0
Q14699,-66.0
Q14703,-524.0
Q14714,-394.0
Q14721,-706.0
Q14722,-370.0
Q14738,-667.0
Q14739,-887.0
Q14746,-817.0
Q14749,-277.0
Q14764,-782.0
Q14765,-758.0
Q14766,159.0
Q14767,136.0
Q14773,-336.0
Q14774,-23.0
Q14781,51.0
Q14789,-2486.0
Q14790,-440.0
Q147X3,-281.0
Q14802,-82.0
Q14807,-633.0
Q14814,27.0
Q14831,-865.0
Q14832,-937.0
Q14833,-930.0
Q14839,-1056.0
Q14847,24.0
Q14849,-574.0
Q14863,-211.0
Q14865,-529.0
Q14872,-123.0
Q14894,-352.0
Q14896,-742.0
Q14914,-226.0
Q14916,-748.0
Q14919,108.0
Q14929,-371.0
Q14934,298.0
Q14938,-126.0
Q14940,-1183.0
Q14943,-170.0
Q14953,-104.0
Q14954,-125.0
Q14956,-304.0
Q14957,-951.0
Q14964,-235.0
Q14966,-215.0
Q14973,-584.0
Q14974,-1136.0
Q14978,454.0
Q14980,-1376.0
Q14982,-248.0
Q14990,-282.0
Q14993,1680.0
Q14994,-476.0
Q14995,-67.0
Q14997,-2583.0
Q14999,-1917.0
Q149M9,-2129.0
Q149N8,-1950.0
Q14BN4,-834.0
Q14C86,-1298.0
Q14CB8,-436.0
Q14CM0,-529.0
Q14CN2,-634.0
Q14CN4,-335.0
Q14CS0,-226.0
Q14CW9,44.0
Q14CX7,-1247.0
Q14CZ7,-984.0
Q14CZ8,-294.0
Q14D04,-1005.0
Q14D33,-108.0
Q15003,-228.0
Q15004,18.0
Q15005,-159.0
Q15006,-293.0
Q15007,83.0
Q15008,-577.0
Q15011,-183.0
Q15012,-435.0
Q15013,-307.0
Q15014,-73.0
Q15018,-152.0
Q15019,-319.0
Q15020,-852.0
Q15021,-1803.0
Q15022,-132.0
Q15024,-298.0
Q15025,-297.0
Q15027,-814.0
Q15029,-942.0
Q15031,-895.0
Q15036,-411.0
Q15038,63.0
Q15040,-179.0
Q15041,-318.0
Q15042,-875.0
Q15043,-569.0
Q15046,-546.0
Q15047,-226.0
Q15049,-605.0
Q15050,-30.0
Q15051,-839.0
Q15052,-610.0
Q15054,-36.0
Q15056,246.0
Q15057,-533.0
Q15058,-1277.0
Q15059,-203.0
Q15061,-465.0
Q15063,-837.0
Q15067,-657.0
Q15070,-639.0
Q15072,-116.0
Q15075,-902.0
Q15077,-646.0
Q15078,-300.0
Q15080,-395.0
Q15084,-184.0
Q15102,-246.0
Q15109,-119.0
Q15111,-872.0
Q15113,-41.0
Q15116,-194.0
Q15118,-402.0
Q15119,-416.0
Q15120,-456.0
Q15121,-143.0
Q15124,-459.0
Q15125,-459.0
Q15126,-142.0
Q15131,-429.0
Q15139,-703.0
Q15147,-854.0
Q15149,-4413.0
Q15154,-306.0
Q15155,-662.0
Q15165,-370.0
Q15166,-381.0
Q15170,52.0
Q15172,-635.0
Q15173,-644.0
Q15185,-10.0
Q15208,-410.0
Q15223,-103.0
Q15233,-82.0
Q15256,-697.0
Q15257,-382.0
Q15262,-1132.0
Q15274,-344.0
Q15276,-714.0
Q15283,-720.0
Q15286,-164.0
Q15287,100.0
Q15291,-250.0
Q15293,-208.0
Q15303,-753.0
Q15306,-287.0
Q15311,-477.0
Q15319,-215.0
Q15323,-517.0
Q15326,-424.0
Q15327,-344.0
Q15329,-66.0
Q15334,-937.0
Q15345,-919.0
Q15349,-729.0
Q15361,-275.0
Q15363,-236.0
Q15365,-233.0
Q15366,-172.0
Q15369,-40.0
Q15370,-74.0
Q15375,-830.0
Q15382,-147.0
Q15386,-1381.0
Q15388,-175.0
Q15389,-329.0
Q15392,-746.0
Q15393,-1078.0
Q15397,-678.0
Q15398,-315.0
Q15399,-1000.0
Q15406,-371.0
Q15413,-4907.0
Q15415,178.0
Q15417,8.0
Q15418,-635.0
Q15424,262.0
Q15427,54.0
Q15428,31.0
Q15431,-578.0
Q15435,-313.0
Q15436,-664.0
Q15437,-686.0
Q15438,-387.0
Q15459,-226.0
Q15464,-71.0
Q15465,-458.0
Q15466,-396.0
Q15468,-512.0
Q15475,-150.0
Q15477,-1262.0
Q15485,42.0
Q15493,-176.0
Q15506,-11.0
Q15517,868.0
Q15526,-223.0
Q15528,-165.0
Q15532,919.0
Q15542,-307.0
Q15543,-16.0
Q15544,-46.0
Q15545,-175.0
Q15546,-516.0
Q15554,-135.0
Q15555,-91.0
Q15560,-245.0
Q15561,-290.0
Q15562,-177.0
Q15569,-360.0
Q15572,-784.0
Q15573,-557.0
Q15582,-808.0
Q15583,-135.0
Q15596,520.0
Q15599,-140.0
Q155Q3,-420.0
Q15628,-324.0
Q15629,-598.0
Q15631,-344.0
Q15633,-237.0
Q15637,51.0
Q15642,-272.0
Q15643,-1529.0
Q15645,-574.0
Q15646,-618.0
Q15648,572.0
Q15649,-141.0
Q15650,-326.0
Q15651,84.0
Q15652,-1352.0
Q15653,-317.0
Q15654,44.0
Q15661,-170.0
Q15669,-198.0
Q15672,170.0
Q15678,-802.0
Q15691,-109.0
Q15696,-59.0
Q15697,-154.0
Q15699,-60.0
Q15700,-483.0
Q15714,424.0
Q15717,-84.0
Q15722,-620.0
Q15723,-298.0
Q15726,-38.0
Q15735,-157.0
Q15738,-427.0
Q15742,-182.0
Q15743,-698.0
Q15744,-140.0
Q15746,-588.0
Q15750,-243.0
Q15751,-3464.0
Q15758,-901.0
Q15759,-439.0
Q15761,-799.0
Q15762,-284.0
Q15768,-62.0
Q15771,-218.0
Q15772,-1809.0
Q15776,-489.0
Q15777,-75.0
Q15782,-192.0
Q15784,13.0
Q15785,-239.0
Q15788,139.0
Q15796,-234.0
Q15797,-100.0
Q15800,-474.0
Q15811,-826.0
Q15813,-450.0
Q15814,-273.0
Q15818,-262.0
Q15819,-13.0
Q15822,-787.0
Q15825,-712.0
Q15828,-129.0
Q15831,-266.0
Q15833,-788.0
Q15834,-88.0
Q15835,-351.0
Q15836,-129.0
Q15842,-581.0
Q15843,-62.0
Q15848,146.0
Q15849,-1351.0
Q15853,-70.0
Q15858,-2318.0
Q15878,-2431.0
Q15904,-504.0
Q15906,-109.0
Q15907,-256.0
Q15910,-378.0
Q15911,-573.0
Q15915,-64.0
Q15916,-316.0
Q15928,-377.0
Q15935,-267.0
Q15942,42.0
Q15973,-131.0
Q16082,-163.0
Q16099,-1157.0
Q16134,-530.0
Q16143,50.0
Q16181,-215.0
Q16186,-28.0
Q16204,-106.0
Q16206,-552.0
Q16222,-393.0
Q16236,-171.0
Q16254,-183.0
Q16270,29.0
Q16280,-798.0
Q16281,-776.0
Q16288,-824.0
Q16322,-434.0
Q16342,-335.0
Q16348,-947.0
Q16352,-488.0
Q16363,-1032.0
Q16384,8.0
Q16385,18.0
Q16394,-691.0
Q16401,-683.0
Q16445,-434.0
Q16478,-1175.0
Q16512,-856.0
Q16513,-820.0
Q16514,-110.0
Q16515,-495.0
Q16518,-419.0
Q16520,-106.0
Q16526,-501.0
Q16527,32.0
Q16531,-1161.0
Q16533,-245.0
Q16534,-99.0
Q16537,-653.0
Q16539,-466.0
Q16540,-120.0
Q16543,-354.0
Q16548,-146.0
Q16549,-436.0
Q16552,-166.0
Q16553,-154.0
Q16555,-367.0
Q16558,-218.0
Q16560,-214.0
Q16563,-293.0
Q16566,-454.0
Q16568,-105.0
Q16570,-582.0
Q16572,-882.0
Q16576,-265.0
Q16581,-562.0
Q16584,-390.0
Q16585,-119.0
Q16586,-504.0
Q16587,-438.0
Q16594,-116.0
Q16595,-162.0
Q16600,-98.0
Q16602,-714.0
Q16610,-284.0
Q16611,-256.0
Q16612,-43.0
Q16613,-364.0
Q16617,-231.0
Q16619,-295.0
Q16620,-745.0
Q16621,-244.0
Q16623,-332.0
Q16625,-200.0
Q16627,-98.0
Q16629,-75.0
Q16630,88.0
Q16633,-122.0
Q16635,-335.0
Q16637,63.0
Q16643,-130.0
Q16644,-269.0
Q16647,-662.0
Q16649,19.0
Q16650,65.0
Q16651,-201.0
Q16653,-395.0
Q16654,-374.0
Q16655,-106.0
Q16656,-292.0
Q16658,-355.0
Q16659,-544.0
Q16663,-72.0
Q16665,-445.0
Q16666,-229.0
Q16667,-277.0
Q16670,-469.0
Q16671,-625.0
Q16674,-77.0
Q16676,16.0
Q16678,-593.0
Q16690,-481.0
Q16695,-164.0
Q16696,-386.0
Q16698,-254.0
Q16706,-951.0
Q16718,-151.0
Q16719,-575.0
Q16720,-1052.0
Q16739,-531.0
Q16740,-368.0
Q16760,-855.0
Q16762,-182.0
Q16763,-130.0
Q16769,-431.0
Q16772,-226.0
Q16773,-273.0
Q16774,-132.0
Q16775,-327.0
Q16777,-119.0
Q16778,-97.0
Q16787,-1698.0
Q16790,-321.0
Q16795,-468.0
Q16798,-685.0
Q16799,-413.0
Q16816,-445.0
Q16819,-358.0
Q16820,-299.0
Q16821,-271.0
Q16822,-323.0
Q16825,-855.0
Q16827,-1036.0
Q16828,-253.0
Q16829,-249.0
Q16831,-312.0
Q16832,-529.0
Q16836,-300.0
Q16842,-229.0
Q16849,-749.0
Q16850,-573.0
Q16851,-383.0
Q16853,-468.0
Q16854,-327.0
Q16864,-174.0
Q16873,-315.0
Q16875,-554.0
Q16877,-562.0
Q16878,-170.0
Q16880,-735.0
Q16890,-24.0
Q16891,-891.0
Q17R60,-434.0
Q17R89,-297.0
Q17R98,-326.0
Q17RB8,-895.0
Q17RD7,-123.0
Q17RS7,-589.0
Q17RW2,2264.0
Q17RY0,57.0
Q18PE1,-185.0
Q19T08,15.0
Q1EHB4,-797.0
Q1HG43,-520.0
Q1HG44,-601.0
Q1L5Z9,-802.0
Q1MSJ5,-793.0
Q1MX18,-677.0
Q1RMZ1,-395.0
Q1W6H9,-35.0
Q24JP5,-792.0
Q27J81,-917.0
Q29980,-175.0
Q29983,-296.0
Q29RF7,-1593.0
Q2HXU8,-226.0
Q2I0M4,-558.0
Q2I0M5,-53.0
Q2KHM9,-819.0
Q2KHN1,-279.0
Q2KHR2,212.0
Q2KHT3,-976.0
Q2KHT4,-258.0
Q2LD37,-2380.0
Q2M1K9,-731.0
Q2M1P5,-1222.0
Q2M1Z3,-243.0
Q2M2E3,-279.0
Q2M2I5,260.0
Q2M2I8,-130.0
Q2M2Z5,-212.0
Q2M385,-241.0
Q2M389,-1751.0
Q2M3C6,-514.0
Q2M3C7,-768.0
Q2M3G0,-1366.0
Q2M3M2,-980.0
Q2M3R5,-523.0
Q2M3T9,-515.0
Q2MKA7,-76.0
Q2MV58,-443.0
Q2NKJ3,-1427.0
Q2NKQ1,-962.0
Q2NKX8,-903.0
Q2NL67,-573.0
Q2PPJ7,-1961.0
Q2Q1W2,-404.0
Q2QGD7,-171.0
Q2QL34,-299.0
Q2T9J0,-457.0
Q2TAA5,-572.0
Q2TAC2,-770.0
Q2TAK8,-375.0
Q2TAL6,-194.0
Q2TAL8,-491.0
Q2TAY7,-393.0
Q2TAZ0,-1814.0
Q2TB90,-888.0
Q2TBA0,-729.0
Q2TBE0,-309.0
Q2UY09,1312.0
Q2V2M9,-984.0
Q2VIQ3,-732.0
Q2VPA4,-121.0
Q2VPK5,-375.0
Q2VWA4,-52.0
Q2WEN9,-348.0
Q2WGJ6,-677.0
Q2Y0W8,-1380.0
Q2YD98,-538.0
Q30154,-172.0
Q30201,-350.0
Q30KQ6,-143.0
Q32M45,-1247.0
Q32M88,-548.0
Q32MK0,-337.0
Q32MQ0,-38.0
Q32MZ4,66.0
Q32NB8,-724.0
Q32P28,-617.0
Q32P41,-501.0
Q32P44,-155.0
Q330K2,-476.0
Q33E94,-473.0
Q38SD2,-2148.0
Q3B7T1,-1077.0
Q3B820,-387.0
Q3KNS1,-1252.0
Q3KNS6,-342.0
Q3KNV8,-319.0
Q3KNW5,-562.0
Q3KP44,-442.0
Q3KP66,-285.0
Q3KQV3,-352.0
Q3KR16,-729.0
Q3KR37,-518.0
Q3KRA9,-228.0
Q3KRB8,-382.0
Q3L8U1,-932.0
Q3LHN2,11.0
Q3LI59,118.0
Q3LI64,123.0
Q3LI66,111.0
Q3LI70,88.0
Q3LI72,170.0
Q3LI76,29.0
Q3LXA3,-633.0
Q3MHD2,-111.0
Q3MII6,-659.0
Q3MIR4,-283.0
Q3MIT2,-563.0
Q3MIW9,-82.0
Q3MJ16,-693.0
Q3MJ62,-334.0
Q3MUY2,-173.0
Q3SXM5,-537.0
Q3SXP7,-233.0
Q3SXR2,-29.0
Q3SXY7,-574.0
Q3SXY8,-237.0
Q3SXZ7,-397.0
Q3SY00,-32.0
Q3SY46,19.0
Q3SY56,-35.0
Q3SY69,-599.0
Q3SY84,-183.0
Q3SYB3,-345.0
Q3SYC2,-475.0
Q3SYF9,84.0
Q3SYG4,-693.0
Q3T8J9,-560.0
Q3T906,-943.0
Q3V5L5,-769.0
Q3V6T2,-1126.0
Q3YBM2,-411.0
Q3YBR2,-184.0
Q3YEC7,169.0
Q3ZAQ7,-132.0
Q3ZCM7,-170.0
Q3ZCQ8,-338.0
Q401N2,-679.0
Q460N3,-507.0
Q460N5,-1362.0
Q494R4,-162.0
Q494U1,-328.0
Q494V2,-349.0
Q495A1,-224.0
Q495C1,-325.0
Q495M3,-939.0
Q495M9,-354.0
Q495T6,-695.0
Q495W5,-448.0
Q496A3,16.0
Q496F6,-178.0
Q496J9,-669.0
Q496M5,-214.0
Q49A17,-540.0
Q49A26,-297.0
Q49A88,-568.0
Q49AJ0,-1039.0
Q49AM1,-506.0
Q49AN0,-707.0
Q49MG5,-124.0
Q49MI3,-522.0
Q4AC94,-1590.0
Q4ADV7,-1263.0
Q4FZB7,13.0
Q4G0J3,-236.0
Q4G0N4,-399.0
Q4G0N8,-2148.0
Q4G0P3,-3931.0
Q4G0S4,-625.0
Q4G0U5,-696.0
Q4G0W2,-197.0
Q4G0X4,-302.0
Q4G0X9,-870.0
Q4G163,-314.0
Q4G176,-734.0
Q4J6C6,-701.0
Q4JDL3,-330.0
Q4KMG0,-391.0
Q4KMG9,-277.0
Q4KMP7,-310.0
Q4KMQ1,-137.0
Q4KMQ2,-1217.0
Q4KWH8,-717.0
Q4L180,-674.0
Q4L235,-1155.0
Q4LDE5,-640.0
Q4LDG9,-144.0
Q4LDR2,-93.0
Q4LE39,-66.0
Q4U2R8,-818.0
Q4V328,-558.0
Q4V9L6,-64.0
Q4VC05,205.0
Q4VC12,-387.0
Q4VC44,-462.0
Q4VCS5,-559.0
Q4VNC1,-1606.0
Q4ZG55,-1664.0
Q4ZHG4,-188.0
Q4ZJI4,-883.0
Q502W6,-1150.0
Q504Q3,-1099.0
Q504Y0,-762.0
Q504Y2,-358.0
Q504Y3,-190.0
Q52LG2,77.0
Q52LJ0,138.0
Q52LR7,-427.0
Q52LW3,-772.0
Q53EL6,-233.0
Q53EL9,-317.0
Q53EP0,-465.0
Q53ET0,113.0
Q53EU6,-544.0
Q53EZ4,-582.0
Q53F19,-147.0
Q53F39,-456.0
Q53FA7,-299.0
Q53FD0,109.0
Q53FP2,-285.0
Q53FT3,-39.0
Q53FV1,-276.0
Q53FZ2,-370.0
Q53G59,-553.0
Q53GA4,-167.0
Q53GD3,-1088.0
Q53GG5,-109.0
Q53GL0,-288.0
Q53GL7,-758.0
Q53GQ0,-379.0
Q53GS7,-559.0
Q53GS9,-538.0
Q53GT1,-591.0
Q53H12,-410.0
Q53H47,-472.0
Q53H54,-456.0
Q53H76,-494.0
Q53H80,-216.0
Q53H82,-339.0
Q53H96,-383.0
Q53HC0,-303.0
Q53HC9,-296.0
Q53HI1,-558.0
Q53HL2,-249.0
Q53HV7,-286.0
Q53QV2,-19.0
Q53R12,-290.0
Q53R41,-1286.0
Q53RT3,-248.0
Q53S33,-120.0
Q53T94,-483.0
Q53TN4,-469.0
Q53TQ3,-423.0
Q53TS8,-1214.0
Q562E7,-1381.0
Q562F6,-44.0
Q567U6,-657.0
Q569K4,-79.0
Q56NI9,-256.0
Q56P03,-39.0
Q56P42,-52.0
Q56UN5,-626.0
Q587J8,-135.0
Q58A45,-412.0
Q58DX5,-621.0
Q58EX2,-1273.0
Q58EX7,-1177.0
Q58F21,-340.0
Q58HT5,-387.0
Q58WW2,-285.0
Q59EK9,-365.0
Q59H18,-870.0
Q5BJD5,-453.0
Q5BJF2,-364.0
Q5BJF6,-723.0
Q5BJH2,-320.0
Q5BJH7,-446.0
Q5BKT4,-1011.0
Q5BKX5,-331.0
Q5BKX8,-232.0
Q5BKZ1,514.0
Q5BVD1,-166.0
Q5C9Z4,-614.0
Q5CZC0,-5836.0
Q5D0E6,-806.0
Q5D1E8,-77.0
Q5D862,6129.0
Q5DID0,-1039.0
Q5DX21,-188.0
Q5EB52,-518.0
Q5EBL4,-265.0
Q5EBL8,-147.0
Q5EBM0,-536.0
Q5EE01,-95.0
Q5EG05,-276.0
Q5F1R6,-73.0
Q5FBB7,-182.0
Q5FVE4,-619.0
Q5FWF4,-1058.0
Q5FWF5,-286.0
Q5FYB1,-282.0
Q5GFL6,-632.0
Q5GH76,-682.0
