UniProt_ID,region,unspliced_score,spliced_score,n_segments,tool,tool_type,whole_score,splice_delta
P49146,Extracellular/Lumenal,0.5952288341440781,0.5405347409641296,4,PICNIC,structure,0.0676945485,-0.054694093179948555
P49146,Transmembrane,0.2377899886916579,0.0719645506335693,7,PICNIC,structure,0.0676945485,-0.1658254380580886
P61073,Cytoplasmic,0.5001877553515024,0.4553596858033638,4,PICNIC,structure,0.0584381525,-0.044828069548138616
P61073,Extracellular/Lumenal,0.4331940885729483,0.3317845869827178,4,PICNIC,structure,0.0584381525,-0.10140950159023049
P61073,Transmembrane,0.2316260880166463,0.0584775624984082,7,PICNIC,structure,0.0584381525,-0.17314852551823812
P63027,Cytoplasmic,0.6121385155589822,0.6180425619501736,1,PICNIC,structure,0.3293824143,0.005904046391191353
P63027,Transmembrane,0.3177540634816038,0.3177540634816038,1,PICNIC,structure,0.3293824143,0.0
Q03135,Cytoplasmic,0.46439477596326706,0.3338861972648543,2,PICNIC,structure,0.1765001169,-0.13050857869841276
Q04671,Cytoplasmic,0.2454178637536927,0.1661461268288948,5,PICNIC,structure,0.0756650948,-0.07927173692479791
Q04671,Extracellular/Lumenal,0.4122492386540764,0.1806635731182603,6,PICNIC,structure,0.0756650948,-0.2315856655358161
Q04671,Transmembrane,0.23673441872543266,0.0695834998395834,12,PICNIC,structure,0.0756650948,-0.16715091888584926
Q07065,Cytoplasmic,0.7911327663236672,0.7911327663236672,1,PICNIC,structure,0.8507573909,0.0
Q07065,Extracellular/Lumenal,0.8455894876018455,0.8482287355242839,1,PICNIC,structure,0.8507573909,0.0026392479224384147
Q07065,Transmembrane,0.1545170500716061,0.1545170500716061,1,PICNIC,structure,0.8507573909,0.0
Q08345,Cytoplasmic,0.3651774679870013,0.4056786069350552,1,PICNIC,structure,0.2617370626,0.040501138948053905
Q08345,Extracellular/Lumenal,0.3417257580730109,0.3174381600866002,1,PICNIC,structure,0.2617370626,-0.024287597986410725
Q08345,Transmembrane,0.1329117651313263,0.1329117651313263,1,PICNIC,structure,0.2617370626,0.0
Q12879,Cytoplasmic,0.5850249673171223,0.4673723288038459,3,PICNIC,structure,0.5079130691,-0.1176526385132764
Q12879,Extracellular/Lumenal,0.5873000220817193,0.6283789776064044,2,PICNIC,structure,0.5079130691,0.0410789555246851
Q12879,Transmembrane,0.30070415841978687,0.1372739794279309,3,PICNIC,structure,0.5079130691,-0.16343017899185597
Q13021,Transmembrane,0.35307483896832187,0.11835281905094,4,PICNIC,structure,0.0720814804,-0.23472201991738187
Q14739,Cytoplasmic,0.8735264192229035,0.8889028585754365,1,PICNIC,structure,0.3307056098,0.015376439352532967
Q14739,Transmembrane,0.2405925128288125,0.0672030243264992,8,PICNIC,structure,0.3307056098,-0.17338948850231328
Q14BN4,Cytoplasmic,0.6305998905821837,0.6733664874268235,1,PICNIC,structure,0.6384488869,0.04276659684463979
Q14BN4,Extracellular/Lumenal,0.7067302567073857,,1,PICNIC,structure,0.6384488869,
Q14BN4,Transmembrane,0.1496479327736612,0.1496479327736612,1,PICNIC,structure,0.6384488869,0.0
Q15303,Cytoplasmic,0.8550381559647338,0.8622924656144291,1,PICNIC,structure,0.6498495255,0.007254309649695312
Q15303,Extracellular/Lumenal,0.480727997614286,0.4119244283172237,1,PICNIC,structure,0.6498495255,-0.06880356929706227
Q15303,Transmembrane,0.1592532019367138,0.1592532019367138,1,PICNIC,structure,0.6498495255,0.0
Q7Z3C6,Cytoplasmic,0.22411191338686706,0.0780793040839423,6,PICNIC,structure,0.069750691,-0.14603260930292478
Q7Z3C6,Extracellular/Lumenal,0.5228071220210434,0.4475532177950207,2,PICNIC,structure,0.069750691,-0.07525390422602268
Q7Z3C6,Transmembrane,0.342326932957006,0.1981097142495027,4,PICNIC,structure,0.069750691,-0.14421721870750331
Q7Z434,Cytoplasmic,0.3463758810803603,0.4121424067175262,1,PICNIC,structure,0.3417054212,0.0657665256371659
Q7Z434,Transmembrane,0.1007216676279185,0.1007216676279185,1,PICNIC,structure,0.3417054212,0.0
Q86WV6,Cytoplasmic,0.4010999641045234,0.207588441178412,3,PICNIC,structure,0.0673172323,-0.19351152292611143
Q86WV6,Extracellular/Lumenal,0.7065246618502943,0.7064226859084344,2,PICNIC,structure,0.0673172323,-0.00010197594185989978
Q86WV6,Transmembrane,0.14245573471666348,0.0666510395172991,4,PICNIC,structure,0.0673172323,-0.07580469519936438
Q8N114,Cytoplasmic,0.1602821364149104,0.2059411933435675,1,PICNIC,structure,0.0353312183,0.0456590569286571
Q8N114,Extracellular/Lumenal,0.2210236207650006,0.1582896054008933,1,PICNIC,structure,0.0353312183,-0.0627340153641073
Q8N114,Transmembrane,0.2525829753409531,0.2525829753409531,1,PICNIC,structure,0.0353312183,0.0
Q8NC56,Transmembrane,0.09130003671453585,0.0662072688590473,2,PICNIC,structure,0.2363709607,-0.025092767855488543
Q8TEM1,Cytoplasmic,0.4537171155443944,0.476826103851095,2,PICNIC,structure,0.4330318644,0.02310898830670055
Q8TEM1,Extracellular/Lumenal,0.4387821892797333,,1,PICNIC,structure,0.4330318644,
Q8TEM1,Transmembrane,0.2218145779065797,0.2218145779065797,1,PICNIC,structure,0.4330318644,0.0
Q9BR39,Cytoplasmic,0.7419722444731855,0.7819438935940052,1,PICNIC,structure,0.7654327439,0.03997164912081963
Q9BR39,Transmembrane,0.1287184715763509,0.1287184715763509,1,PICNIC,structure,0.7654327439,0.0
Q9BRQ8,Transmembrane,0.5304615528414267,0.4762641173760933,1,PICNIC,structure,0.6706123549,-0.0541974354653334
Q9H3U5,Transmembrane,0.19704167728475042,0.0358703773696757,12,PICNIC,structure,0.0456853351,-0.16117129991507473
Q9H461,Cytoplasmic,0.41768923436876343,0.1749305404526225,4,PICNIC,structure,0.0801331697,-0.24275869391614094
Q9H461,Extracellular/Lumenal,0.42802665469435414,0.3749650561573173,4,PICNIC,structure,0.0801331697,-0.05306159853703685
Q9H461,Transmembrane,0.2169494794694518,0.0812082680818908,7,PICNIC,structure,0.0801331697,-0.135741211387561
Q9UJA2,Transmembrane,0.36322715054874377,0.1740102297648076,5,PICNIC,structure,0.1170661771,-0.18921692078393618
Q9UM73,Cytoplasmic,0.6760814894007943,0.6946259224287519,1,PICNIC,structure,0.3597359203,0.018544433027957608
Q9UM73,Extracellular/Lumenal,0.2475114010167095,0.216827250578232,1,PICNIC,structure,0.3597359203,-0.030684150438477498
Q9UM73,Transmembrane,0.2237207470827999,0.2237207470827999,1,PICNIC,structure,0.3597359203,0.0
Q9Y624,Cytoplasmic,0.6635760234931204,0.6694326394443453,1,PICNIC,structure,0.1165015876,0.005856615951224886
Q9Y624,Extracellular/Lumenal,0.6221972675322845,0.6221972675322845,1,PICNIC,structure,0.1165015876,0.0
Q9Y624,Transmembrane,0.1762981896908655,0.1762981896908655,1,PICNIC,structure,0.1165015876,0.0
O00254,Cytoplasmic,0.00035,0.0003436363636363,4,PLAAC,sequence,-0.304,-6.363636363700023e-06
O00254,Extracellular/Lumenal,0.010050000000000002,0.0050378151260504,4,PLAAC,sequence,-0.304,-0.005012184873949601
O00254,Transmembrane,0.00032857142857142856,0.0003364197530864,7,PLAAC,sequence,-0.304,7.84832451497145e-06
O14763,Cytoplasmic,0.0005,0.0005177033492822,1,PLAAC,sequence,-0.297,1.770334928219994e-05
O14763,Extracellular/Lumenal,0.0029,0.0029270967741935,1,PLAAC,sequence,-0.297,2.7096774193499998e-05
O14763,Transmembrane,0.0001,5.714285714285715e-05,1,PLAAC,sequence,-0.297,-4.2857142857142856e-05
O43561,Cytoplasmic,0.0007,0.0006859574468085,1,PLAAC,sequence,-0.126,-1.4042553191500012e-05
O43561,Extracellular/Lumenal,0.0005,0.0005,1,PLAAC,sequence,-0.126,0.0
O43561,Transmembrane,0.0,3.0434782608695656e-05,1,PLAAC,sequence,-0.126,3.0434782608695656e-05
O60500,Cytoplasmic,0.0003,0.000267469879518,1,PLAAC,sequence,-0.172,-3.253012048199999e-05
O60500,Extracellular/Lumenal,0.0004,0.0004463178294573,1,PLAAC,sequence,-0.172,4.6317829457299974e-05
O60500,Transmembrane,0.0004,0.0003619047619047,1,PLAAC,sequence,-0.172,-3.809523809530002e-05
O60733,Transmembrane,0.00015000000000000001,0.0001404761904761,2,PLAAC,sequence,-0.119,-9.523809523900005e-06
O75445,Cytoplasmic,0.005,0.005010071942446,1,PLAAC,sequence,-0.024,1.0071942446000098e-05
O75445,Extracellular/Lumenal,0.0033,0.0033002993414488,1,PLAAC,sequence,-0.024,2.993414487998357e-07
O75445,Transmembrane,0.0001,5.2380952380952384e-05,1,PLAAC,sequence,-0.024,-4.761904761904762e-05
O75460,Cytoplasmic,0.0221,0.0221438596491228,1,PLAAC,sequence,-0.035,4.385964912279744e-05
O75460,Extracellular/Lumenal,0.0003,0.0002743529411764,1,PLAAC,sequence,-0.035,-2.564705882359997e-05
O75460,Transmembrane,0.0108,0.0108047619047619,1,PLAAC,sequence,-0.035,4.761904761899777e-06
O75581,Cytoplasmic,0.0041,0.0041418181818181,1,PLAAC,sequence,-0.049,4.181818181809953e-05
O75581,Extracellular/Lumenal,0.0016,0.001580977054034,1,PLAAC,sequence,-0.049,-1.9022945966000026e-05
O75581,Transmembrane,0.0005,0.0005478260869565,1,PLAAC,sequence,-0.049,4.78260869565e-05
P00533,Cytoplasmic,0.01,0.0099894833948339,1,PLAAC,sequence,0.001,-1.0516605166099868e-05
P00533,Extracellular/Lumenal,0.0007,0.0007173913043478,1,PLAAC,sequence,0.001,1.7391304347799956e-05
P00533,Transmembrane,0.0001,0.0001478260869565,1,PLAAC,sequence,0.001,4.782608695649998e-05
P01857,Extracellular/Lumenal,0.0009,0.0009427272727272,1,PLAAC,sequence,-0.21,4.272727272719998e-05
P04626,Cytoplasmic,0.0023,0.0022915517241379,1,PLAAC,sequence,-0.164,-8.448275862099966e-06
P04626,Extracellular/Lumenal,0.0006,0.0006328571428571,1,PLAAC,sequence,-0.164,3.2857142857100024e-05
P04626,Transmembrane,0.0,4.782608695652174e-05,1,PLAAC,sequence,-0.164,4.782608695652174e-05
P05067,Cytoplasmic,0.0749,0.0749374999999999,1,PLAAC,sequence,-0.331,3.7499999999898725e-05
P05067,Extracellular/Lumenal,0.0008,0.0008402046783625,1,PLAAC,sequence,-0.331,4.020467836249992e-05
P05067,Transmembrane,0.0001,7.61904761904762e-05,1,PLAAC,sequence,-0.331,-2.3809523809523807e-05
P05556,Cytoplasmic,0.0002,0.0001553191489361,1,PLAAC,sequence,-0.23,-4.46808510639e-05
P05556,Extracellular/Lumenal,0.0009,0.000906638418079,1,PLAAC,sequence,-0.23,6.638418079000022e-06
P05556,Transmembrane,0.0,3.913043478260869e-05,1,PLAAC,sequence,-0.23,3.913043478260869e-05
P07766,Cytoplasmic,0.0059,0.0059,1,PLAAC,sequence,-0.236,0.0
P07766,Extracellular/Lumenal,0.0004,0.0004461538461538,1,PLAAC,sequence,-0.236,4.615384615379997e-05
P07766,Transmembrane,0.0001,8.076923076923076e-05,1,PLAAC,sequence,-0.236,-1.923076923076924e-05
P07949,Cytoplasmic,0.001,0.0009608315098468,1,PLAAC,sequence,-0.213,-3.916849015320005e-05
P07949,Extracellular/Lumenal,0.0008,0.000751565074135,1,PLAAC,sequence,-0.213,-4.843492586499999e-05
P07949,Transmembrane,0.0,4.5454545454545465e-05,1,PLAAC,sequence,-0.213,4.5454545454545465e-05
P08172,Cytoplasmic,0.00275,0.0061271966527196,4,PLAAC,sequence,-0.22,0.0033771966527196004
P08172,Extracellular/Lumenal,0.12285,0.1818999999999999,4,PLAAC,sequence,-0.22,0.059049999999999894
P08172,Transmembrane,0.0003142857142857143,0.0003248554913294,7,PLAAC,sequence,-0.22,1.0569777043685676e-05
P08247,Cytoplasmic,0.2366,0.5221975409836066,3,PLAAC,sequence,0.417,0.28559754098360657
P08247,Extracellular/Lumenal,0.00019999999999999998,0.0001926315789473,2,PLAAC,sequence,0.417,-7.368421052699977e-06
P08247,Transmembrane,0.000275,0.0002885416666666,4,PLAAC,sequence,0.417,1.354166666659996e-05
P08908,Cytoplasmic,0.000925,0.000575956284153,4,PLAAC,sequence,-0.299,-0.000349043715847
P08908,Extracellular/Lumenal,0.010725,0.0218716216216216,4,PLAAC,sequence,-0.299,0.011146621621621599
P08908,Transmembrane,0.00032857142857142856,0.0003321212121212,7,PLAAC,sequence,-0.299,3.549783549771442e-06
P10747,Cytoplasmic,0.0053,0.0052780487804878,1,PLAAC,sequence,-0.198,-2.1951219512200172e-05
P10747,Extracellular/Lumenal,0.0063,0.0062582089552238,1,PLAAC,sequence,-0.198,-4.179104477620033e-05
P10747,Transmembrane,0.0,4.0740740740740745e-05,1,PLAAC,sequence,-0.198,4.0740740740740745e-05
P11362,Cytoplasmic,0.0005,0.0004849411764705,1,PLAAC,sequence,-0.313,-1.5058823529499996e-05
P11362,Extracellular/Lumenal,0.0004,0.000365352112676,1,PLAAC,sequence,-0.313,-3.464788732400004e-05
P11362,Transmembrane,0.0001,8.095238095238096e-05,1,PLAAC,sequence,-0.313,-1.9047619047619043e-05
P13569,Cytoplasmic,0.0009142857142857142,0.0017320855614973,7,PLAAC,sequence,-0.2,0.0008177998472115858
P13569,Extracellular/Lumenal,0.0016333333333333332,0.0032733333333333,6,PLAAC,sequence,-0.2,0.0016399999999999668
P13569,Transmembrane,0.00025833333333333334,0.0002541501976284,12,PLAAC,sequence,-0.2,-4.1831357049333445e-06
P15529,Cytoplasmic,0.0002,0.0001884615384615,1,PLAAC,sequence,-0.233,-1.1538461538500002e-05
P15529,Extracellular/Lumenal,0.0013,0.0013385113268608,1,PLAAC,sequence,-0.233,3.8511326860800115e-05
P15529,Transmembrane,0.0,4.782608695652174e-05,1,PLAAC,sequence,-0.233,4.782608695652174e-05
P15941,Cytoplasmic,0.012,0.0119864864864864,1,PLAAC,sequence,-0.074,-1.3513513513599418e-05
P15941,Extracellular/Lumenal,0.0014,0.0014453744493392,1,PLAAC,sequence,-0.074,4.5374449339200115e-05
P15941,Transmembrane,0.0,4.347826086956522e-05,1,PLAAC,sequence,-0.074,4.347826086956522e-05
P15954,Extracellular/Lumenal,0.00035,0.000265,2,PLAAC,sequence,-0.447,-8.5e-05
P15954,Transmembrane,0.0002,0.0001629629629629,1,PLAAC,sequence,-0.447,-3.703703703710002e-05
P17948,Cytoplasmic,0.0005,0.0004586021505376,1,PLAAC,sequence,-0.246,-4.1397849462400035e-05
P17948,Extracellular/Lumenal,0.0007,0.0006543715846994,1,PLAAC,sequence,-0.246,-4.562841530060004e-05
P17948,Transmembrane,0.0,1.3636363636363638e-05,1,PLAAC,sequence,-0.246,1.3636363636363638e-05
P20963,Cytoplasmic,0.053,0.0530247787610619,1,PLAAC,sequence,-0.224,2.4778761061904075e-05
P20963,Extracellular/Lumenal,0.0002,0.0002333333333333,1,PLAAC,sequence,-0.224,3.333333333329998e-05
P20963,Transmembrane,0.0001,7.142857142857143e-05,1,PLAAC,sequence,-0.224,-2.857142857142857e-05
P21802,Cytoplasmic,0.0007,0.0007059101654846,1,PLAAC,sequence,-0.315,5.910165484600011e-06
P21802,Extracellular/Lumenal,0.0006,0.0005955056179775,1,PLAAC,sequence,-0.315,-4.494382022499966e-06
P21802,Transmembrane,0.0,1.4285714285714289e-05,1,PLAAC,sequence,-0.315,1.4285714285714289e-05
P29317,Cytoplasmic,0.0005,0.000523923444976,1,PLAAC,sequence,-0.269,2.392344497599997e-05
P29317,Extracellular/Lumenal,0.0007,0.0007046692607003,1,PLAAC,sequence,-0.269,4.6692607003000035e-06
P29317,Transmembrane,0.0001,0.0001047619047619,1,PLAAC,sequence,-0.269,4.761904761899994e-06
P31431,Cytoplasmic,0.0006,0.0006464285714285,1,PLAAC,sequence,-0.495,4.6428571428500055e-05
P31431,Extracellular/Lumenal,0.0005,0.0005307086614173,1,PLAAC,sequence,-0.495,3.0708661417300004e-05
P31431,Transmembrane,0.0001,6.8e-05,1,PLAAC,sequence,-0.495,-3.2000000000000005e-05
P31645,Cytoplasmic,0.0034857142857142856,0.0025418269230769,7,PLAAC,sequence,-0.233,-0.0009438873626373854
P31645,Extracellular/Lumenal,0.0036000000000000003,0.0012914634146341,6,PLAAC,sequence,-0.233,-0.0023085365853659006
P31645,Transmembrane,0.0005416666666666666,0.0005755813953488,12,PLAAC,sequence,-0.233,3.391472868213331e-05
P35968,Cytoplasmic,0.0038,0.0038364273204903,1,PLAAC,sequence,-0.303,3.64273204903e-05
P35968,Extracellular/Lumenal,0.0007,0.0007236241610738,1,PLAAC,sequence,-0.303,2.36241610738e-05
P35968,Transmembrane,0.0,3.80952380952381e-05,1,PLAAC,sequence,-0.303,3.80952380952381e-05
P40967,Cytoplasmic,0.0045,0.00448,1,PLAAC,sequence,-0.13,-2.0000000000000052e-05
P40967,Extracellular/Lumenal,0.0005,0.0004841269841269,1,PLAAC,sequence,-0.13,-1.5873015873099996e-05
P40967,Transmembrane,0.0001,9.047619047619048e-05,1,PLAAC,sequence,-0.13,-9.523809523809528e-06
P46531,Cytoplasmic,0.0846,0.0845767209011264,1,PLAAC,sequence,0.332,-2.327909887359092e-05
P46531,Extracellular/Lumenal,0.0011,0.0010920792079207,1,PLAAC,sequence,0.332,-7.920792079300172e-06
P46531,Transmembrane,0.0002,0.0002095238095238,1,PLAAC,sequence,0.332,9.523809523799987e-06
P49146,Cytoplasmic,0.0010249999999999999,0.0014098214285714,4,PLAAC,sequence,-0.4,0.0003848214285714002
P49146,Extracellular/Lumenal,0.00042500000000000003,0.0007919540229885,4,PLAAC,sequence,-0.4,0.00036695402298849995
P49146,Transmembrane,0.00025714285714285715,0.0002516483516483,7,PLAAC,sequence,-0.4,-5.4945054945571676e-06
P61073,Cytoplasmic,0.0005499999999999999,0.0006566371681415,4,PLAAC,sequence,-0.388,0.0001066371681415001
P61073,Extracellular/Lumenal,0.000375,0.0003967032967032,4,PLAAC,sequence,-0.388,2.170329670320002e-05
P61073,Transmembrane,0.00015714285714285716,0.000152027027027,7,PLAAC,sequence,-0.388,-5.115830115857165e-06
P63027,Cytoplasmic,0.0186,0.0186032258064516,1,PLAAC,sequence,-0.291,3.2258064516024754e-06
P63027,Extracellular/Lumenal,0.0026,0.0026499999999999,1,PLAAC,sequence,-0.291,4.999999999989995e-05
P63027,Transmembrane,0.0002,0.000185,1,PLAAC,sequence,-0.291,-1.5000000000000012e-05
Q03135,Cytoplasmic,0.0005,0.0006660256410256,2,PLAAC,sequence,-0.438,0.0001660256410256
Q04671,Cytoplasmic,0.0005285714285714286,0.0004548672566371,7,PLAAC,sequence,-0.197,-7.37041719343286e-05
Q04671,Extracellular/Lumenal,0.0004166666666666667,0.0005649659863945,6,PLAAC,sequence,-0.197,0.0001482993197278333
Q04671,Transmembrane,9.166666666666667e-05,8.926829268292683e-05,12,PLAAC,sequence,-0.197,-2.3983739837398366e-06
Q07065,Cytoplasmic,0.4301,0.4301358490566038,1,PLAAC,sequence,0.238,3.584905660380944e-05
Q07065,Extracellular/Lumenal,0.0003,0.0003322105263157,1,PLAAC,sequence,0.238,3.2210526315700025e-05
Q07065,Transmembrane,0.0003,0.0003238095238095,1,PLAAC,sequence,0.238,2.3809523809500022e-05
Q08345,Cytoplasmic,0.0015,0.0015237894736842,1,PLAAC,sequence,-0.08,2.378947368419991e-05
Q08345,Extracellular/Lumenal,0.0009,0.00092040302267,1,PLAAC,sequence,-0.08,2.0403022669999993e-05
Q08345,Transmembrane,0.0,1.4285714285714289e-05,1,PLAAC,sequence,-0.08,1.4285714285714289e-05
Q12879,Cytoplasmic,0.004733333333333333,0.0057027149321266,3,PLAAC,sequence,-0.055,0.0009693815987932668
Q12879,Extracellular/Lumenal,0.01035,0.0052888888888888,2,PLAAC,sequence,-0.055,-0.0050611111111112
Q12879,Transmembrane,0.0003,0.0002983870967741,3,PLAAC,sequence,-0.055,-1.6129032258999543e-06
Q13021,Transmembrane,0.00035,0.000347619047619,4,PLAAC,sequence,-0.393,-2.3809523809999785e-06
Q14739,Extracellular/Lumenal,0.0007,0.0006696682464454,1,PLAAC,sequence,-0.249,-3.033175355459999e-05
Q14739,Transmembrane,0.000175,0.0001547619047619,8,PLAAC,sequence,-0.249,-2.023809523809999e-05
Q14BN4,Cytoplasmic,0.0007,0.0006623441396508,1,PLAAC,sequence,-0.318,-3.765586034920002e-05
Q14BN4,Extracellular/Lumenal,0.0037,0.0037,1,PLAAC,sequence,-0.318,0.0
Q14BN4,Transmembrane,0.0003,0.0002619047619047,1,PLAAC,sequence,-0.318,-3.8095238095299966e-05
Q15303,Cytoplasmic,0.0017,0.0016791469194312,1,PLAAC,sequence,-0.088,-2.0853080568799826e-05
Q15303,Extracellular/Lumenal,0.0005,0.0005472843450479,1,PLAAC,sequence,-0.088,4.728434504789995e-05
Q15303,Transmembrane,0.0001,9.166666666666668e-05,1,PLAAC,sequence,-0.088,-8.333333333333324e-06
Q16635,Extracellular/Lumenal,0.00055,0.0004464730290456,2,PLAAC,sequence,-0.463,-0.00010352697095440005
Q7Z3C6,Cytoplasmic,0.0006714285714285714,0.0009992343032159,7,PLAAC,sequence,-0.17,0.00032780573178732857
Q7Z3C6,Extracellular/Lumenal,0.0001,0.0002018867924528,2,PLAAC,sequence,-0.17,0.00010188679245279999
Q7Z3C6,Transmembrane,0.0001,0.0001279569892473,4,PLAAC,sequence,-0.17,2.795698924729999e-05
Q7Z434,Cytoplasmic,0.0009,0.0008767578125,1,PLAAC,sequence,-0.124,-2.3242187499999934e-05
Q7Z434,Extracellular/Lumenal,0.0005,0.0005166666666666,1,PLAAC,sequence,-0.124,1.6666666666599996e-05
Q7Z434,Transmembrane,0.0001,8.571428571428573e-05,1,PLAAC,sequence,-0.124,-1.4285714285714279e-05
Q86WV6,Cytoplasmic,0.0026,0.003844366197183,3,PLAAC,sequence,-0.242,0.0012443661971830002
Q86WV6,Extracellular/Lumenal,0.00095,0.0009299999999999,2,PLAAC,sequence,-0.242,-2.0000000000100016e-05
Q86WV6,Transmembrane,0.00025,0.0002399999999999,4,PLAAC,sequence,-0.242,-1.0000000000100017e-05
Q8N114,Cytoplasmic,0.5921,0.5920833333333334,1,PLAAC,sequence,0.232,-1.666666666655381e-05
Q8N114,Extracellular/Lumenal,0.0007,0.0006896103896103,1,PLAAC,sequence,0.232,-1.0389610389700018e-05
