Entry,Transmembrane,Intramembrane
Q6UXY8,"TRANSMEM 459..479; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 486..508; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 526..546; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 620..640; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 655..675; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 699..719; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 733..753; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 787..807; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 836..856; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 901..921; /note=""Helical""; /evidence=""ECO:0000255""",
P0CG31,,
Q7Z7J9,,
P0C881,,
A0A1B0GUX0,,
Q7Z5U6,,
Q6Q795,,
Q8NAA6,,
A0A286YEV6,,
A0A286YFG1,,
P0C7P2,,
Q96H35,,
A0A1B0GVZ2,,
A1A4S6,,
O00116,,
P08887,"TRANSMEM 366..386; /note=""Helical""; /evidence=""ECO:0000255""",
Q15543,,
Q16659,,
Q3SXY7,"TRANSMEM 583..603; /note=""Helical""; /evidence=""ECO:0000255""",
Q66GS9,,
Q96CN5,,
Q96HN2,,
Q96PD5,,
Q96SQ9,,
Q9H3N8,"TRANSMEM 20..40; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 53..73; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 88..108; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 132..152; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 173..193; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 305..325; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 342..362; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9NWM0,,
Q9Y5X1,,
P51993,"TRANSMEM 15..34; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
Q5JSL3,,
Q92748,,
Q96SQ5,,
Q9H8K7,,
A8K4G0,"TRANSMEM 152..172; /note=""Helical""; /evidence=""ECO:0000255""",
P28329,,
P49747,,
P78368,,
Q8WUG5,"TRANSMEM 211..231; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 240..260; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 265..285; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 300..320; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 330..350; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 414..433; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 448..468; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 477..497; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 526..546; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 557..577; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 584..604; /note=""Helical""; /evidence=""ECO:0000255""",
Q9BZD6,"TRANSMEM 114..134; /note=""Helical""; /evidence=""ECO:0000255""",
Q9H223,,
Q9H3Z4,,
Q9Y375,,
O00189,,
O75386,,
O95182,,
P0C0L5,,
P78363,"TRANSMEM 22..42; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 647..667; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 700..720; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 731..751; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 760..780; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 836..856; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1377..1397; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1728..1748; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1760..1780; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1793..1813; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1832..1852; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1874..1894; /note=""Helical""; /evidence=""ECO:0000255""",
Q8IWV8,,
Q8TCD1,,
Q8WTR7,,
Q8WVN8,,
Q9GZQ6,"TRANSMEM 44..64; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 81..101; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 118..138; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 159..179; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 215..235; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 272..292; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 308..328; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9NQ84,"TRANSMEM 51..71; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 86..106; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 121..141; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 156..176; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 209..229; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 242..262; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 280..300; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9Y4P9,,
B2RXH2,,
O14672,"TRANSMEM 673..693; /note=""Helical""; /evidence=""ECO:0000255""",
O76083,,
P41002,,
Q14185,,
Q14258,,
Q15043,"TRANSMEM 158..178; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 187..207; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 225..245; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 398..418; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 425..445; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 461..481; /note=""Helical""; /evidence=""ECO:0000255""",
Q6L9W6,"TRANSMEM 25..45; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
Q8TBY9,,
Q9GZN0,"TRANSMEM 36..56; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 74..94; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 117..136; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 159..179; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 196..216; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 286..306; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 311..331; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q9H4L5,,
Q9NZI5,,
O00478,"TRANSMEM 249..269; /note=""Helical""; /evidence=""ECO:0000255""",
P23468,"TRANSMEM 1266..1290; /note=""Helical""; /evidence=""ECO:0000255""",
Q5SQN1,,
P04439,"TRANSMEM 309..332; /note=""Helical""; /evidence=""ECO:0000255""",
Q9UM54,,
A2PYH4,,
O60524,,
Q96RU2,,
Q14624,,
Q6RVD6,,
Q8IWE5,,
Q8TDQ1,"TRANSMEM 157..177; /note=""Helical""; /evidence=""ECO:0000255""",
Q96AP7,"TRANSMEM 249..269; /note=""Helical""; /evidence=""ECO:0000255""",
Q9Y679,,"INTRAMEM 21..41; /evidence=""ECO:0000305|PubMed:21127063, ECO:0000305|PubMed:23197321"""
Q9UBT6,,
Q9UL03,,
O43251,,
Q96EV8,,
Q9NZB8,,
O15075,,
O75923,"TRANSMEM 2047..2067; /note=""Helical; Anchor for type IV membrane protein""; /evidence=""ECO:0000255""",
Q2NL82,,
Q6J272,,
Q9Y5X2,,
Q9UHF5,,
Q587J7,,
Q8WVL7,,
Q8N801,,
Q9Y4I5,,
Q3B8N2,,
Q7Z404,"TRANSMEM 169..189; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 250..270; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 349..369; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 395..415; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 426..446; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 484..504; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 543..565; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 593..613; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 655..677; /note=""Helical""; /evidence=""ECO:0000255""",
Q96MC5,,
O60290,,
Q5TGI0,"TRANSMEM 68..88; /note=""Helical""; /evidence=""ECO:0000255""",
Q99676,,
Q8IYK2,,
Q6P9A1,,
Q9C0B7,"TRANSMEM 468..488; /note=""Helical""; /evidence=""ECO:0000255""",
Q5BLP8,,
Q96C34,,
P60606,"TRANSMEM 30..50; /note=""Helical""; /evidence=""ECO:0000255""",
Q5VW00,,
Q8N7Q2,,
Q96HG1,"TRANSMEM 64..82; /note=""Helical""; /evidence=""ECO:0000255""",
A0A1B0GVK7,,
A6NGG3,,
P0DMR3,,
Q9H489,,
O95139,"TRANSMEM 68..86; /note=""Helical""; /evidence=""ECO:0000255""",
Q8TE57,,
Q9GZV9,,
O00411,,
O43889,"TRANSMEM 231..247; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
P14616,"TRANSMEM 922..943; /note=""Helical""; /evidence=""ECO:0000255""",
P29122,,
P40200,"TRANSMEM 520..540; /note=""Helical""; /evidence=""ECO:0000255""",
P51449,,
P61254,,
P78345,,
Q14213,,
Q9HD42,,
Q9NRP7,,
Q9UQN3,,
Q9Y6T7,,
O75636,,
P06307,,
P14780,,
P59768,,
Q13144,,
Q13467,"TRANSMEM 239..259; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 271..291; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 316..336; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 359..379; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 403..423; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 450..470; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 501..521; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q14722,,
Q6P1J9,,
Q96T52,"TRANSMEM 19..37; /note=""Helical""; /evidence=""ECO:0000255""",
Q9BV29,,
Q9NP95,,
Q9UBX0,,
Q9UK41,,
Q9UL51,"TRANSMEM 216..236; /note=""Helical; Name=Segment S1""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 241..261; /note=""Helical; Name=Segment S2""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 289..309; /note=""Helical; Name=Segment S3""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 318..338; /note=""Helical; Voltage-sensor; Name=Segment S4""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 370..390; /note=""Helical; Name=Segment S5""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 441..461; /note=""Helical; Name=Segment S6""; /evidence=""ECO:0000250|UniProtKB:O60741""","INTRAMEM 414..435; /note=""Pore-forming; Name=Segment H5""; /evidence=""ECO:0000250|UniProtKB:O60741"""
O00763,,
O94769,,
O94927,,
P04004,,
P07949,"TRANSMEM 636..657; /note=""Helical""; /evidence=""ECO:0000255""",
P60409,,
P62807,,
Q07889,,
Q13753,,
Q8N140,,
Q8TC57,,
Q96EN8,,
Q96P16,,
Q9NZI7,,
P0C0L4,,
P42127,,
P53667,,
Q03431,"TRANSMEM 187..211; /note=""Helical; Name=1""; /evidence=""ECO:0000269|PubMed:30975883, ECO:0007744|PDB:6NBF, ECO:0007744|PDB:6NBH, ECO:0007744|PDB:6NBI""; TRANSMEM 220..241; /note=""Helical; Name=2""; /evidence=""ECO:0000269|PubMed:30975883, ECO:0007744|PDB:6NBF, ECO:0007744|PDB:6NBH, ECO:0007744|PDB:6NBI""; TRANSMEM 283..307; /note=""Helical; Name=3""; /evidence=""ECO:0000269|PubMed:30975883, ECO:0007744|PDB:6NBF, ECO:0007744|PDB:6NBH, ECO:0007744|PDB:6NBI""; TRANSMEM 321..342; /note=""Helical; Name=4""; /evidence=""ECO:0000269|PubMed:30975883, ECO:0007744|PDB:6NBF, ECO:0007744|PDB:6NBH, ECO:0007744|PDB:6NBI""; TRANSMEM 358..382; /note=""Helical; Name=5""; /evidence=""ECO:0000269|PubMed:30975883, ECO:0007744|PDB:6NBF, ECO:0007744|PDB:6NBH, ECO:0007744|PDB:6NBI""; TRANSMEM 407..426; /note=""Helical; Name=6""; /evidence=""ECO:0000269|PubMed:30975883, ECO:0007744|PDB:6NBF, ECO:0007744|PDB:6NBH, ECO:0007744|PDB:6NBI""; TRANSMEM 435..462; /note=""Helical; Name=7""; /evidence=""ECO:0000269|PubMed:30975883, ECO:0007744|PDB:6NBF, ECO:0007744|PDB:6NBH, ECO:0007744|PDB:6NBI""",
Q07011,"TRANSMEM 187..213; /note=""Helical""; /evidence=""ECO:0000255""",
Q3LHN2,,
Q86Z23,,
Q8IWL1,,
Q969I6,"TRANSMEM 105..125; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 152..172; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 196..216; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 221..241; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 333..353; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 370..390; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 412..432; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 454..474; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 477..497; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 515..535; /note=""Helical""; /evidence=""ECO:0000255""",
Q9NYQ8,"TRANSMEM 4049..4069; /note=""Helical""; /evidence=""ECO:0000255""",
Q9P1Z3,"TRANSMEM 98..118; /note=""Helical; Name=Segment S1""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 125..145; /note=""Helical; Name=Segment S2""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 172..192; /note=""Helical; Name=Segment S3""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 202..222; /note=""Helical; Voltage-sensor; Name=Segment S4""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 254..274; /note=""Helical; Name=Segment S5""; /evidence=""ECO:0000250|UniProtKB:O60741""; TRANSMEM 330..350; /note=""Helical; Name=Segment S6""; /evidence=""ECO:0000250|UniProtKB:O60741""","INTRAMEM 298..319; /note=""Pore-forming; Name=Segment H5""; /evidence=""ECO:0000250|UniProtKB:O60741"""
Q9Y584,"TRANSMEM 74..94; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 123..143; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 170..190; /note=""Helical""; /evidence=""ECO:0000255""",
O75564,,
Q8N0V3,,
Q8TAA9,"TRANSMEM 118..138; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 152..172; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 183..203; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 223..243; /note=""Helical; Name=4""; /evidence=""ECO:0000255""",
Q8TAC9,"TRANSMEM 40..60; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 68..88; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 103..125; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 149..169; /note=""Helical""; /evidence=""ECO:0000255""",
Q8TDN1,"TRANSMEM 219..240; /note=""Helical; Name=Segment S1""; /evidence=""ECO:0000250|UniProtKB:P63142""; TRANSMEM 262..283; /note=""Helical; Name=Segment S2""; /evidence=""ECO:0000250|UniProtKB:P63142""; TRANSMEM 295..314; /note=""Helical; Name=Segment S3""; /evidence=""ECO:0000250|UniProtKB:P63142""; TRANSMEM 329..353; /note=""Helical; Voltage-sensor; Name=Segment S4""; /evidence=""ECO:0000250|UniProtKB:P63142""; TRANSMEM 369..390; /note=""Helical; Name=Segment S5""; /evidence=""ECO:0000250|UniProtKB:P63142""; TRANSMEM 433..461; /note=""Helical; Name=Segment S6""; /evidence=""ECO:0000250|UniProtKB:P63142""","INTRAMEM 406..417; /note=""Helical; Name=Pore helix""; /evidence=""ECO:0000250|UniProtKB:P63142""; INTRAMEM 418..425; /evidence=""ECO:0000250|UniProtKB:P63142"""
Q8TEB7,"TRANSMEM 208..228; /note=""Helical""; /evidence=""ECO:0000255""",
O14874,,
P98153,"TRANSMEM 350..368; /note=""Helical""; /evidence=""ECO:0000255""",
Q04760,,
Q13115,,
Q502W6,,
Q86YM7,,
Q86XK2,,
Q9H257,,
Q13634,"TRANSMEM 609..636; /note=""Helical""; /evidence=""ECO:0000255""",
Q96HE8,"TRANSMEM 21..41; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 55..75; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 99..119; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 121..141; /note=""Helical""; /evidence=""ECO:0000255""",
Q86UA6,,
Q9H2X3,"TRANSMEM 50..70; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000305""",
P45983,,
Q86V25,,
Q13332,"TRANSMEM 1283..1303; /note=""Helical""; /evidence=""ECO:0000255""",
Q6NUK4,"TRANSMEM 1..21; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 35..55; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 59..79; /note=""Helical""; /evidence=""ECO:0000255""",
Q86UA1,,
Q96C19,,
Q5FYB0,,
Q8ND07,,
Q9NXL2,,
Q13106,,
Q9NRY5,,
O75095,,
Q6ZMD2,"TRANSMEM 50..70; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 84..104; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 112..132; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 145..165; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 173..193; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 204..224; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 260..280; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 309..329; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 343..365; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 377..397; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 411..431; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 450..470; /note=""Helical""; /evidence=""ECO:0000255""",
A0A0C4DH72,,
P0C091,,
Q6P5X7,"TRANSMEM 229..249; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 253..273; /note=""Helical""; /evidence=""ECO:0000255""",
Q8NEG7,,
Q9NRP2,,
A0A0G2JS06,,
Q6NSI8,,
Q05C16,,
Q59GN2,,
A6NGR9,,
Q96BT1,,
Q5VSD8,,
Q8NAS9,,
O00422,,
O43181,,
O60502,,
P26038,,
Q05823,,
Q53QV2,,
Q5VYK3,,
Q6ZS10,"TRANSMEM 173..193; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
Q8N6S4,,
O60258,,
P08908,"TRANSMEM 39..59; /note=""Helical; Name=1""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E2X""; TRANSMEM 74..98; /note=""Helical; Name=2""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E2X""; TRANSMEM 108..132; /note=""Helical; Name=3""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E2X""; TRANSMEM 153..174; /note=""Helical; Name=4""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E2X""; TRANSMEM 194..216; /note=""Helical; Name=5""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E2X""; TRANSMEM 347..370; /note=""Helical; Name=6""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E2X""; TRANSMEM 379..403; /note=""Helical; Name=7""; /evidence=""ECO:0000269|PubMed:33762731, ECO:0007744|PDB:7E2X""",
P17027,,
P48050,"TRANSMEM 56..80; /note=""Helical; Name=M1""; /evidence=""ECO:0000250""; TRANSMEM 149..170; /note=""Helical; Name=M2""; /evidence=""ECO:0000250""","INTRAMEM 121..132; /note=""Helical; Pore-forming; Name=H5""; /evidence=""ECO:0000250""; INTRAMEM 133..139; /note=""Pore-forming""; /evidence=""ECO:0000250"""
P49770,,
Q08116,,
Q99570,,
Q9NR30,,
Q9NTJ3,,
Q9NYZ4,"TRANSMEM 364..384; /note=""Helical""; /evidence=""ECO:0000255""",
Q9UJ70,,
Q9Y6R7,,
A0A096LP01,"TRANSMEM 13..35; /note=""Helical""; /evidence=""ECO:0000255""",
P04183,,
P42898,,
P43365,,
P49116,,
P52747,,
Q13542,,
Q2MKA7,,
Q8IZE3,,
Q8NCH0,"TRANSMEM 40..60; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
Q8WZ19,,
Q96RI0,"TRANSMEM 83..103; /note=""Helical; Name=1""; /evidence=""ECO:0000255""; TRANSMEM 109..129; /note=""Helical; Name=2""; /evidence=""ECO:0000255""; TRANSMEM 152..172; /note=""Helical; Name=3""; /evidence=""ECO:0000255""; TRANSMEM 193..213; /note=""Helical; Name=4""; /evidence=""ECO:0000255""; TRANSMEM 248..268; /note=""Helical; Name=5""; /evidence=""ECO:0000255""; TRANSMEM 284..304; /note=""Helical; Name=6""; /evidence=""ECO:0000255""; TRANSMEM 320..343; /note=""Helical; Name=7""; /evidence=""ECO:0000255""",
Q96RJ6,,
Q9BYM8,,
Q9H981,,
Q9NQZ8,,
O76090,"TRANSMEM 32..51; /note=""Helical""; /evidence=""ECO:0000269|PubMed:17110374, ECO:0000269|PubMed:35789156""; TRANSMEM 61..82; /note=""Helical""; /evidence=""ECO:0000269|PubMed:17110374, ECO:0000269|PubMed:35789156""; TRANSMEM 238..255; /note=""Helical""; /evidence=""ECO:0000269|PubMed:17110374, ECO:0000269|PubMed:35789156""; TRANSMEM 275..288; /note=""Helical""; /evidence=""ECO:0000269|PubMed:17110374, ECO:0000269|PubMed:35789156""",
O96024,"TRANSMEM 9..19; /note=""Helical; Signal-anchor for type II membrane protein""; /evidence=""ECO:0000255""",
P07498,,
P15036,,
P20585,,
Q08357,"TRANSMEM 6..26; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 47..67; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 87..107; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 110..130; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 143..163; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 191..211; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 214..234; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 483..503; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 531..551; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 572..586; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 594..609; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 622..642; /note=""Helical""; /evidence=""ECO:0000255""",
Q693B1,,
Q8N130,"TRANSMEM 77..97; /note=""Helical; Name=M1""; /evidence=""ECO:0000255""; TRANSMEM 112..132; /note=""Helical; Name=M2""; /evidence=""ECO:0000255""; TRANSMEM 189..209; /note=""Helical; Name=M3""; /evidence=""ECO:0000255""; TRANSMEM 323..343; /note=""Helical; Name=M4""; /evidence=""ECO:0000255""; TRANSMEM 368..388; /note=""Helical; Name=M5""; /evidence=""ECO:0000255""; TRANSMEM 446..466; /note=""Helical; Name=M6""; /evidence=""ECO:0000255""; TRANSMEM 486..506; /note=""Helical; Name=M7""; /evidence=""ECO:0000255""; TRANSMEM 511..531; /note=""Helical; Name=M8""; /evidence=""ECO:0000255""",
Q8N2Q7,"TRANSMEM 718..738; /note=""Helical""; /evidence=""ECO:0000255""",
Q8N865,,
Q8N8N0,"TRANSMEM 167..187; /note=""Helical""; /evidence=""ECO:0000255""",
Q8WW34,"TRANSMEM 105..125; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 145..171; /note=""Helical""; /evidence=""ECO:0000255""",
Q9NNX1,,
Q9UGI8,,
Q9UGL1,,
A6NNM8,,
P01127,,
P17813,"TRANSMEM 587..611; /note=""Helical""; /evidence=""ECO:0000255""",
P48645,,
P57078,,
Q13156,,
Q6PD74,,
Q8IUC2,,
Q8TB73,,
Q96QS6,,
Q9HCU8,,
Q9UBM4,,
Q9UKV8,,
Q9Y473,,
O60423,"TRANSMEM 150..171; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 178..197; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 382..403; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 431..452; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 996..1016; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1029..1048; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1079..1100; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1113..1135; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1142..1162; /note=""Helical""; /evidence=""ECO:0000255""; TRANSMEM 1183..1207; /note=""Helical""; /evidence=""ECO:0000255""",
Q969S2,,
Q9BZW7,,
Q9H6Y7,"TRANSMEM 174..194; /note=""Helical""; /evidence=""ECO:0000255""",
Q13360,,
Q49AJ0,,
Q8NFZ3,"TRANSMEM 677..697; /note=""Helical""; /evidence=""ECO:0000255""",
